,ID,marslng,marslat,wgs84lng,wgs84lat
59,1140523149,114.3489981,30.4744796,114.3545007237834,30.472111838002075
60,1140523150,114.3894762,30.4799704,114.39501538960229,30.477653754439174
61,1140523153,114.3520519,30.474713,114.35755892357656,30.472350543850986
62,1144979602,114.355069,30.5276222,114.36058476803301,30.52528045329785
63,1140523157,114.3585918,30.4734421,114.36410742898703,30.47108991971127
64,4808966295,114.3605112,30.5435183,114.36603529202733,30.541190359569892
65,4808966296,114.3604882,30.5436979,114.36601227996142,30.541369985773425
66,1140523161,114.3518719,30.4742076,114.35737862652267,30.471844702902708
67,1887830171,114.254894,30.6031902,114.26031040178378,30.600731772891038
68,4808966300,114.3512601,30.5582476,114.3567732706855,30.55590985736727
69,1140523166,114.3586457,30.4711132,114.3641611941299,30.46876047931322
70,2418671775,114.3842035,30.6076692,114.3897525380581,30.605392389774373
71,4808966309,114.3513333,30.5575013,114.35684650968037,30.555163418694956
72,1140523185,114.3650576,30.4835371,114.37058165120399,30.48119720885594
73,1140523193,114.3586023,30.4760188,114.36411816618201,30.47366733274289
74,1887830202,114.246784,30.6016733,114.25220520790161,30.59921389816452
75,1887830206,114.2467378,30.6014936,114.25215902899029,30.599034132242068
76,1887830208,114.2475998,30.6046877,114.25302063759106,30.602229417401475
77,1887830221,114.2453349,30.5960351,114.25075681470655,30.5935736827318
78,1887830224,114.2508106,30.6040785,114.25622919515605,30.601619924547602
79,1272840403,114.3800137,30.5280314,114.38555387242111,30.52572224572114
80,1887830230,114.2553818,30.6034469,114.2607980209482,30.60098867668703
81,2418671836,114.4101457,30.6091553,114.41568876665188,30.60688473894611
82,2418671839,114.4102726,30.6091872,114.41581555870448,30.60691660749042
83,2418671842,114.396396,30.6094841,114.4019463308655,30.60721423484497
84,4538223947,114.3699336,30.4543962,114.37545996951843,30.452055022487468
85,1685324006,114.3020494,30.4825847,114.30748014278267,30.48013276211916
86,2418671848,114.396341,30.609704,114.40189136048905,30.60743420903745
87,1685324008,114.301646,30.4844151,114.30707637572057,30.481963006638487
88,1685324010,114.3078582,30.4832181,114.31329694731564,30.480776259045424
89,1685324011,114.3005667,30.4810789,114.3059954044445,30.47862411106014
90,1685324012,114.300144,30.4842789,114.30557244525275,30.48182431586339
91,1685324013,114.3039934,30.4828073,114.30942674215636,30.480358678265272
92,1685324014,114.3004151,30.4824334,114.30584372876926,30.47997874040362
93,1887830257,114.255131,30.6033149,114.26054731259435,30.600856570768084
94,1887830259,114.2511204,30.6068044,114.25653904321742,30.604346926292198
95,1887830264,114.2549931,30.603512,114.26040948741348,30.601053720463376
96,2482241874,114.3311425,30.5087184,114.3366200210307,30.506327483480813
97,1885077849,114.2556997,30.5776581,114.26111357407315,30.575190036653687
98,5042143578,114.4324315,30.599131,114.43794178008511,30.596837602494123
99,2482241883,114.3332014,30.5113455,114.33868250888106,30.508959313680897
100,5042143580,114.4316455,30.6014632,114.43715752892439,30.599171759089852
101,2482241886,114.3334879,30.5119195,114.33896952525596,30.509534035312026
102,4846911839,114.4542936,30.4778721,114.45973918991304,30.47549935232804
103,4846911840,114.4542188,30.4747186,114.45966433683826,30.472345157930828
104,1885077857,114.2468852,30.5744588,114.25230398406926,30.571988992793383
105,5042143586,114.4338857,30.6005116,114.43939316346385,30.598216754569616
106,2482241892,114.333941,30.5136302,114.33942351088724,30.511246124419277
107,2482241895,114.3342971,30.5140613,114.33978022719069,30.511678034366
108,6872564072,114.2481963,30.5158892,114.25360905653427,30.513399358963422
109,5042143598,114.4325988,30.6008287,114.43810889551999,30.59853574592117
110,5042143599,114.4325973,30.6007924,114.43810739534094,30.598499433630153
111,5042143605,114.4325595,30.6008186,114.43806967292421,30.598525694771354
112,5042143613,114.4339964,30.598482,114.43950345865338,30.59618620180973
113,5042143614,114.4265531,30.6049201,114.43207471371755,30.60263610835342
114,5042143630,114.4300024,30.6035211,114.43551774240248,30.60123255829337
115,6038421908,114.4256859,30.5047178,114.43120022491439,30.50239968928732
116,6038421909,114.4275762,30.504597,114.43308730121586,30.502276800560818
117,6038421910,114.4255827,30.5047258,114.43109719593257,30.502407799201002
118,4516217255,114.261886,30.5658968,114.26729729327236,30.563426570955613
119,5042143674,114.4265156,30.6054603,114.43203732456202,30.6031765640542
120,5042143675,114.4273578,30.6046131,114.43287800476432,30.60232810104261
121,5042143689,114.4289368,30.6049578,114.43445422997318,30.602671118679698
122,5042143690,114.4295009,30.6045456,114.43501726220974,30.60225807823109
123,5042143691,114.4296775,30.6047252,114.43519355169218,30.602437535047716
124,5042143692,114.4291204,30.6041143,114.43463742218488,30.60182706460593
125,5042143701,114.4299351,30.604537,114.43545065669565,30.60224894469957
126,1408369114,114.3458826,30.5423326,114.35138648123677,30.539979954910144
127,4534895070,114.4303881,30.4924507,114.43589303958497,30.490123584605904
128,4534895071,114.4300075,30.492684,114.43551317342414,30.490357424494693
129,5042143710,114.4297681,30.6036787,114.43528389233832,30.60139050858601
130,1408369121,114.344322,30.5428086,114.34982354268085,30.540453305822894
131,5042143711,114.4303189,30.603883,114.43583368056662,30.60159420942966
132,5042143715,114.4304115,30.6032427,114.43592605009611,30.600953539730913
133,5042143716,114.4292022,30.6043361,114.43471909217809,30.602048854856832
134,5042143717,114.4292744,30.6042866,114.43479115572973,30.60199924854177
135,5042143718,114.4293608,30.6042246,114.43487739186848,30.60193711992302
136,5042143720,114.4283695,30.6025159,114.43388773848773,30.60022891572918
137,4534895081,114.4426271,30.490534,114.44810527149052,30.488187874394686
138,5042143722,114.4286901,30.6023341,114.43420774706958,30.60004666898388
139,4534895082,114.4311809,30.4785738,114.43668312457463,30.476241777896888
140,5042143721,114.4298806,30.603603,114.43539617663176,30.601314640675405
141,1408369134,114.3500069,30.5392043,114.35551661594305,30.536857858584742
142,4534895087,114.4306609,30.4789938,114.43616415410035,30.47666255522495
143,4534895088,114.4305828,30.479099,114.43608621125551,30.476767882552842
144,1408369138,114.3481842,30.5417958,114.35369147763531,30.539447055183302
145,1408369140,114.3484846,30.5415047,114.35399229533132,30.539156383858142
146,1408369141,114.3497694,30.5392662,114.35527877759202,30.536919368874166
147,4534895093,114.4312795,30.479565,114.43678162092739,30.4772331234026
148,6324355594,114.2790882,30.558063,114.28450303546954,30.555603178047797
149,4516217357,114.2245658,30.567939,114.23001243473355,30.56547833007755
150,4534895119,114.4283172,30.4567694,114.43382283504971,30.45443513372984
151,6324355601,114.2793484,30.5582535,114.28476340681586,30.55579402184841
152,6324355618,114.279964,30.5588517,114.28537943504165,30.556393096083855
153,2864448080,114.3942304,30.5300172,114.39977407250579,30.52771772776538
154,6324355665,114.2795661,30.558647,114.28498127228106,30.556187893927756
155,1321792038,114.1751112,30.5218536,114.180675918536,30.51945266171718
156,6324355667,114.2795634,30.558505,114.28497855841984,30.556045840826656
157,2864448084,114.3941036,30.5316447,114.39964742536777,30.52934571408732
158,2864448086,114.3948687,30.5308648,114.40041238171025,30.528565818772094
159,2864448087,114.394172,30.5308209,114.39971574773294,30.528521669165315
160,2864448088,114.3949211,30.5308091,114.40046477066117,30.52851011746907
161,2864448089,114.3959464,30.5308893,114.40148993055817,30.528590650439593
162,2864448090,114.394995,30.5296403,114.40053855956337,30.527340960410275
163,2864448093,114.3958894,30.5315028,114.40143299367342,30.529204334947366
164,2864448095,114.3949442,30.5302784,114.40048782150808,30.52797925186309
165,6324355680,114.2798489,30.5587844,114.28526425772722,30.55632564744827
166,2864448096,114.3959934,30.530359,114.40153687626491,30.528060190518186
167,6324355682,114.2798954,30.5588015,114.28531078803415,30.556342803876742
168,2742026851,114.3113781,30.5148326,114.31682470993974,30.512406342894955
169,2864448097,114.3958376,30.5317897,114.40138122724133,30.529491314231
170,6324355685,114.2788372,30.5587332,114.28425194608089,30.556273350157753
171,2401239653,114.3199858,30.5066985,114.32544502847108,30.504285689399545
172,2742026854,114.3115014,30.5148352,114.31694819394282,30.5124091664372
173,2401239656,114.3943442,30.5136228,114.39988642984453,30.51131816486453
174,2864448098,114.3947912,30.5317022,114.40033496381066,30.529403467211825
175,6324355690,114.2788188,30.5587352,114.28423353556703,30.55627533153889
176,6324355691,114.2787276,30.5587444,114.28414228358321,30.55628443916147
177,6324355692,114.2779306,30.5584624,114.28334481160334,30.556001515072694
178,6324355695,114.2782502,30.5585635,114.28366459692411,30.556102978939645
179,2742026863,114.3102568,30.514744,114.31570174231285,30.512315698919974
180,6324355697,114.2785385,30.5587356,114.28395307440556,30.556275438607617
181,6324355700,114.278505,30.5587899,114.28391956001197,30.556329722956075
182,6324355701,114.2784701,30.5588295,114.28388464360236,30.556369300688175
183,6324355702,114.2784797,30.5588186,114.28389424811094,30.55635840680686
184,2742026871,114.3098129,30.5138953,114.31525711774668,30.51146594236347
185,4516217466,114.2618918,30.5659992,114.26730310139929,30.563529010569976
186,2742026877,114.309833,30.5143348,114.31527728507832,30.51190561431297
187,6324355710,114.2790671,30.5592503,114.2844820251705,30.55679087556347
188,6324355711,114.2791516,30.5592479,114.28456657493886,30.55678856422426
189,5874448524,114.286359,30.5770995,114.29178073688956,30.574655084534232
190,2742026886,114.3126288,30.5147126,114.3180772747181,30.51228857376971
191,2401239692,114.3994055,30.5264157,114.40494777195886,30.524116304943114
192,2742026892,114.3130151,30.5143221,114.31846412496351,30.511898657074084
193,4516217487,114.2622563,30.5658095,114.26766754531067,30.563339412944412
194,4516217491,114.2234882,30.5636744,114.22893636381275,30.561213193569834
195,2742026901,114.3129869,30.5139271,114.31843584816826,30.511503483296508
196,6324355734,114.2789561,30.5574716,114.28437080689876,30.55501142986774
197,6324355735,114.2791319,30.5573784,114.28454670241472,30.554918382882406
198,6324355737,114.2795935,30.5579455,114.28500862861344,30.55548617554781
199,2742026915,114.3111858,30.5148318,114.31663212373165,30.51240519565464
200,6324355750,114.2778881,30.5553412,114.28330201990933,30.552879173345584
201,6324355751,114.2773812,30.555626,114.28279487315696,30.55316356020389
202,2742026918,114.3115923,30.5148342,114.31703922949731,30.512408330456935
203,2742026921,114.3116082,30.5142206,114.31705510028937,30.511794568983525
204,5874448533,114.2881515,30.5766207,114.29357477741353,30.57417844296979
205,1205404342,114.3850099,30.505419,114.39055027394254,30.503106859936878
206,5874448535,114.2881886,30.5761382,114.29361186969986,30.573695813346767
207,5874448536,114.2884114,30.5764445,114.29383490043975,30.57400252375388
208,1205404350,114.3871323,30.503002,114.3926730653329,30.500690578902184
209,1205404356,114.3859723,30.5054251,114.39151297197536,30.503113638076286
210,1205404357,114.385049,30.5030036,114.39058917595804,30.500690764004652
211,1205404365,114.3633116,30.5164219,114.36883659534557,30.51408926312195
212,1205404372,114.3850414,30.5035444,114.39058162066948,30.50123172015252
213,5874448541,114.287532,30.5759968,114.29295466483708,30.57355349409205
214,6324355807,114.2805277,30.5629462,114.2859438448315,30.560489670259553
215,6324355808,114.2807204,30.5628695,114.28613666313201,30.560413156132586
216,1202520801,114.3589079,30.5248414,114.36442839762341,30.522504857374408
217,6324355810,114.2805152,30.5622239,114.28593127461342,30.559767098277653
218,1815479007,114.1676027,30.4590112,114.17318372911441,30.456606439429603
219,6324355813,114.2822654,30.5622043,114.28768265669063,30.559749470148628
220,6324355816,114.2829037,30.5620542,114.28832140325987,30.559600061572482
221,1233322729,114.3100134,30.6566862,114.31547026389387,30.65431125553819
222,6324355817,114.2807869,30.5594809,114.28620291492933,30.557023423423832
223,1233322731,114.2849164,30.6452606,114.29034282307087,30.642841873389553
224,3081700076,114.393319,30.4543927,114.39885613188669,30.452071123732164
225,1205404394,114.3850939,30.5013057,114.39063394244647,30.498992390758325
226,4808835822,114.3668511,30.5393968,114.37238189557014,30.537076501354797
227,6324355824,114.2824949,30.5622763,114.2879123264045,30.559821762307664
228,3081700081,114.3916736,30.4575666,114.39721101786338,30.45524512879076
229,1233322738,114.2600327,30.6329185,114.26545005778681,30.63047378637453
230,1205404402,114.3758027,30.5154899,114.38133915633874,30.513172628752624
231,6324355826,114.282885,30.5627101,114.28830274605082,30.560256173892746
232,1205404404,114.3856221,30.5019348,114.39116236368123,30.499622051631672
233,6324355830,114.2816732,30.5613575,114.2870899707032,30.558901688001512
234,3081700083,114.3905303,30.4559703,114.3960675117516,30.453647877553088
235,3081700080,114.3884376,30.4567218,114.39397460069831,30.45439842678217
236,5874448546,114.2846861,30.5791435,114.29010663518795,30.576697748009067
237,1205404412,114.3835332,30.5036692,114.38907288724454,30.501355427899604
238,3081700092,114.3901188,30.455011,114.39565588942692,30.452688126156232
239,3081700095,114.3917933,30.4540737,114.3973304170134,30.451751403938044
240,6389826304,114.4015296,30.4996886,114.40706871731172,30.49738113329947
241,3081700096,114.3924124,30.4549121,114.39794959784251,30.45259028516246
242,1205404418,114.3761213,30.5186951,114.38165825849688,30.51637916541016
243,5874448549,114.2843169,30.5785102,114.28973708962913,30.57606375964015
244,1205404421,114.3866406,30.5035372,114.39218129002505,30.50122562005803
245,6324355847,114.2772738,30.5554878,114.28268740506962,30.55302520413825
246,1233322760,114.257788,30.6314504,114.2632057885789,30.629004277541824
247,6324355848,114.2778008,30.5552129,114.28321466145286,30.552750739463615
248,1205404423,114.3840693,30.502318,114.3896090739139,30.500004235927957
249,1815479048,114.1694879,30.4689503,114.17506432692944,30.466544572965415
250,1815479053,114.175059,30.470673,114.18061940261737,30.46825723106393
251,1205404430,114.3870465,30.5051143,114.39258742921463,30.502803456880287
252,1205404431,114.3840659,30.5031228,114.38960574290198,30.50080927342455
253,1205404434,114.3866138,30.5051203,114.39215462127568,30.502809177190485
254,1233322771,114.2842306,30.6450078,114.28965645855443,30.642588122421813
255,1205404439,114.3859259,30.5062522,114.39146663076406,30.503940955590007
256,1815479063,114.1802937,30.4743,114.18583931883516,30.4718754061947
257,1205404441,114.3835343,30.5037244,114.38907399249504,30.501410645274884
258,1233322782,114.2759303,30.6407365,114.2813505844079,30.638305938035703
259,1205404447,114.3862808,30.50185,114.39182124671845,30.49953767753285
260,1205404450,114.3757812,30.5150832,114.38131760569728,30.512765779634744
261,1205404453,114.3863277,30.5030113,114.39186826093064,30.500699355091303
262,1205404454,114.3843321,30.5062559,114.38987231349003,30.50394351446187
263,6324355880,114.2714839,30.5449916,114.27689424684098,30.542520145062596
264,4516217646,114.2624711,30.5687099,114.26788257404313,30.56624096577486
265,6324355886,114.2761837,30.5528666,114.28159653453926,30.550402017770537
266,6324355887,114.2772657,30.5540004,114.2826791729123,30.55153727576802
267,6324355890,114.277082,30.5539529,114.28249537379448,30.551489576039238
268,1233322804,114.2690775,30.638198,114.27449529296571,30.635760589539252
269,6324355893,114.2770015,30.5537912,114.28241481865415,30.551327739705023
270,1205404469,114.3829696,30.5061403,114.38850927470811,30.50382682611839
271,6324355898,114.2769915,30.5534626,114.28240478528733,30.550999015213495
272,1205404476,114.3875132,30.505142,114.39305423936493,30.50283146056577
273,6324355901,114.2768822,30.5538605,114.28229546397061,30.5513969458427
274,1205404478,114.3850503,30.5023242,114.39059041708018,30.500011162313218
275,6324355905,114.2770498,30.5542936,114.28246318657497,30.55183036301317
276,1173947202,114.2064534,30.4664371,114.2119287164244,30.463966243577612
277,1173947203,114.2072288,30.466389,114.21270228775825,30.46391702153452
278,1173947204,114.2065209,30.4658117,114.21199600289522,30.46334058271883
279,1173947205,114.2039979,30.4685814,114.2094792937107,30.46611471717415
280,6324355910,114.2775669,30.5545855,114.28298058187917,30.55212288284076
281,1205404487,114.3871107,30.5035351,114.39265150673536,30.501223824413913
282,1173947208,114.1520434,30.4713625,114.15766966023298,30.468989284739347
283,1173947209,114.1589145,30.4611962,114.16452068757499,30.458808104930263
284,1173947210,114.1495015,30.4753967,114.15513501951443,30.47302891702053
285,1233322827,114.276088,30.6406833,114.28150835432305,30.638252866348207
286,6324355919,114.2766466,30.5527881,114.28205965360017,30.550323940482052
287,4516217682,114.2623209,30.5659344,114.26773214960826,30.563464388767958
288,1205404498,114.3850391,30.5036832,114.39057933202989,30.50137056002397
289,1233322845,114.2850534,30.6454585,114.29047995054513,30.64304002907971
290,3824026474,114.2313781,30.6058132,114.23681708531703,30.603361534070725
291,3824026475,114.2312571,30.605699,114.23669625282417,30.6032473707105
292,3824026476,114.2315025,30.6057188,114.23694129545088,30.60326701250326
293,3824026477,114.2379136,30.6093711,114.2433442362744,30.606917202452976
294,3824026478,114.2347103,30.6084521,114.24014487126742,30.60599943205749
295,3824026479,114.2347364,30.6083748,114.24017093009975,30.60592208651219
296,3824026480,114.2379396,30.6093033,114.24337019966167,30.60684936376252
297,4516217708,114.2337719,30.5660291,114.23920407140885,30.563560803272175
298,1205404522,114.3850488,30.5031072,114.39058898493575,30.50079439479924
299,1233322868,114.2786717,30.6421034,114.28409353520999,30.639676171715713
300,3734111094,114.2089097,30.5703929,114.21438828759125,30.56795119247792
301,1202520961,114.3605678,30.5311551,114.36609088232382,30.528823131624453
302,1233322882,114.2892444,30.6475974,114.29467482023236,30.645185309488927
303,4120118154,114.3567776,30.5472628,114.36229733631968,30.54493034412708
304,1233322893,114.3034664,30.6541938,114.30891383311197,30.65180637503377
305,5874448579,114.2848943,30.5782136,114.29031492127507,30.57576775780311
306,5874448580,114.2850746,30.5781184,114.29049535822226,30.5756727456394
307,5874448582,114.2846911,30.5777234,114.29011151681618,30.575277124751423
308,5874448584,114.2846528,30.5781766,114.29007322544393,30.575730446406663
309,1233322935,114.2760591,30.6407805,114.28147944898444,30.638350080421255
310,5874448588,114.2842784,30.5780521,114.28969852009482,30.575605442022205
311,1455686599,114.2580861,30.6187255,114.26350270470347,30.616274171841937
312,5874448589,114.284624,30.5783335,114.2900444161234,30.575887369493724
313,1233322979,114.2843625,30.6451973,114.28978847801561,30.64277786544115
314,1233322986,114.2759712,30.6406504,114.28139149620718,30.638219840110526
315,1233322993,114.2674752,30.6270934,114.27289178337405,30.624650177960703
316,4251976699,114.4220807,30.5231852,114.4276022694263,30.520876280709995
317,1202521087,114.3688068,30.5284677,114.37433857035997,30.526146361844877
318,1401881607,114.3549668,30.4713007,114.3604775323736,30.46894217011257
319,1401881611,114.3567202,30.4707347,114.36223320115033,30.468378848854716
320,1401881612,114.3572601,30.4708545,114.36277381060488,30.468499538676753
321,1401881613,114.3546566,30.4718203,114.36016696006772,30.46946140162574
322,1401881620,114.3568704,30.4713093,114.36238364626831,30.46895384142112
323,1401881627,114.357354,30.4712106,114.36286786240663,30.468855882201456
324,1295647774,114.3478569,30.4765264,114.35335802147075,30.474157193647045
325,1295647799,114.347884,30.4767679,114.35338518257868,30.47439880712232
326,1202521205,114.3593467,30.5316367,114.3648683346273,30.52930303269629
327,3227583640,114.3347477,30.5737551,114.34023673998922,30.571392931527832
328,3227583647,114.3429374,30.5768537,114.34843976521259,30.574507964908527
329,3227583657,114.3340987,30.573923,114.33958669963606,30.571559661234087
330,1295647917,114.3476151,30.4762536,114.35311583902906,30.473883893187587
331,1295647918,114.348089,30.4764815,114.35359046103954,30.47411268972687
332,6496978116,114.4112234,30.5450662,114.41675989240917,30.54277143325328
333,6496978122,114.4109409,30.5482055,114.41647792563798,30.54591191630974
334,3382183115,114.2836083,30.6268365,114.28903211154562,30.624408326072913
335,3382183116,114.2850857,30.625678,114.29051056857726,30.623251144497075
336,3382183124,114.2836717,30.6271026,114.28909558258381,30.624674613368263
337,3382183129,114.2826476,30.6273478,114.28807074481571,30.624918702873135
338,3382183139,114.2826288,30.6272699,114.28805192451244,30.624840748296876
339,3382183141,114.2836884,30.6272175,114.28911230518696,30.62478958148141
340,1882326245,114.2678245,30.5955174,114.27323840832268,30.59306166230833
341,1882326247,114.2676866,30.5955076,114.2731004888334,30.593051765430612
342,3382183149,114.2654125,30.6208722,114.27082838298278,30.6184250980708
343,3382183153,114.2821953,30.6293985,114.28761829861513,30.626969737376356
344,3382183161,114.2831464,30.6267592,114.28856985897372,30.624330443596044
345,3382183168,114.2758608,30.6244991,114.28127965105806,30.6220615988631
346,3382183170,114.2784247,30.6254234,114.28384495490293,30.62298883720616
347,3382183172,114.2830804,30.6276693,114.28850388871757,30.625240846312387
348,1218839825,114.2899348,30.5510404,114.29535755217981,30.548591380663712
349,1816986902,114.2942651,30.4550512,114.29968408636836,30.45257972575733
350,3382183191,114.2834362,30.6276058,114.2888599481738,30.625177742239018
351,1816986907,114.2995621,30.4564238,114.30498742248741,30.453960867947004
352,3382183197,114.2829191,30.6268075,114.28834239572598,30.62437849540151
353,2864448803,114.3941528,30.5310521,114.39969656954347,30.52875293785347
354,2864448804,114.3924311,30.5310136,114.39797493964215,30.52871375551406
355,2864448805,114.3925004,30.5316871,114.3980442982238,30.529387504946296
356,2864448807,114.391459,30.5317322,114.39700288308632,30.52943215799452
357,2864448809,114.3914694,30.5313868,114.39701325333314,30.529086649879474
358,2864448810,114.3924618,30.5313126,114.398005665677,30.529012866190545
359,1816986923,114.2948756,30.4577137,114.30029549209738,30.455243809082177
360,2864448811,114.3920875,30.5313406,114.39763136636866,30.52904071393933
361,1218839853,114.288192,30.5500181,114.29361302296245,30.54756636913515
362,2864448812,114.3921148,30.5317038,114.39765869846325,30.529404044660364
363,1816986931,114.2956439,30.457667,114.301064655416,30.455198257420516
364,5197464888,114.3541117,30.5298675,114.35962636972883,30.52752491111755
365,1196688701,114.3633011,30.5330657,114.36882753446382,30.53073837760695
366,1196688702,114.3629337,30.5335307,114.36845975919681,30.531203001276456
367,1816986942,114.2940833,30.4579228,114.2995023332894,30.455451780392956
368,6237455682,114.3529174,30.539075,114.3584312291702,30.536733463776347
369,1196688706,114.3635441,30.534143,114.36907090126809,30.531816380085104
370,1816986946,114.2863947,30.459112,114.29180632478362,30.456630648057374
371,1196688709,114.3620969,30.5323334,114.3676218931767,30.53000408972518
372,1196688711,114.361962,30.5337265,114.36748695774615,30.53139744915539
373,1816986958,114.2901415,30.4598551,114.29555661513349,30.45737892508946
374,1196688724,114.3624305,30.5324888,114.36795589249084,30.530160028586312
375,1196688726,114.363177,30.5325892,114.36870325289819,30.53026154285507
376,1816986969,114.2873344,30.4611473,114.29274701522004,30.458667683225766
377,1816986970,114.2825805,30.4634408,114.28798949688866,30.460955893575203
378,1218839899,114.287156,30.5452061,114.29257568034008,30.542751357264944
379,1196688735,114.3630485,30.5320981,114.36857456462391,30.529770096794852
380,1196688739,114.3626501,30.533193,114.36817580609691,30.530864779351692
381,1196688746,114.3631173,30.5323509,114.36864346460297,30.53002307877952
382,1196688750,114.3636096,30.5319821,114.36913628606895,30.529654863838765
383,1196688759,114.3659805,30.534521,114.3715099720203,30.532197905801254
384,1196688762,114.3623814,30.5322359,114.36790671386166,30.529906974059376
385,1196688767,114.36247,30.5327289,114.36799545889218,30.53040026492554
386,1196688770,114.3616025,30.5324247,114.36712692363207,30.530094691305635
387,1196688775,114.364028,30.5324211,114.3695551892546,30.530094602495936
388,1196688782,114.3622245,30.5334462,114.36774973812935,30.53111744201928
389,1196688783,114.3639529,30.5321831,114.36947998543461,30.529856418076733
390,1196688785,114.3639864,30.5345613,114.36951372992151,30.532235447465016
391,1196688786,114.3625332,30.53297,114.36805875256815,30.53064153611517
392,1196688791,114.3632487,30.5328268,114.36877505456637,30.530499323907414
393,1196688802,114.3628717,30.5338329,114.36839771499143,30.531505211074816
394,1196688818,114.3611206,30.5325136,114.36664446189697,30.53018290456164
395,1196688822,114.3647491,30.534362,114.3702772475057,30.53203715473651
396,1196688823,114.3656445,30.5347455,114.37117363863082,30.532422020599622
397,1196688827,114.362829,30.5340412,114.36835498449693,30.531713517873722
398,1196688833,114.3641219,30.5326521,114.36964921302167,30.530325811102053
399,1196688836,114.3615179,30.5321237,114.36704219788275,30.52979346741676
400,1196688838,114.3635738,30.5327618,114.36910051404398,30.530434768299422
