a,b,c,d,e,f,g,v,l,wgs84lng,wgs84lat,wgs84lng1,wgs84lat1,marslng,marslat,marslng1,marslat1
0BnLy7,2018-02-05T05:05:44,114.3242403,30.58827944,2018-02-05T05:08:07,114.3243553,30.58257843,634,1,114.3187672,30.59065622,114.3188825,30.58495716,114.3242403,30.58827944,114.3243553,30.58257843
05DVqD,2018-02-05T05:05:55,114.2056829,30.60166159,2018-02-05T11:09:00,114.2034283,30.6029539,259,1,114.200194,30.60408684,114.1979339,30.60537529,114.2056829,30.60166159,114.2034283,30.6029539
3n6pP7,2018-02-05T05:05:55,114.3464083,30.60171038,2018-02-05T05:08:19,114.3443386,30.59867514,391,1,114.3408985,30.60404032,114.3388322,30.60101,114.3464083,30.60171038,114.3443386,30.59867514
2dXGXa,2018-02-05T05:06:19,114.2521315,30.63174596,2018-02-05T05:08:42,114.2414751,30.62712714,1142,1,114.2467113,30.6341931,114.2360469,30.62957509,114.2521315,30.63174596,114.2414751,30.62712714
05A2Nx,2018-02-05T05:07:20,114.2430617,30.51606856,2018-02-05T05:09:35,114.2440175,30.51808637,242,1,114.2376446,30.51855757,114.2386011,30.52057497,114.2430617,30.51606856,114.2440175,30.51808637
0nb6VL,2018-02-05T05:07:27,114.3943514,30.52401247,2018-02-05T05:09:42,114.3945245,30.52517652,130,1,114.3888083,30.52631384,114.3889813,30.52747746,114.3943514,30.52401247,114.3945245,30.52517652
3ndlal,2018-02-05T05:07:32,114.1766042,30.53197614,2018-02-05T05:14:19,114.1734297,30.53929946,869,1,114.1710429,30.53437662,114.1678586,30.54169155,114.1766042,30.53197614,114.1734297,30.53929946
3GeLD7,2018-02-05T05:07:55,114.2333221,30.56632765,2018-02-05T20:56:52,114.2401492,30.56585495,7212976,1,114.2278893,30.56879557,114.2347249,30.56832634,114.2333221,30.56632765,114.2401492,30.56585495
3Qerra,2018-02-05T05:07:58,114.250407,30.57000718,2018-02-05T17:13:09,114.2560029,30.56802457,7212542,1,114.2449911,30.57247875,114.25059,30.5704961,114.250407,30.57000718,114.2560029,30.56802457
3nlGKa,2018-02-05T05:08:04,114.2795944,30.57939764,2018-02-05T05:10:14,114.2808841,30.57215941,814,1,114.2741774,30.58184917,114.2754669,30.57461221,114.2795944,30.57939764,114.2808841,30.57215941
0noyoV,2018-02-05T05:08:16,114.3300606,30.5946531,2018-02-05T05:10:25,114.3284535,30.58823688,730,1,114.3245774,30.5970163,114.3229735,30.59060562,114.3300606,30.5946531,114.3284535,30.58823688
3nX5pm,2018-02-05T05:08:17,114.3244185,30.59717127,2018-02-05T05:10:30,114.3227021,30.59601483,209,1,114.3189443,30.59954428,114.3172308,30.59839156,114.3244185,30.59717127,114.3227021,30.59601483
2dnkwv,2018-02-05T05:08:21,114.2818179,30.60149232,2018-02-05T05:10:36,114.2822908,30.60389325,271,1,114.2763976,30.60393289,114.2768699,30.60633233,114.2818179,30.60149232,114.2822908,30.60389325
2d4r0N,2018-02-05T05:08:26,114.3042065,30.60731248,2018-02-05T17:11:23,114.3097886,30.60467416,7210052,1,114.2987621,30.60971842,114.3043366,30.60707142,114.3042065,30.60731248,114.3097886,30.60467416
05ZlwD,2018-02-05T05:08:37,114.1937967,30.62205011,2018-02-05T05:17:27,114.1919479,30.6229073,201,1,114.1882758,30.62444824,114.186422,30.62530191,114.1937967,30.62205011,114.1919479,30.6229073
3n4OdM,2018-02-05T05:08:37,114.2658669,30.62060133,2018-02-05T05:10:51,114.2649446,30.62245667,224,1,114.260451,30.62304827,114.2595286,30.62490339,114.2658669,30.62060133,114.2649446,30.62245667
05DbVD,2018-02-05T05:08:39,114.1927048,30.62244723,2018-02-05T05:15:17,114.1933847,30.62319816,106,1,114.187181,30.62484333,114.1878626,30.62559512,114.1927048,30.62244723,114.1933847,30.62319816
3QYJ5M,2018-02-05T05:08:41,114.3052754,30.62669342,2018-02-05T05:10:56,114.3050974,30.62766944,110,1,114.2998279,30.6290896,114.29965,30.63006552,114.3052754,30.62669342,114.3050974,30.62766944
3no2R7,2018-02-05T05:08:42,114.1932467,30.62682963,2018-02-05T05:10:55,114.1973805,30.62696739,396,1,114.1877239,30.62922484,114.1918687,30.62936946,114.1932467,30.62682963,114.1973805,30.62696739
0nrPyO,2018-02-05T05:08:46,114.2708102,30.63510929,2018-02-05T05:10:34,114.2465239,30.60134105,4416,1,114.2653923,30.63754672,114.2411025,30.60380055,114.2708102,30.63510929,114.2465239,30.60134105
2Kq6P4,2018-02-05T05:08:51,114.2608575,30.64491622,2018-02-05T05:11:04,114.2619932,30.644363,125,1,114.2554393,30.64735545,114.2565752,30.64680197,114.2608575,30.64491622,114.2619932,30.644363
3npv2a,2018-02-05T05:09:24,114.3811401,30.49858145,2018-02-05T05:11:36,114.3808581,30.4994914,105,1,114.3756019,30.5008987,114.37532,30.50180863,114.3811401,30.49858145,114.3808581,30.4994914
3ng2GM,2018-02-05T05:10:01,114.1983566,30.5523627,2018-02-05T05:12:11,114.1899885,30.55084851,819,1,114.1928538,30.55479495,114.1844635,30.55326712,114.1983566,30.5523627,114.1899885,30.55084851
0nPEa7,2018-02-05T05:10:03,114.2513225,30.55600946,2018-02-05T05:12:15,114.2540308,30.55502858,281,1,114.2459083,30.558486,114.2486182,30.55750515,114.2513225,30.55600946,114.2540308,30.55502858
3ngkE7,2018-02-05T05:10:11,114.3453126,30.56675484,2018-02-05T05:12:23,114.3469594,30.56674459,158,1,114.3398075,30.56909997,114.3414518,30.56908678,114.3453126,30.56675484,114.3469594,30.56674459
3GLd2l,2018-02-05T05:10:12,114.2680348,30.56889767,2018-02-05T05:12:24,114.2675769,30.56978876,108,1,114.2626232,30.57136328,114.2621652,30.57225436,114.2680348,30.56889767,114.2675769,30.56978876
05MQGO,2018-02-05T05:10:26,114.2574403,30.5913758,2018-02-05T05:12:39,114.258592,30.59107456,115,1,114.2520259,30.59383821,114.2531779,30.59353672,114.2574403,30.5913758,114.258592,30.59107456
26PBXv,2018-02-05T05:10:31,114.3309679,30.59782427,2018-02-05T05:12:42,114.3301185,30.59478504,348,1,114.3254829,30.6001845,114.3246352,30.59714807,114.3309679,30.59782427,114.3301185,30.59478504
0nxGRr,2018-02-05T05:10:41,114.4009209,30.61019832,2018-02-05T05:12:56,114.4029155,30.61200164,277,1,114.3953719,30.61246717,114.3973672,30.61426972,114.4009209,30.61019832,114.4029155,30.61200164
05dDVV,2018-02-05T05:10:46,114.2920172,30.61596686,2018-02-05T05:15:08,114.2923751,30.6131638,314,1,114.2865868,30.61838845,114.2869445,30.61558601,114.2920172,30.61596686,114.2923751,30.6131638
3nqZmg,2018-02-05T05:10:48,114.1964637,30.62027074,2018-02-05T05:13:03,114.1913819,30.62026858,486,1,114.1909501,30.62267408,114.1858547,30.62266329,114.1964637,30.62027074,114.1913819,30.62026858
05YGd2,2018-02-05T05:10:52,114.1936247,30.62259513,2018-02-05T05:12:59,114.194047,30.61776178,539,1,114.1881033,30.62499275,114.1885272,30.6201621,114.1936247,30.62259513,114.194047,30.61776178
2dvrVv,2018-02-05T05:10:54,114.3034646,30.62659459,2018-02-05T05:13:08,114.300098,30.62728992,331,1,114.2980196,30.62899389,114.2946573,30.62969449,114.3034646,30.62659459,114.300098,30.62728992
26LzzJ,2018-02-05T05:11:00,114.3674425,30.63366079,2018-02-05T05:13:10,114.3691242,30.63057888,379,1,114.3619029,30.63594446,114.3635832,30.63286167,114.3674425,30.63366079,114.3691242,30.63057888
2dnoNZ,2018-02-05T05:11:02,114.3102949,30.64075007,2018-02-05T08:52:44,114.300042,30.64267495,1004,1,114.304839,30.64313148,114.2946,30.64507306,114.3102949,30.64075007,114.300042,30.64267495
26w0m5,2018-02-05T05:11:12,114.3284842,30.66970058,2018-02-05T06:14:02,114.3268342,30.66878057,188,1,114.322997,30.67203508,114.3213498,30.67111865,114.3284842,30.66970058,114.3268342,30.66878057
3Q2RDL,2018-02-05T05:11:24,114.3751118,30.47023818,2018-02-05T05:13:37,114.3743316,30.46930803,128,1,114.3695798,30.47256924,114.3688002,30.47164019,114.3751118,30.47023818,114.3743316,30.46930803
2dvgq6,2018-02-05T05:11:30,114.4164325,30.4811398,2018-02-05T05:13:43,114.4153922,30.48165955,115,1,114.4109071,30.48345696,114.4098655,30.48397594,114.4164325,30.4811398,114.4153922,30.48165955
056eO7,2018-02-05T05:11:33,114.3951357,30.48732558,2018-02-05T05:13:48,114.3954787,30.49434868,782,1,114.3895959,30.48963774,114.3899383,30.49665872,114.3951357,30.48732558,114.3954787,30.49434868
0nwzwO,2018-02-05T05:11:40,114.4092679,30.50345723,2018-02-05T05:13:54,114.4070724,30.5057332,329,1,114.4037333,30.50576462,114.4015359,30.50803934,114.4092679,30.50345723,114.4070724,30.5057332
3n4bZL,2018-02-05T05:11:47,114.4151744,30.5172715,2018-02-05T05:14:00,114.4147268,30.51632351,114,1,114.4096444,30.51957726,114.4091964,30.51862931,114.4151744,30.5172715,114.4147268,30.51632351
0nb6VL,2018-02-05T05:11:55,114.3945245,30.52517652,2018-02-05T05:14:06,114.3944135,30.52409749,120,1,114.3889813,30.52747746,114.3888704,30.52639881,114.3945245,30.52517652,114.3944135,30.52409749
3Ge2NL,2018-02-05T05:11:58,114.2417731,30.53143486,2018-02-05T15:50:57,114.2685926,30.53203652,7215644,1,114.2363534,30.53391861,114.263184,30.53451448,114.2417731,30.53143486,114.2685926,30.53203652
37KZpM,2018-02-05T05:12:01,114.3631764,30.53459624,2018-02-05T05:14:14,114.3642216,30.53136539,373,1,114.35765,30.53692324,114.3586943,30.53369196,114.3631764,30.53459624,114.3642216,30.53136539
2d2m8J,2018-02-05T05:12:03,114.1994409,30.53766627,2018-02-05T05:14:14,114.2006067,30.53731612,118,1,114.1939422,30.54010527,114.1951109,30.53975708,114.1994409,30.53766627,114.2006067,30.53731612
3QkY2a,2018-02-05T05:12:06,114.3196864,30.54164543,2018-02-05T05:14:21,114.3197694,30.54262543,109,1,114.3142246,30.54404764,114.3143074,30.54502715,114.3196864,30.54164543,114.3197694,30.54262543
25ODY5,2018-02-05T05:12:11,114.3029027,30.55025549,2018-02-05T05:14:25,114.3119728,30.54984478,870,1,114.297465,30.5526849,114.3065223,30.55225849,114.3029027,30.55025549,114.3119728,30.54984478
2KpXRZ,2018-02-05T05:12:14,114.3110729,30.55294484,2018-02-05T05:16:27,114.2912543,30.53651679,2634,1,114.3056235,30.5553591,114.2858315,30.53896889,114.3110729,30.55294484,114.2912543,30.53651679
2KEdvG,2018-02-05T05:12:23,114.3469162,30.56836832,2018-02-05T05:14:36,114.344719,30.56665913,284,1,114.3414085,30.57071,114.3392148,30.56900536,114.3469162,30.56836832,114.344719,30.56665913
05DpvD,2018-02-05T05:12:36,114.3631024,30.58864633,2018-02-05T05:14:51,114.3633845,30.58991338,143,1,114.3575713,30.59095417,114.357853,30.59222033,114.3631024,30.58864633,114.3633845,30.58991338
0nO00V,2018-02-05T05:12:40,114.2246256,30.59323703,2018-02-05T05:14:54,114.2242501,30.5953986,243,1,114.2191769,30.59568827,114.2188005,30.59784866,114.2246256,30.59323703,114.2242501,30.5953986
05YGd2,2018-02-05T05:12:59,114.194047,30.61776178,2018-02-05T05:15:17,114.1927628,30.62252222,543,1,114.1885272,30.6201621,114.1872391,30.62491839,114.194047,30.61776178,114.1927628,30.62252222
2P2gNJ,2018-02-05T05:13:00,114.3580194,30.61885479,2018-02-05T05:15:15,114.3588684,30.61950773,109,1,114.3524918,30.62115829,114.3533397,30.62180964,114.3580194,30.61885479,114.3588684,30.61950773
2dD7xJ,2018-02-05T05:13:03,114.1934927,30.62199214,2018-02-05T05:15:12,114.194047,30.61776178,473,1,114.187971,30.62438978,114.1885272,30.6201621,114.1934927,30.62199214,114.194047,30.61776178
2dMJbG,2018-02-05T05:13:13,114.2531453,30.63563676,2018-02-05T05:15:26,114.2529773,30.6367548,125,1,114.2477253,30.63808214,114.2475571,30.63919972,114.2531453,30.63563676,114.2529773,30.6367548
3n84va,2018-02-05T05:13:37,114.3573135,30.46910426,2018-02-05T05:15:50,114.3576386,30.47014231,120,1,114.3517999,30.4714596,114.3521245,30.47249686,114.3573135,30.46910426,114.3576386,30.47014231
05ArLD,2018-02-05T05:14:04,114.2426128,30.52267667,2018-02-05T05:16:17,114.2426768,30.52359466,102,1,114.2371947,30.52516348,114.2372587,30.5260812,114.2426128,30.52267667,114.2426768,30.52359466
26rLoR,2018-02-05T05:14:06,114.3274589,30.5235531,2018-02-05T05:16:17,114.3296957,30.52305452,221,1,114.3219861,30.52594644,114.3242193,30.52544374,114.3274589,30.5235531,114.3296957,30.52305452
2dB3mG,2018-02-05T05:14:06,114.3589487,30.5249846,2018-02-05T05:16:26,114.3697386,30.53385132,1428,1,114.3534281,30.52732103,114.3642055,30.53616972,114.3589487,30.5249846,114.3697386,30.53385132
26pRLa,2018-02-05T05:14:12,114.3110967,30.53177173,2018-02-05T05:16:22,114.3230059,30.52827345,1205,1,114.305649,30.5341931,114.31754,30.53067378,114.3110967,30.53177173,114.3230059,30.52827345
3ndlal,2018-02-05T05:14:19,114.1734297,30.53929946,2018-02-05T05:20:43,114.1766762,30.53204114,865,1,114.1678586,30.54169155,114.1711151,30.53444174,114.1734297,30.53929946,114.1766762,30.53204114
0nNdRL,2018-02-05T05:14:22,114.3299503,30.54495802,2018-02-05T05:18:27,114.324593,30.52507671,2269,1,114.3244716,30.54733954,114.3191248,30.52747504,114.3299503,30.54495802,114.324593,30.52507671
0neK2l,2018-02-05T05:14:28,114.3410304,30.55295257,2018-02-05T17:51:26,114.3465331,30.55061227,7212838,1,114.3355331,30.55531041,114.3410275,30.55296092,114.3410304,30.55295257,114.3465331,30.55061227
05GEw2,2018-02-05T05:14:29,114.3312593,30.55664842,2018-02-05T05:16:42,114.3309013,30.55753941,105,1,114.3257774,30.55902339,114.3254199,30.55991475,114.3312593,30.55664842,114.3309013,30.55753941
2d3OYR,2018-02-05T05:14:29,114.3212393,30.55636542,2018-02-05T05:21:00,114.3217893,30.5540174,266,1,114.3157738,30.55875962,114.3163231,30.55641138,114.3212393,30.55636542,114.3217893,30.5540174
3QYM5m,2018-02-05T05:14:29,114.2012356,30.55697109,2018-02-05T06:15:04,114.2007337,30.55611115,107,1,114.1957397,30.55940631,114.1952366,30.55854589,114.2012356,30.55697109,114.2007337,30.55611115
052vlX,2018-02-05T05:15:07,114.2361894,30.61214618,2018-02-05T05:17:20,114.2355866,30.61320231,131,1,114.2307564,30.61459814,114.2301528,30.61565354,114.2361894,30.61214618,114.2355866,30.61320231
2dD7xJ,2018-02-05T05:15:12,114.194047,30.61776178,2018-02-05T05:17:26,114.1935767,30.62217214,492,1,114.1885272,30.6201621,114.1880552,30.62456985,114.194047,30.61776178,114.1935767,30.62217214
