a,b,c,d,e,f,g,v,l,wgs84lng,wgs84lat,wgs84lng1,wgs84lat1,marslng,marslat,marslng1,marslat1
05YGd2,2018-02-05T12:00:19,114.1886973,30.6205136,2018-02-05T12:02:26,114.1920649,30.62192829,359,1,114.1831627,30.62290349,114.1865394,30.6243235,114.1886973,30.6205136,114.1920649,30.62192829
2dD7xJ,2018-02-05T12:00:19,114.1929928,30.62131819,2018-02-05T12:02:32,114.1949665,30.63122701,1118,1,114.1874698,30.62371525,114.189448,30.63362329,114.1929928,30.62131819,114.1949665,30.63122701
05Y5kP,2018-02-05T12:00:21,114.1929748,30.6225902,2018-02-05T12:23:57,114.2022737,30.6204374,921,1,114.1874517,30.62498671,114.1967749,30.62284996,114.1929748,30.6225902,114.2022737,30.6204374
26goG5,2018-02-05T12:00:22,114.1964245,30.62482012,2018-02-05T12:02:30,114.1943708,30.62673335,290,1,114.1909104,30.62722152,114.1888511,30.62913051,114.1964245,30.62482012,114.1943708,30.62673335
07L0kD,2018-02-05T12:00:24,114.2343359,30.62849959,2018-02-05T12:02:29,114.2397659,30.62605173,7209344,1,114.2288991,30.63094382,114.2343359,30.62849955,114.2343359,30.62849959,114.2397659,30.62605173
2KGV64,2018-02-05T12:00:24,114.2313845,30.62733117,2018-02-05T12:02:29,114.2368179,30.62488408,7209430,1,114.2259437,30.62977405,114.2313846,30.62733113,114.2313845,30.62733117,114.2368179,30.62488408
37qDaD,2018-02-05T12:00:24,114.2310636,30.62731623,2018-02-05T12:02:29,114.2364974,30.6248693,7209433,1,114.2256223,30.62975889,114.2310637,30.6273162,114.2310636,30.62731623,114.2364974,30.6248693
3nab0a,2018-02-05T12:00:24,114.1971041,30.62703017,2018-02-05T12:02:30,114.1932467,30.62682963,370,1,114.1915916,30.62943177,114.1877239,30.62922484,114.1971041,30.62703017,114.1932467,30.62682963
3nXyyg,2018-02-05T12:00:24,114.2318104,30.62817409,2018-02-05T12:02:29,114.2372434,30.62572715,7209380,1,114.2263701,30.6306169,114.2318105,30.62817405,114.2318104,30.62817409,114.2372434,30.62572715
3QJV07,2018-02-05T12:00:24,114.2345418,30.62785155,2018-02-05T12:02:29,114.2457326,30.62532067,7209586,1,114.2291053,30.63029617,114.2403085,30.62777034,114.2345418,30.62785155,114.2457326,30.62532067
0BZR6l,2018-02-05T12:00:25,114.3684494,30.62903428,2018-02-05T12:02:31,114.3739943,30.62675566,7208404,1,114.3629092,30.63131859,114.3684494,30.62903424,114.3684494,30.62903428,114.3739943,30.62675566
375yOp,2018-02-05T12:00:25,114.3693956,30.62924545,2018-02-05T12:02:31,114.3749412,30.62696796,7208386,1,114.3638545,30.63152846,114.3693956,30.62924541,114.3693956,30.62924545,114.3749412,30.62696796
3QY2rL,2018-02-05T12:00:25,114.23357,30.62877074,2018-02-05T12:02:29,114.239001,30.62632329,7209334,1,114.2281321,30.63121441,114.2335702,30.6287707,114.23357,30.62877074,114.239001,30.62632329
2Kb3lN,2018-02-05T12:00:26,114.3901523,30.62979171,2018-02-05T12:02:33,114.3957045,30.62752902,7208210,1,114.3845999,30.63205565,114.3901525,30.62979167,114.3901523,30.62979171,114.3957045,30.62752902
3QayDl,2018-02-05T12:00:28,114.2749303,30.63375255,2018-02-05T12:27:40,114.2853005,30.56803745,7206222,1,114.2695111,30.63618704,114.2798804,30.57048653,114.2749303,30.63375255,114.2853005,30.56803745
05Zd07,2018-02-05T12:00:31,114.2480085,30.64352083,2018-02-05T12:02:37,114.253429,30.64107778,7208410,1,114.2425846,30.64596301,114.2480087,30.64352079,114.2480085,30.64352083,114.253429,30.64107778
3QAJml,2018-02-05T12:00:32,114.2399955,30.64328847,2018-02-05T12:02:37,114.2454213,30.64084539,7208477,1,114.2345643,30.64572904,114.2399956,30.64328844,114.2399955,30.64328847,114.2454213,30.64084539
3QEBkM,2018-02-05T12:00:32,114.3969401,30.64214333,2018-02-05T12:02:38,114.3955268,30.64099999,186,1,114.391387,30.64439944,114.3899736,30.64325696,114.3969401,30.64214333,114.3955268,30.64099999
26nlz5,2018-02-05T12:00:35,114.3382783,30.64747647,2018-02-05T12:02:41,114.332777,30.64980231,7207490,1,114.3327771,30.64980227,114.3272846,30.6521375,114.3382783,30.64747647,114.332777,30.64980231
2PoYL5,2018-02-05T12:00:35,114.3339309,30.6542605,2018-02-05T12:02:43,114.3284361,30.65659157,7207140,1,114.3284362,30.65659153,114.3229502,30.65893206,114.3339309,30.6542605,114.3284361,30.65659157
3G38Jl,2018-02-05T12:00:35,114.3264195,30.65072363,2018-02-05T12:02:42,114.3209373,30.65307061,7207387,1,114.3209374,30.65307057,114.3154639,30.65542697,114.3264195,30.65072363,114.3209373,30.65307061
3nlzPa,2018-02-05T12:00:35,114.338086,30.64740917,2018-02-05T12:02:41,114.332585,30.6497354,7207495,1,114.3325852,30.64973536,114.3270929,30.65207099,114.338086,30.64740917,114.332585,30.6497354
3QOdPp,2018-02-05T12:00:35,114.3321779,30.6512198,2018-02-05T12:02:43,114.3266862,30.65355555,7207322,1,114.3266863,30.65355551,114.3212034,30.65590073,114.3321779,30.6512198,114.3266862,30.65355555
26PaJN,2018-02-05T12:00:36,114.3003574,30.65474627,2018-02-05T12:02:42,114.3058079,30.65236199,7207431,1,114.294914,30.65713859,114.3003574,30.65474624,114.3003574,30.65474627,114.3058079,30.65236199
2dpMY4,2018-02-05T12:00:36,114.3029867,30.65442168,2018-02-05T12:02:42,114.3084409,30.65204185,7207432,1,114.2975399,30.65680981,114.3029867,30.65442164,114.3029867,30.65442168,114.3084409,30.65204185
0BKV3O,2018-02-05T12:00:37,114.3017048,30.65571681,2018-02-05T12:02:42,114.3071573,30.65333529,7207368,1,114.2962596,30.6581065,114.3017049,30.65571677,114.3017048,30.65571681,114.3071573,30.65333529
3QPlRm,2018-02-05T12:00:37,114.3041615,30.65482057,2018-02-05T12:02:42,114.3096175,30.652443,7207402,1,114.2987131,30.65720654,114.3041616,30.65482053,114.3041615,30.65482057,114.3096175,30.652443
26ydbZ,2018-02-05T12:00:39,114.3409709,30.66673846,2018-02-05T12:02:46,114.3435228,30.66390744,7206359,1,114.3354638,30.66905068,114.3380119,30.66621626,114.3409709,30.66673846,114.3435228,30.66390744
3npO37,2018-02-05T12:00:39,114.3288782,30.66424558,2018-02-05T12:02:46,114.3343744,30.66191876,7206710,1,114.3233909,30.6665818,114.3288783,30.66424554,114.3288782,30.66424558,114.3343744,30.66191876
26wXoN,2018-02-05T12:00:40,114.3279932,30.66848058,2018-02-05T12:02:46,114.3344109,30.66658895,7206532,1,114.322507,30.67081657,114.3289143,30.66891355,114.3279932,30.66848058,114.3344109,30.66658895
0nO8p7,2018-02-05T12:00:53,114.3435753,30.47342407,2018-02-05T12:03:01,114.3439407,30.47609885,299,1,114.3380809,30.47580179,114.3384455,30.47847518,114.3435753,30.47342407,114.3439407,30.47609885
3nlY6p,2018-02-05T12:00:54,114.2807697,30.47713455,2018-02-05T12:02:58,114.2861825,30.47465697,7217500,1,114.2753608,30.47961788,114.2807697,30.47713451,114.2807697,30.47713455,114.2861825,30.47465697
32YvRE,2018-02-05T12:00:56,114.4007372,30.47787791,2018-02-05T12:03:04,114.4031749,30.47824155,7216588,1,114.3951997,30.48019162,114.3976384,30.48055512,114.4007372,30.47787791,114.4031749,30.47824155
3QBk3M,2018-02-05T12:00:56,114.385274,30.47806727,2018-02-05T12:03:03,114.3797358,30.48038712,7216601,1,114.3797359,30.48038708,114.3741999,30.48271081,114.385274,30.47806727,114.3797358,30.48038712
3QAZep,2018-02-05T12:00:57,114.4169697,30.47862193,2018-02-05T12:03:02,114.4224867,30.47629876,7216418,1,114.4114451,30.48094013,114.4169698,30.47862189,114.4169697,30.47862193,114.4224867,30.47629876
0BBmmX,2018-02-05T12:00:58,114.3338154,30.48547134,2018-02-05T12:03:08,114.339304,30.48308835,7216654,1,114.3283355,30.48786396,114.3338155,30.48547129,114.3338154,30.48547134,114.339304,30.48308835
0n48oP,2018-02-05T12:00:58,114.3979844,30.48199925,2018-02-05T12:03:04,114.4035209,30.47968602,7216374,1,114.3924456,30.48431219,114.3979845,30.48199921,114.3979844,30.48199925,114.4035209,30.47968602
3nNwVL,2018-02-05T12:00:58,114.4077191,30.47899913,2018-02-05T12:03:04,114.4021853,30.48131315,7216381,1,114.4021854,30.48131311,114.3966481,30.48362586,114.4077191,30.47899913,114.4021853,30.48131315
3QONOM,2018-02-05T12:00:58,114.4042186,30.47798968,2018-02-05T12:35:17,114.3985676,30.47962838,7216535,1,114.3986827,30.48030338,114.3930291,30.48194187,114.4042186,30.47798968,114.3985676,30.47962838
05Agk7,2018-02-05T12:01:01,114.3336694,30.49104235,2018-02-05T12:03:08,114.3391582,30.48866066,7216344,1,114.3281893,30.49343367,114.3336694,30.49104231,114.3336694,30.49104235,114.3391582,30.48866066
375Z8q,2018-02-05T12:01:01,114.3232107,30.47970983,2018-02-05T12:03:04,114.3177485,30.48212436,7216956,1,114.3177486,30.48212432,114.3122949,30.4845485,114.3232107,30.47970983,114.3177485,30.48212436
37rYbp,2018-02-05T12:01:01,114.3251219,30.4937134,2018-02-05T12:03:10,114.3196554,30.49612033,7216161,1,114.3196555,30.49612029,114.3141976,30.49853691,114.3251219,30.4937134,114.3196554,30.49612033
3Qk87l,2018-02-05T12:01:01,114.3334184,30.49089634,2018-02-05T12:03:08,114.3389068,30.48851414,7216354,1,114.3279387,30.49328818,114.3334185,30.4908963,114.3334184,30.49089634,114.3389068,30.48851414
0yZKJ7,2018-02-05T12:01:02,114.3339754,30.49327236,2018-02-05T12:03:08,114.3394649,30.49089188,7216218,1,114.3284946,30.49566246,114.3339755,30.49327232,114.3339754,30.49327236,114.3394649,30.49089188
26Pn6a,2018-02-05T12:01:02,114.3326903,30.49334532,2018-02-05T12:03:08,114.3381778,30.49096246,7216223,1,114.3272116,30.49573784,114.3326904,30.49334528,114.3326903,30.49334532,114.3381778,30.49096246
26ZnbJ,2018-02-05T12:01:05,114.3704722,30.49863139,2018-02-05T12:03:12,114.3649414,30.5009599,7215565,1,114.3649415,30.50095986,114.359416,30.50329494,114.3704722,30.49863139,114.3649414,30.5009599
2d3b06,2018-02-05T12:01:05,114.3702004,30.50083021,2018-02-05T12:03:13,114.3646697,30.5031584,7215444,1,114.3646697,30.50315837,114.3591444,30.50549316,114.3702004,30.50083021,114.3646697,30.5031584
37lN0q,2018-02-05T12:01:05,114.3661848,30.49989611,2018-02-05T12:03:13,114.360658,30.50222979,7215525,1,114.3606581,30.50222975,114.3551373,30.50457065,114.3661848,30.49989611,114.360658,30.50222979
3GePmg,2018-02-05T12:01:06,114.399936,30.50358477,2018-02-05T12:03:11,114.403927,30.49976474,572,1,114.3943959,30.50589119,114.3983891,30.50207222,114.399936,30.50358477,114.403927,30.49976474
05VPB7,2018-02-05T12:01:07,114.2256336,30.50647491,2018-02-05T12:03:15,114.220194,30.50895701,7216150,1,114.2201941,30.50895696,114.2147445,30.51143306,114.2256336,30.50647491,114.220194,30.50895701
0y2EEX,2018-02-05T12:01:07,114.3842987,30.5048321,2018-02-05T12:03:16,114.3787586,30.50714498,7215119,1,114.3787586,30.50714494,114.373221,30.50946184,114.3842987,30.5048321,114.3787586,30.50714498
26Lm4v,2018-02-05T12:01:07,114.3914002,30.50501075,2018-02-05T12:03:15,114.3858585,30.50731925,7215057,1,114.3858587,30.50731921,114.3803177,30.50963022,114.3914002,30.50501075,114.3858585,30.50731925
32EABE,2018-02-05T12:01:07,114.3202044,30.50429533,2018-02-05T12:03:13,114.3256725,30.50189186,7215701,1,114.314745,30.50670845,114.3202045,30.5042953,114.3202044,30.50429533,114.3256725,30.50189186
3K857l,2018-02-05T12:01:07,114.3910575,30.50490377,2018-02-05T12:03:15,114.3855159,30.50721247,7215065,1,114.385516,30.50721242,114.3799752,30.50952371,114.3910575,30.50490377,114.3855159,30.50721247
3QY6Vq,2018-02-05T12:01:07,114.3188964,30.50343037,2018-02-05T12:03:13,114.3243623,30.50102413,7215759,1,114.3134392,30.50584622,114.3188965,30.50343033,114.3188964,30.50343037,114.3243623,30.50102413
05qz6l,2018-02-05T12:01:08,114.3206244,30.50636233,2018-02-05T12:03:13,114.3260933,30.50396027,7215583,1,114.3151642,30.50877404,114.3206244,30.50636228,114.3206244,30.50636233,114.3260933,30.50396027
2dnxl6,2018-02-05T12:01:08,114.3196024,30.50662635,2018-02-05T12:03:13,114.3250697,30.50422242,7215575,1,114.3141438,30.50903991,114.3196025,30.50662631,114.3196024,30.50662635,114.3250697,30.50422242
3np2xL,2018-02-05T12:01:08,114.2857822,30.5060015,2018-02-05T12:03:14,114.2856882,30.50709652,122,1,114.2803671,30.50847059,114.2802731,30.5095654,114.2857822,30.5060015,114.2856882,30.50709652
2K06x6,2018-02-05T12:01:10,114.3264533,30.51070727,2018-02-05T12:03:13,114.3290962,30.50477121,7215043,1,114.3209833,30.51310655,114.3236224,30.50716723,114.3264533,30.51070727,114.3290962,30.50477121
3nlOEE,2018-02-05T12:01:11,114.4263583,30.50823721,2018-02-05T12:03:16,114.4318617,30.50591213,7214701,1,114.4208448,30.51055497,114.4263584,30.50823717,114.4263583,30.50823721,114.4318617,30.50591213
3paV2L,2018-02-05T12:01:11,114.4259671,30.50953219,2018-02-05T12:03:16,114.4314714,30.50720802,7214632,1,114.4204528,30.51184914,114.4259672,30.50953215,114.4259671,30.50953219,114.4314714,30.50720802
0BvaLx,2018-02-05T12:01:12,114.4280431,30.51086751,2018-02-05T12:03:20,114.4225322,30.51318637,7214455,1,114.4225323,30.51318634,114.4170122,30.51549883,114.4280431,30.51086751,114.4225322,30.51318637
2Poyea,2018-02-05T12:01:12,114.4318669,30.51075895,2018-02-05T12:03:20,114.4263631,30.51308256,7214432,1,114.4263632,30.51308252,114.4208492,30.51539884,114.4318669,30.51075895,114.4263631,30.51308256
0n3LKr,2018-02-05T12:01:15,114.2821656,30.51904481,2018-02-05T12:03:18,114.2875833,30.51658124,7215146,1,114.2767521,30.52151425,114.2821657,30.51904476,114.2821656,30.51904481,114.2875833,30.51658124
2wZQMR,2018-02-05T12:01:16,114.2169685,30.51725253,2018-02-05T12:03:23,114.2115118,30.51972251,7215607,1,114.2115119,30.51972247,114.2060435,30.52218495,114.2169685,30.51725253,114.2115118,30.51972251
37wbel,2018-02-05T12:01:16,114.4229549,30.51692079,2018-02-05T12:03:21,114.414965,30.51745572,7214441,1,114.4174352,30.51923248,114.4094347,30.5197613,114.4229549,30.51692079,114.414965,30.51745572
0BA4zV,2018-02-05T12:01:17,114.3360285,30.51628799,2018-02-05T12:03:24,114.3305423,30.51866733,7214825,1,114.3305424,30.51866728,114.3250649,30.52105632,114.3360285,30.51628799,114.3305423,30.51866733
0n37Z2,2018-02-05T12:01:17,114.3438376,30.51890115,2018-02-05T12:03:24,114.3383388,30.52126516,7214625,1,114.3383389,30.52126512,114.3328485,30.52363854,114.3438376,30.51890115,114.3383388,30.52126516
3QMGyq,2018-02-05T12:01:17,114.3296863,30.51775235,2018-02-05T12:03:24,114.3242103,30.5201433,7214788,1,114.3242104,30.52014326,114.3187431,30.52254393,114.3296863,30.51775235,114.3242103,30.5201433
0rMrQ7,2018-02-05T12:01:19,114.3686085,30.52148033,2018-02-05T12:03:27,114.3630774,30.5238042,7214306,1,114.3630775,30.52380416,114.357552,30.52613484,114.3686085,30.52148033,114.3630774,30.5238042
0yzy22,2018-02-05T12:01:19,114.3714495,30.52110719,2018-02-05T12:03:27,114.3659159,30.52342765,7214306,1,114.365916,30.52342761,114.3603875,30.52575443,114.3714495,30.52110719,114.3659159,30.52342765
05gYEL,2018-02-05T12:01:21,114.3629099,30.52520592,2018-02-05T12:03:29,114.3573845,30.52753639,7214139,1,114.3573846,30.52753636,114.3518657,30.52987445,114.3629099,30.52520592,114.3573845,30.52753639
0EoGwV,2018-02-05T12:01:21,114.3000346,30.52447359,2018-02-05T12:03:28,114.2946028,30.52691634,7214618,1,114.2946028,30.5269163,114.2891773,30.52936672,114.3000346,30.52447359,114.2946028,30.52691634
26BlKN,2018-02-05T12:01:21,114.2273462,30.52705253,2018-02-05T12:03:27,114.2327762,30.52457068,7215084,1,114.2219078,30.52952961,114.2273462,30.52705248,114.2273462,30.52705253,114.2327762,30.52457068
26ZV8a,2018-02-05T12:01:21,114.2542973,30.52574386,2018-02-05T12:03:29,114.2488872,30.52823025,7214866,1,114.2488873,30.52823021,114.2434739,30.5307162,114.2542973,30.52574386,114.2488872,30.52823025
27eKRv,2018-02-05T12:01:21,114.3671983,30.52587215,2018-02-05T12:03:29,114.3616682,30.52819646,7214071,1,114.3616683,30.52819642,114.3561441,30.53052775,114.3671983,30.52587215,114.3616682,30.52819646
2d0Vla,2018-02-05T12:01:21,114.2526146,30.525399,2018-02-05T12:03:29,114.2472037,30.52788574,7214897,1,114.2472038,30.5278857,114.2417892,30.5303717,114.2526146,30.525399,114.2472037,30.52788574
2Kadzv,2018-02-05T12:01:21,114.2960939,30.52947853,2018-02-05T12:03:32,114.2906664,30.53192586,7214366,1,114.2906665,30.53192582,114.2852446,30.5343803,114.2960939,30.52947853,114.2906664,30.53192586
2lQz2Z,2018-02-05T12:01:21,114.3052137,30.52621801,2018-02-05T12:03:30,114.2945329,30.53103456,7214476,1,114.299775,30.52865153,114.2891071,30.53348371,114.3052137,30.52621801,114.2945329,30.53103456
3G0e0q,2018-02-05T12:01:21,114.3658748,30.52760727,2018-02-05T12:03:31,114.360346,30.52993281,7213984,1,114.360346,30.52993277,114.3548233,30.53226551,114.3658748,30.52760727,114.360346,30.52993281
3GPqNM,2018-02-05T12:01:21,114.370549,30.52610856,2018-02-05T12:03:29,114.3650157,30.52842851,7214034,1,114.3650158,30.52842848,114.3594878,30.53075492,114.370549,30.52610856,114.3650157,30.52842851
3n6Z5a,2018-02-05T12:01:21,114.2928677,30.52565625,2018-02-05T12:03:29,114.2874441,30.52810964,7214602,1,114.2874442,30.52810959,114.2820256,30.53056968,114.2928677,30.52565625,114.2874441,30.52810964
3QOgqm,2018-02-05T12:01:21,114.2591485,30.52510211,2018-02-05T12:03:29,114.2536922,30.52761641,7214867,1,114.2537402,30.52758736,114.2482818,30.53010226,114.2591485,30.52510211,114.2536922,30.52761641
26wy0N,2018-02-05T12:01:22,114.2279903,30.52802661,2018-02-05T12:03:27,114.2334196,30.52554468,7215025,1,114.2225528,30.5305039,114.2279904,30.52802657,114.2279903,30.52802661,114.2334196,30.52554468
2P5BB5,2018-02-05T12:01:22,114.2227686,30.52866883,2018-02-05T12:03:27,114.2282057,30.52619074,7215025,1,114.2173222,30.53114129,114.2227687,30.52866879,114.2227686,30.52866883,114.2282057,30.52619074
