a,b,c,d,e,f,g,v,l,wgs84lng,wgs84lat,wgs84lng1,wgs84lat1,marslng,marslat,marslng1,marslat1
05Zbyr,2018-02-05T06:01:39,114.32742,30.49696724,2018-02-05T06:03:47,114.3246293,30.49874725,333,1,114.3219496,30.49936878,114.3191633,30.50115361,114.32742,30.49696724,114.3246293,30.49874725
26q3qG,2018-02-05T06:01:41,114.3986176,30.5001866,2018-02-05T06:03:47,114.3989371,30.49739951,311,1,114.3930774,30.50249421,114.3933972,30.49970789,114.3986176,30.5001866,114.3989371,30.49739951
0n4N0D,2018-02-05T06:01:48,114.2451181,30.51261648,2018-02-05T06:03:53,114.2403014,30.50935997,587,1,114.2397032,30.51510699,114.2348821,30.51185022,114.2451181,30.51261648,114.2403014,30.50935997
07e5p7,2018-02-05T06:02:01,114.2314835,30.53243994,2018-02-05T06:04:10,114.2286873,30.5335324,294,1,114.226051,30.53491835,114.2232505,30.53600844,114.2314835,30.53243994,114.2286873,30.5335324
3GDm7a,2018-02-05T06:02:03,114.3507536,30.53399162,2018-02-05T06:04:15,114.3509217,30.54028265,700,1,114.3452433,30.53633851,114.3454106,30.54262716,114.3507536,30.53399162,114.3509217,30.54028265
27el4Z,2018-02-05T06:02:11,114.4065715,30.54606057,2018-02-05T06:04:17,114.400199,30.54377811,661,1,114.4010312,30.54835365,114.3946555,30.54607168,114.4065715,30.54606057,114.400199,30.54377811
0nl7VP,2018-02-05T06:02:12,114.3401574,30.54754222,2018-02-05T06:04:20,114.3331616,30.54794013,671,1,114.3346619,30.54990354,114.3276774,30.5503145,114.3401574,30.54754222,114.3331616,30.54794013
07o6Xl,2018-02-05T06:02:14,114.3199223,30.54889622,2018-02-05T06:04:21,114.3221471,30.54888921,213,1,114.3144595,30.55129551,114.3166808,30.55128429,114.3199223,30.54889622,114.3221471,30.54888921
26wpEJ,2018-02-05T06:02:15,114.3164785,30.55138556,2018-02-05T06:04:22,114.3149216,30.55146263,149,1,114.3110209,30.55379045,114.3094665,30.55387038,114.3164785,30.55138556,114.3149216,30.55146263
07oezO,2018-02-05T06:02:16,114.3159948,30.55309192,2018-02-05T06:04:24,114.3142127,30.55272167,176,1,114.3105379,30.55549712,114.3087585,30.55513029,114.3159948,30.55309192,114.3142127,30.55272167
0yakzP,2018-02-05T06:02:31,114.3949906,30.5139656,2018-02-05T06:59:30,114.2576002,30.57911774,15020,1,114.3894484,30.51626991,114.2521869,30.58158475,114.3949906,30.5139656,114.2576002,30.57911774
37woM7,2018-02-05T06:02:31,114.2453865,30.57899819,2018-02-05T06:04:37,114.2466619,30.5769456,259,1,114.2399661,30.58146611,114.2412427,30.57941446,114.2453865,30.57899819,114.2466619,30.5769456
2KEDo5,2018-02-05T06:02:33,114.3210363,30.58135047,2018-02-05T06:04:40,114.3198304,30.5813175,116,1,114.3155689,30.58373597,114.314365,30.5837053,114.3210363,30.58135047,114.3198304,30.5813175
05qzvD,2018-02-05T06:02:35,114.2806742,30.58583448,2018-02-05T06:04:44,114.281383,30.58727436,174,1,114.275256,30.5882824,114.2759642,30.58972094,114.2806742,30.58583448,114.281383,30.58727436
37wMNE,2018-02-05T06:02:37,114.3309843,30.58766348,2018-02-05T06:04:46,114.328831,30.58888802,247,1,114.3255002,30.5900276,114.3233503,30.59125579,114.3309843,30.58766348,114.328831,30.58888802
0nlDl7,2018-02-05T06:02:38,114.3369595,30.58840168,2018-02-05T06:04:43,114.3380166,30.58586528,300,1,114.3314656,30.59075417,114.3325212,30.58821675,114.3369595,30.58840168,114.3380166,30.58586528
26l3Q5,2018-02-05T06:02:51,114.2636548,30.6065173,2018-02-05T06:04:59,114.2595803,30.60717559,397,1,114.2582401,30.60897121,114.2541651,30.60963108,114.2636548,30.6065173,114.2595803,30.60717559
27GyxR,2018-02-05T06:02:51,114.2201723,30.60871325,2018-02-05T06:05:00,114.215402,30.60942575,463,1,114.2147141,30.61115402,114.2099342,30.61186086,114.2201723,30.60871325,114.215402,30.60942575
26l3NN,2018-02-05T06:02:52,114.2035497,30.60938098,2018-02-05T06:04:54,114.2058974,30.60144712,910,1,114.198055,30.61179999,114.2004091,30.60387276,114.2035497,30.60938098,114.2058974,30.60144712
07o20r,2018-02-05T06:02:53,114.3502288,30.60896665,2018-02-05T06:35:02,114.343604,30.60093778,1095,1,114.3447127,30.611287,114.3380985,30.60327308,114.3502288,30.60896665,114.343604,30.60093778
3Q5prM,2018-02-05T06:02:53,114.2404994,30.6086523,2018-02-05T18:06:37,114.2460506,30.60611468,7210417,1,114.2350717,30.6111075,114.2406284,30.60857223,114.2404994,30.6086523,114.2460506,30.60611468
3nl2qm,2018-02-05T06:02:54,114.2217276,30.61122959,2018-02-05T06:05:00,114.2245821,30.61022144,295,1,114.2162721,30.61367095,114.2191318,30.61266594,114.2217276,30.61122959,114.2245821,30.61022144
3GBpM7,2018-02-05T06:02:56,114.2425049,30.6137639,2018-02-05T06:05:08,114.2843045,30.62084697,4077,1,114.2370789,30.61621765,114.2788807,30.62327679,114.2425049,30.6137639,114.2843045,30.62084697
05DbVD,2018-02-05T06:03:02,114.1896852,30.62144751,2018-02-05T06:05:11,114.1930348,30.62258019,344,1,114.1841532,30.62383877,114.1875118,30.6249768,114.1896852,30.62144751,114.1930348,30.62258019
27GnE5,2018-02-05T06:03:02,114.2124354,30.62249227,2018-02-05T06:05:11,114.209196,30.62337183,325,1,114.2069602,30.62491836,114.2037135,30.62579326,114.2124354,30.62249227,114.209196,30.62337183
2dD7xJ,2018-02-05T06:03:02,114.1927398,30.62183722,2018-02-05T06:09:22,114.1940027,30.61843008,398,1,114.1872161,30.62423363,114.1884827,30.62083006,114.1927398,30.62183722,114.1940027,30.61843008
26wqZG,2018-02-05T06:03:04,114.1937867,30.62249012,2018-02-05T06:05:06,114.1936342,30.61735852,571,1,114.1882658,30.62488805,114.1881133,30.61975831,114.1937867,30.62249012,114.1936342,30.61735852
26PBdv,2018-02-05T06:03:13,114.2843577,30.63801901,2018-02-05T06:05:18,114.2896374,30.63543791,581,1,114.2789323,30.64044155,114.2842077,30.63785471,114.2843577,30.63801901,114.2896374,30.63543791
27GrbZ,2018-02-05T06:03:17,114.2519532,30.64886316,2018-02-05T06:05:24,114.2501655,30.64958827,189,1,114.2465314,30.65130296,114.2447426,30.65202785,114.2519532,30.64886316,114.2501655,30.64958827
2dOAzR,2018-02-05T06:03:23,114.3281012,30.66605557,2018-02-05T06:05:30,114.3294682,30.66768859,224,1,114.322615,30.66839246,114.3239796,30.67002212,114.3281012,30.66605557,114.3294682,30.66768859
27e756,2018-02-05T06:03:40,114.4315965,30.48004682,2018-02-05T06:05:43,114.4232664,30.46735212,1622,1,114.426095,30.48237897,114.4177515,30.46967836,114.4315965,30.48004682,114.4232664,30.46735212
07oGO7,2018-02-05T06:03:44,114.2831576,30.48817193,2018-02-05T06:05:51,114.2799589,30.4888347,315,1,114.2777461,30.49064945,114.2745495,30.49131566,114.2831576,30.48817193,114.2799589,30.4888347
3npoxq,2018-02-05T06:04:14,114.3276363,30.53741533,2018-02-05T06:06:21,114.3288563,30.53886034,199,1,114.322162,30.53980381,114.3233799,30.54124601,114.3276363,30.53741533,114.3288563,30.53886034
3nDaMg,2018-02-05T06:04:24,114.3122025,30.55387941,2018-02-05T20:13:37,114.3189981,30.54748574,7212864,1,114.3067513,30.5562913,114.3135369,30.54988726,114.3122025,30.55387941,114.3189981,30.54748574
2dZo5R,2018-02-05T06:04:33,114.3060303,30.56931025,2018-02-05T06:06:40,114.3050844,30.56710932,261,1,114.3005867,30.57172759,114.2996423,30.56952908,114.3060303,30.56931025,114.3050844,30.56710932
0yYon7,2018-02-05T06:04:37,114.2360214,30.57786314,2018-02-05T06:06:44,114.2345798,30.57643043,211,1,114.2305912,30.58032834,114.2291478,30.57889539,114.2360214,30.57786314,114.2345798,30.57643043
2Poaq6,2018-02-05T06:04:39,114.2806047,30.57967066,2018-02-05T06:06:46,114.2791487,30.57914371,151,1,114.2751871,30.58212098,114.273732,30.58159581,114.2806047,30.57967066,114.2791487,30.57914371
2dVQQJ,2018-02-05T06:04:47,114.2663262,30.59291305,2018-02-05T06:06:56,114.2657843,30.59370716,102,1,114.2609127,30.59537077,114.2603707,30.59616491,114.2663262,30.59291305,114.2657843,30.59370716
0nbavX,2018-02-05T06:04:55,114.2489283,30.60310056,2018-02-05T06:07:03,114.2477486,30.6030058,113,1,114.2435086,30.60555954,114.242328,30.60546476,114.2489283,30.60310056,114.2477486,30.6030058
05eJqL,2018-02-05T06:04:56,114.3561793,30.60423639,2018-02-05T06:07:04,114.3525468,30.60303095,373,1,114.3506554,30.60654872,114.3470279,30.60534973,114.3561793,30.60423639,114.3525468,30.60303095
26wqZG,2018-02-05T06:05:06,114.1936342,30.61735852,2018-02-05T06:07:17,114.1899171,30.62251349,675,1,114.1881133,30.61975831,114.1843857,30.62490471,114.1936342,30.61735852,114.1899171,30.62251349
2dBJ2R,2018-02-05T06:05:11,114.2885687,30.62249834,2018-02-05T18:06:45,114.2929407,30.61997484,7209271,1,114.2831411,30.62492202,114.2875089,30.62239345,114.2885687,30.62249834,114.2929407,30.61997484
2d2LOn,2018-02-05T06:05:13,114.2392237,30.6264106,2018-02-05T06:07:23,114.237983,30.62978086,393,1,114.2337931,30.62885806,114.2325507,30.63222639,114.2392237,30.6264106,114.237983,30.62978086
26MENn,2018-02-05T06:06:04,114.3616232,30.51392527,2018-02-05T10:20:17,114.3862113,30.53814169,3577,1,114.3561004,30.51626114,114.3806677,30.54044261,114.3616232,30.51392527,114.3862113,30.53814169
044YYO,2018-02-05T06:06:05,114.3290859,30.51672294,2018-02-05T06:08:11,114.3338003,30.51445175,517,1,114.323611,30.51911532,114.3283179,30.51683584,114.3290859,30.51672294,114.3338003,30.51445175
26bLYG,2018-02-05T06:06:06,114.2312314,30.51804846,2018-02-05T06:08:16,114.2192407,30.52357769,1303,1,114.2257998,30.52053132,114.2137881,30.52604817,114.2312314,30.51804846,114.2192407,30.52357769
3QY8dE,2018-02-05T06:06:21,114.3277493,30.53797233,2018-02-05T06:08:28,114.3259093,30.53791033,176,1,114.3222748,30.54036041,114.3204378,30.54030195,114.3277493,30.53797233,114.3259093,30.53791033
26BX66,2018-02-05T06:06:23,114.2442887,30.54222941,2018-02-05T06:08:30,114.245997,30.54225772,164,1,114.2388705,30.5447102,114.2405803,30.5447388,114.2442887,30.54222941,114.245997,30.54225772
0ydX6L,2018-02-05T06:06:24,114.3481373,30.54110837,2018-02-05T06:08:31,114.3474883,30.54189731,108,1,114.3426302,30.54345743,114.341982,30.54424725,114.3481373,30.54110837,114.3474883,30.54189731
05XObX,2018-02-05T06:06:27,114.3405217,30.54675179,2018-02-05T06:08:35,114.3414608,30.54764185,134,1,114.3350257,30.54911271,114.3359633,30.55000073,114.3405217,30.54675179,114.3414608,30.54764185
3Q5aEg,2018-02-05T06:06:27,114.3358604,30.54656454,2018-02-05T06:08:35,114.3375695,30.54749362,194,1,114.3303719,30.54893426,114.3320782,30.5498598,114.3358604,30.54656454,114.3375695,30.54749362
2KegV6,2018-02-05T06:06:29,114.245953,30.55270306,2018-02-05T06:08:37,114.2427108,30.55076172,378,1,114.2405353,30.55518055,114.2372904,30.55323923,114.245953,30.55270306,114.2427108,30.55076172
26l7GJ,2018-02-05T06:06:31,114.2951533,30.55291727,2018-02-05T06:08:40,114.2962735,30.5554452,301,1,114.2897249,30.55535811,114.2908436,30.55788345,114.2951533,30.55291727,114.2962735,30.5554452
3QNAYp,2018-02-05T06:06:56,114.2821919,30.59351125,2018-02-05T06:09:04,114.2812001,30.5931374,104,1,114.276772,30.59595451,114.2757809,30.59558194,114.2821919,30.59351125,114.2812001,30.5931374
2PAmyn,2018-02-05T06:07:00,114.2882258,30.59969634,2018-02-05T06:09:08,114.2893696,30.59963518,110,1,114.2828005,30.60212968,114.2839432,30.60206701,114.2882258,30.59969634,114.2893696,30.59963518
0nbgKX,2018-02-05T06:07:03,114.2699954,30.60424338,2018-02-05T06:09:11,114.2679858,30.60268976,259,1,114.2645803,30.60669413,114.2625713,30.60514257,114.2699954,30.60424338,114.2679858,30.60268976
2KzrvN,2018-02-05T06:07:07,114.2395076,30.6087095,2018-02-05T06:09:15,114.246128,30.60906715,635,1,114.2340789,30.61116432,114.2407056,30.61152353,114.2395076,30.6087095,114.246128,30.60906715
25dOaG,2018-02-05T06:07:13,114.2748693,30.61571852,2018-02-05T06:09:20,114.2709252,30.61451523,400,1,114.2694516,30.61816057,114.265509,30.61696114,114.2748693,30.61571852,114.2709252,30.61451523
3QOP5M,2018-02-05T06:07:14,114.194047,30.61776178,2018-02-05T06:09:23,114.2022737,30.6204374,842,1,114.1885272,30.6201621,114.1967749,30.62284996,114.194047,30.61776178,114.2022737,30.6204374
05YGd2,2018-02-05T06:07:17,114.1892272,30.62106755,2018-02-05T06:09:27,114.1928628,30.62223221,371,1,114.183694,30.62345816,114.1873394,30.62462867,114.1892272,30.62106755,114.1928628,30.62223221
0BKKDV,2018-02-05T06:08:09,114.4135347,30.51071415,2018-02-05T06:10:22,114.4164655,30.5181149,869,1,114.4080035,30.51302106,114.4109369,30.52042117,114.4135347,30.51071415,114.4164655,30.5181149
0nPJYO,2018-02-05T06:08:12,114.3383171,30.5164379,2018-02-05T06:10:20,114.3400955,30.51714956,188,1,114.3328273,30.51881284,114.3346028,30.51952096,114.3383171,30.5164379,114.3400955,30.51714956
05A2Nx,2018-02-05T06:08:14,114.2440175,30.51808637,2018-02-05T06:10:20,114.2435596,30.51685446,144,1,114.2386011,30.52057497,114.2381429,30.51934334,114.2440175,30.51808637,114.2435596,30.51685446
2dDox5,2018-02-05T06:08:20,114.2259708,30.52788299,2018-02-05T06:10:27,114.2253159,30.52697211,119,1,114.22053,30.53035865,114.2198741,30.52944749,114.2259708,30.52788299,114.2253159,30.52697211
26EErn,2018-02-05T06:08:24,114.3813724,30.53266149,2018-02-05T06:10:32,114.3854998,30.53346729,405,1,114.3758311,30.53496794,114.3799568,30.53577025,114.3813724,30.53266149,114.3854998,30.53346729
2Kn6PG,2018-02-05T06:08:47,114.2730457,30.56780575,2018-02-05T07:57:48,114.2975853,30.59808314,4105,1,114.2676329,30.57026789,114.2921502,30.60050353,114.2730457,30.56780575,114.2975853,30.59808314
26Y3vN,2018-02-05T06:08:57,114.283514,30.58500329,2018-02-05T06:11:10,114.2737239,30.59154262,1186,1,114.2780939,30.58744826,114.2683088,30.59399529,114.283514,30.58500329,114.2737239,30.59154262
3nX5pm,2018-02-05T06:09:05,114.3227067,30.59602002,2018-02-05T06:11:15,114.324746,30.59856011,343,1,114.3172354,30.59839674,114.3192711,30.60093195,114.3227067,30.59602002,114.324746,30.59856011
0nrdgl,2018-02-05T06:09:07,114.2755722,30.59804836,2018-02-05T06:11:15,114.2739195,30.59648065,235,1,114.2701558,30.60049682,114.2685039,30.59893123,114.2755722,30.59804836,114.2739195,30.59648065
3QO3Aq,2018-02-05T06:09:17,114.2691166,30.61218956,2018-02-05T06:11:25,114.2666941,30.61100402,267,1,114.263701,30.61463778,114.261279,30.61345436,114.2691166,30.61218956,114.2666941,30.61100402
3QYkXq,2018-02-05T06:09:27,114.1936927,30.62289313,2018-02-05T06:11:34,114.1925998,30.62335224,116,1,114.1881715,30.62529074,114.1870756,30.62574779,114.1936927,30.62289313,114.1925998,30.62335224
0nrPyO,2018-02-05T06:09:34,114.2703563,30.63495438,2018-02-05T06:11:17,114.2457571,30.60132421,4419,1,114.2649385,30.63739222,114.2403351,30.60378362,114.2703563,30.63495438,114.2457571,30.60132421
3Q3ppm,2018-02-05T06:09:37,114.2603386,30.64390232,2018-02-05T06:11:46,114.2595218,30.64461949,112,1,114.2549204,30.64634221,114.2541033,30.64705938,114.2603386,30.64390232,114.2595218,30.64461949
3Q5BkE,2018-02-05T06:10:30,114.2525884,30.53098065,2018-02-05T06:12:39,114.2500031,30.53171018,261,1,114.2471771,30.53346555,114.2445902,30.53419501,114.2525884,30.53098065,114.2500031,30.53171018
25gN34,2018-02-05T06:10:57,114.2580581,30.57046963,2018-02-05T14:13:58,114.2457391,30.54823009,2740,1,114.2526456,30.57293969,114.2403216,30.5507091,114.2580581,30.57046963,114.2457391,30.54823009
2dvzb6,2018-02-05T06:10:59,114.3132787,30.57303076,2018-02-05T11:13:04,114.3115999,30.57298785,161,1,114.3078242,30.57543383,114.3061479,30.57539399,114.3132787,30.57303076,114.3115999,30.57298785
3QREQE,2018-02-05T06:10:59,114.2469898,30.5752969,2018-02-05T06:13:09,114.2776837,30.57776496,2951,1,114.241571,30.57776641,114.272268,30.58021909,114.2469898,30.5752969,114.2776837,30.57776496
05wRrV,2018-02-05T06:11:03,114.3205174,30.58016548,2018-02-05T06:13:11,114.3183814,30.58126055,238,1,114.315051,30.58255241,114.3129183,30.5836511,114.3205174,30.58016548,114.3183814,30.58126055
262lJ6,2018-02-05T06:11:13,114.2692054,30.59551119,2018-02-05T06:13:21,114.27154,30.59539118,224,1,114.2637913,30.59796596,114.2661253,30.59784421,114.2692054,30.59551119,114.27154,30.59539118
0nGq6V,2018-02-05T06:11:16,114.2199325,30.6007857,2018-02-05T06:13:24,114.2142941,30.60088944,540,1,114.2144746,30.60322937,114.2088248,30.6033266,114.2199325,30.6007857,114.2142941,30.60088944
05qb3D,2018-02-05T06:11:22,114.2782496,30.60829292,2018-02-05T06:13:30,114.2781037,30.60733795,107,1,114.2728309,30.61073467,114.2726852,30.60978023,114.2782496,30.60829292,114.2781037,30.60733795
05q5o7,2018-02-05T06:11:28,114.1624634,30.61420642,2018-02-05T06:12:39,114.1758342,30.53150617,9285,1,114.1568539,30.61655016,114.1702707,30.53390536,114.1624634,30.61420642,114.1758342,30.53150617
26wqZG,2018-02-05T06:11:33,114.1899171,30.62251349,2018-02-05T06:13:38,114.1936342,30.61735852,675,1,114.1843857,30.62490471,114.1881133,30.61975831,114.1899171,30.62251349,114.1936342,30.61735852
3QYp3L,2018-02-05T06:11:33,114.1905221,30.62131344,2018-02-05T06:13:38,114.194047,30.61776178,519,1,114.1849924,30.62370622,114.1885272,30.6201621,114.1905221,30.62131344,114.194047,30.61776178
3GmR0a,2018-02-05T06:11:35,114.237913,30.62394386,2018-02-05T06:13:43,114.2382409,30.62263379,149,1,114.2324811,30.6263918,114.2328095,30.62508242,114.237913,30.62394386,114.2382409,30.62263379
2dpZoa,2018-02-05T06:11:37,114.2757611,30.62575639,2018-02-05T06:13:46,114.2847624,30.62794091,895,1,114.2703422,30.62819346,114.2793376,30.63036722,114.2757611,30.62575639,114.2847624,30.62794091
052Qor,2018-02-05T06:11:41,114.2969144,30.63197928,2018-02-05T06:13:48,114.2973114,30.63091623,124,1,114.2914772,30.63438691,114.2918738,30.6333237,114.2969144,30.63197928,114.2973114,30.63091623
0ye4PV,2018-02-05T06:12:21,114.3632454,30.50325318,2018-02-05T06:14:35,114.3645427,30.51465941,1274,1,114.3577216,30.50558993,114.3590165,30.51699085,114.3632454,30.50325318,114.3645427,30.51465941
3np2xL,2018-02-05T06:12:22,114.2832037,30.5074019,2018-02-05T06:14:30,114.2836506,30.50630583,129,1,114.2777905,30.50987372,114.2782371,30.50877745,114.2832037,30.5074019,114.2836506,30.50630583
05q677,2018-02-05T06:12:39,114.1758342,30.53150617,2018-02-05T06:13:36,114.1624634,30.61420642,9285,1,114.1702707,30.53390536,114.1568539,30.61655016,114.1758342,30.53150617,114.1624634,30.61420642
3QEqpq,2018-02-05T06:12:52,114.2428518,30.54904869,2018-02-05T06:14:57,114.241818,30.54746389,202,1,114.2374317,30.55152683,114.236397,30.54994229,114.2428518,30.54904869,114.241818,30.54746389
3Q6A5m,2018-02-05T06:13:01,114.2674469,30.56379977,2018-02-05T18:14:26,114.2784077,30.56305295,7213019,1,114.2620358,30.56626762,114.2729928,30.56551171,114.2674469,30.56379977,114.2784077,30.56305295
0B6zzx,2018-02-05T06:13:30,114.3361885,30.54177455,2018-02-05T06:59:51,114.2848884,30.60625885,8691,1,114.3306999,30.54414527,114.2794654,30.60869388,114.3361885,30.54177455,114.2848884,30.60625885
05q5o7,2018-02-05T06:13:36,114.1624634,30.61420642,2018-02-05T06:14:47,114.1758342,30.53150617,9285,1,114.1568539,30.61655016,114.1702707,30.53390536,114.1624634,30.61420642,114.1758342,30.53150617
2dD7xJ,2018-02-05T06:13:38,114.1940027,30.61843008,2018-02-05T06:15:48,114.1925218,30.62134024,353,1,114.1884827,30.62083006,114.1869976,30.62373649,114.1940027,30.61843008,114.1925218,30.62134024
3QOP5M,2018-02-05T06:13:39,114.2022737,30.6204374,2018-02-05T06:15:45,114.194047,30.61776178,842,1,114.1967749,30.62284996,114.1885272,30.6201621,114.2022737,30.6204374,114.194047,30.61776178
2dvgq6,2018-02-05T06:14:20,114.4161645,30.48107974,2018-02-05T06:27:16,114.414474,30.48223732,207,1,114.4106388,30.48339675,114.4089463,30.48455303,114.4161645,30.48107974,114.414474,30.48223732
3n6Z8M,2018-02-05T06:14:31,114.3489826,30.50884976,2018-02-05T06:16:38,114.3508958,30.50655253,314,1,114.343477,30.51120768,114.3453876,30.50890784,114.3489826,30.50884976,114.3508958,30.50655253
050gR7,2018-02-05T06:14:38,114.388657,30.51844814,2018-02-05T06:16:43,114.38465,30.51483224,556,1,114.3831146,30.5207539,114.3791089,30.51714176,114.388657,30.51844814,114.38465,30.51483224
3nNdwa,2018-02-05T06:14:39,114.3047776,30.52062762,2018-02-05T06:16:48,114.3047081,30.52288104,251,1,114.2993399,30.52306367,114.2992703,30.52531649,114.3047776,30.52062762,114.3047081,30.52288104
05q677,2018-02-05T06:14:47,114.1758342,30.53150617,2018-02-05T06:15:43,114.1620364,30.61398141,9265,1,114.1702707,30.53390536,114.1564257,30.61632445,114.1758342,30.53150617,114.1620364,30.61398141
3QVYGL,2018-02-05T06:15:00,114.2019865,30.55236598,2018-02-05T14:24:15,114.2069422,30.55214057,7213917,1,114.1964929,30.55480398,114.2014606,30.55458602,114.2019865,30.55236598,114.2069422,30.55214057
05Zndl,2018-02-05T06:15:03,114.3327763,30.55335245,2018-02-05T06:17:08,114.3301093,30.55111239,357,1,114.3272922,30.55572568,114.3246298,30.55349149,114.3327763,30.55335245,114.3301093,30.55111239
3KdxeE,2018-02-05T06:15:09,114.1967286,30.56686245,2018-02-05T06:17:20,114.1979315,30.57244013,631,1,114.1912203,30.5692869,114.1924259,30.57486452,114.1967286,30.56686245,114.1979315,30.57244013
05DNoP,2018-02-05T06:15:11,114.2654344,30.56773517,2018-02-05T06:17:18,114.2636948,30.5678725,167,1,114.2600231,30.57020287,114.2582835,30.57034112,114.2654344,30.56773517,114.2636948,30.5678725
0nGEvP,2018-02-05T06:15:11,114.3458689,30.56758724,2018-02-05T18:18:40,114.3513521,30.56522066,7211985,1,114.3403628,30.56993107,114.3458382,30.56755576,114.3458689,30.56758724,114.3513521,30.56522066
2wx8ba,2018-02-05T06:15:13,114.3503806,30.57207066,2018-02-05T06:17:20,114.3470462,30.57239634,321,1,114.3448675,30.57440493,114.341538,30.57473632,114.3503806,30.57207066,114.3470462,30.57239634
27VZ25,2018-02-05T06:15:17,114.2562655,30.57906401,2018-02-05T06:17:23,114.2555327,30.57808015,130,1,114.2508517,30.58153141,114.2501187,30.58054809,114.2562655,30.57906401,114.2555327,30.57808015
04AYQV,2018-02-05T06:15:19,114.2619066,30.5813335,2018-02-05T06:17:26,114.25793,30.58155975,382,1,114.256494,30.58379804,114.2525166,30.58402575,114.2619066,30.5813335,114.25793,30.58155975
3Qzpdp,2018-02-05T06:15:19,114.3465522,30.58115931,2018-02-05T06:19:35,114.3411387,30.5824339,537,1,114.3410439,30.58349691,114.3356387,30.58478085,114.3465522,30.58115931,114.3411387,30.5824339
3nzvAg,2018-02-05T06:15:26,114.2967054,30.59139998,2018-02-05T06:17:33,114.2895099,30.59109773,690,1,114.2912719,30.59382434,114.2840841,30.59353269,114.2967054,30.59139998,114.2895099,30.59109773
0BvrbV,2018-02-05T06:15:27,114.2786446,30.59321683,2018-02-05T06:17:33,114.2780577,30.59203992,142,1,114.273227,30.59566411,114.2726405,30.59448826,114.2786446,30.59321683,114.2780577,30.59203992
05q5o7,2018-02-05T06:15:43,114.1620364,30.61398141,2018-02-05T06:16:54,114.1758342,30.53150617,9265,1,114.1564257,30.61632445,114.1702707,30.53390536,114.1620364,30.61398141,114.1758342,30.53150617
04KP8D,2018-02-05T06:15:46,114.2806592,30.61655454,2018-02-05T06:17:46,114.2803382,30.60902858,837,1,114.2752384,30.61899037,114.2749182,30.61146781,114.2806592,30.61655454,114.2803382,30.60902858
2KYgk6,2018-02-05T06:15:46,114.2799113,30.61681566,2018-02-05T06:17:53,114.2810021,30.61704248,107,1,114.2744909,30.6192522,114.275581,30.61947772,114.2799113,30.61681566,114.2810021,30.61704248
05AO8L,2018-02-05T06:15:50,114.1918129,30.62272732,2018-02-05T06:17:57,114.1926148,30.62333824,102,1,114.1862866,30.62512177,114.1870906,30.62573382,114.1918129,30.62272732,114.1926148,30.62333824
