a,b,c,d,e,f,g,v,l,wgs84lng,wgs84lat,wgs84lng1,wgs84lat1,marslng,marslat,marslng1,marslat1
2PAYnN,2018-02-05T17:01:32,114.3903964,30.48432346,2018-02-05T17:03:45,114.3959358,30.48201001,7216302,1,114.3848567,30.48663841,114.3903965,30.48432343,114.3903964,30.48432346,114.3959358,30.48201001
3QOx6L,2018-02-05T17:01:32,114.4198565,30.48130365,2018-02-05T17:03:40,114.4253542,30.47899744,7216247,1,114.4143354,30.48362319,114.4198416,30.4813226,114.4198565,30.48130365,114.4253542,30.47899744
26PXAG,2018-02-05T17:01:33,114.4200445,30.4827617,2018-02-05T17:03:45,114.425557,30.48043668,7216164,1,114.4145236,30.48508098,114.4200446,30.48276165,114.4200445,30.4827617,114.425557,30.48043668
37eXqa,2018-02-05T17:01:33,114.4161419,30.48522792,2018-02-05T17:03:45,114.4211587,30.48138127,7215972,1,114.4106158,30.48754376,114.4156394,30.48370185,114.4161419,30.48522792,114.4211587,30.48138127
3nLpvM,2018-02-05T17:01:33,114.4199924,30.48268222,2018-02-05T17:03:45,114.425505,30.48035724,7216169,1,114.4144714,30.48500148,114.4199925,30.48268218,114.4199924,30.48268222,114.425505,30.48035724
05Agk7,2018-02-05T17:01:35,114.3334014,30.49111534,2018-02-05T17:03:45,114.3338744,30.48947235,188,1,114.3279217,30.49350715,114.3283941,30.49186373,114.3334014,30.49111534,114.3338744,30.48947235
05Jb6V,2018-02-05T17:01:35,114.3254274,30.49416611,2018-02-05T17:03:47,114.3199604,30.49657232,7216134,1,114.3199605,30.49657228,114.3145021,30.49898819,114.3254274,30.49416611,114.3199604,30.49657232
26Pn6a,2018-02-05T17:01:35,114.3381778,30.49096246,2018-02-05T17:03:45,114.3326903,30.49334532,7216223,1,114.3326904,30.49334528,114.3272116,30.49573784,114.3381778,30.49096246,114.3326903,30.49334532
3nXeeE,2018-02-05T17:01:35,114.4034059,30.48896659,2018-02-05T17:03:45,114.4089394,30.48665438,7215946,1,114.3978686,30.49127717,114.403406,30.48896655,114.4034059,30.48896659,114.4089394,30.48665438
3QOQpM,2018-02-05T17:01:35,114.4031058,30.48822451,2018-02-05T17:03:45,114.4086395,30.48591218,7215990,1,114.3975684,30.49053529,114.403106,30.48822448,114.4031058,30.48822451,114.4086395,30.48591218
0nbQmP,2018-02-05T17:01:36,114.2847963,30.49569813,2018-02-05T17:03:44,114.2902144,30.49323109,7216433,1,114.2793829,30.4981715,114.2847963,30.49569808,114.2847963,30.49569813,114.2902144,30.49323109
27GYrG,2018-02-05T17:01:36,114.3903698,30.4921152,2018-02-05T17:03:45,114.3959098,30.48980394,7215869,1,114.3848295,30.49442795,114.3903699,30.49211517,114.3903698,30.4921152,114.3959098,30.48980394
2d2xk6,2018-02-05T17:01:36,114.3922882,30.49419137,2018-02-05T17:03:47,114.3867475,30.49650266,7215652,1,114.3867476,30.49650262,114.3812074,30.49881625,114.3922882,30.49419137,114.3867475,30.49650266
3GeN3q,2018-02-05T17:01:36,114.3990127,30.49516153,2018-02-05T17:03:45,114.4045498,30.49285194,7215635,1,114.393473,30.49747055,114.3990128,30.49516149,114.3990127,30.49516153,114.4045498,30.49285194
3npv2a,2018-02-05T17:01:36,114.3862232,30.49747767,2018-02-05T17:03:49,114.380683,30.49979136,7215514,1,114.3806832,30.49979132,114.3751449,30.50210865,114.3862232,30.49747767,114.380683,30.49979136
3QV3AM,2018-02-05T17:01:36,114.4168016,30.49345692,2018-02-05T17:03:45,114.4223202,30.49113805,7215595,1,114.4112756,30.49577084,114.4168018,30.49345688,114.4168016,30.49345692,114.4223202,30.49113805
0B4g8L,2018-02-05T17:01:39,114.4349666,30.50015493,2018-02-05T17:03:50,114.4294701,30.50248601,7214996,1,114.4294701,30.50248597,114.4239626,30.50480905,114.4349666,30.50015493,114.4294701,30.50248601
2K4Vga,2018-02-05T17:01:39,114.3686067,30.50105201,2018-02-05T17:03:51,114.3630774,30.50338216,7215443,1,114.3630775,30.50338211,114.3575538,30.50571912,114.3686067,30.50105201,114.3630774,30.50338216
3GmlKM,2018-02-05T17:01:39,114.4310059,30.50452669,2018-02-05T17:03:54,114.425501,30.50685108,7214784,1,114.4255011,30.50685103,114.4199862,30.50916836,114.4310059,30.50452669,114.425501,30.50685108
3np2xL,2018-02-05T17:01:39,114.2915786,30.50427658,2018-02-05T17:03:52,114.2858452,30.50659549,7215834,1,114.2861582,30.50673841,114.28043,30.50906432,114.2915786,30.50427658,114.2858452,30.50659549
3QOLzL,2018-02-05T17:01:39,114.3723656,30.50000992,2018-02-05T17:03:50,114.3668331,30.50233575,7215474,1,114.3668331,30.50233571,114.3613056,30.5046678,114.3723656,30.50000992,114.3668331,30.50233575
3QZKM7,2018-02-05T17:01:39,114.4331314,30.50537865,2018-02-05T17:03:54,114.4276306,30.50770559,7214721,1,114.4276307,30.50770555,114.4221193,30.51002491,114.4331314,30.50537865,114.4276306,30.50770559
0nPlRP,2018-02-05T17:01:40,114.3314372,30.50361728,2018-02-05T17:03:48,114.3369236,30.50123505,7215659,1,114.3259596,30.50600917,114.3314373,30.50361724,114.3314372,30.50361728,114.3369236,30.50123505
050qKD,2018-02-05T17:01:41,114.4036049,30.50319484,2018-02-05T17:03:51,114.3980664,30.50550132,7215067,1,114.3980665,30.50550128,114.3925256,30.50780744,114.4036049,30.50319484,114.3980664,30.50550132
05JOpL,2018-02-05T17:01:41,114.4369164,30.50478887,2018-02-05T17:03:52,114.4314236,30.50712147,7214724,1,114.4314237,30.50712143,114.4259194,30.50944557,114.4369164,30.50478887,114.4314236,30.50712147
05qBvX,2018-02-05T17:01:41,114.4027842,30.50387388,2018-02-05T17:03:52,114.3972452,30.50618012,7215035,1,114.3972453,30.50618009,114.3917041,30.50848621,114.4027842,30.50387388,114.3972452,30.50618012
26Peoa,2018-02-05T17:01:41,114.4487296,30.5018551,2018-02-05T17:03:50,114.4541775,30.49948872,7214882,1,114.4432662,30.50420937,114.4487297,30.50185507,114.4487296,30.5018551,114.4541775,30.49948872
3G4YBD,2018-02-05T17:01:41,114.403376,30.50334484,2018-02-05T17:03:51,114.3978374,30.50565127,7215060,1,114.3978375,30.50565123,114.3922965,30.50795739,114.403376,30.50334484,114.3978374,30.50565127
3n0glM,2018-02-05T17:01:41,114.4032899,30.50392601,2018-02-05T17:03:52,114.3977512,30.50623226,7215029,1,114.3977513,30.50623222,114.3922102,30.50853822,114.4032899,30.50392601,114.3977512,30.50623226
0n4M57,2018-02-05T17:01:42,114.3231554,30.50415646,2018-02-05T17:03:53,114.325642,30.50627608,293,1,114.3176913,30.50656402,114.3201737,30.50867826,114.3231554,30.50415646,114.325642,30.50627608
2d2lan,2018-02-05T17:01:42,114.3967141,30.50773492,2018-02-05T17:03:55,114.3911726,30.5100407,7214866,1,114.3911727,30.51004066,114.3856306,30.51234774,114.3967141,30.50773492,114.3911726,30.5100407
2K06x6,2018-02-05T17:01:43,114.3321765,30.50849422,2018-02-05T17:03:54,114.3266973,30.51088327,7215287,1,114.3266973,30.51088323,114.3212269,30.51328203,114.3321765,30.50849422,114.3266973,30.51088327
3GzQVL,2018-02-05T17:01:43,114.3427906,30.50661782,2018-02-05T17:03:54,114.3372945,30.50898753,7215317,1,114.3372946,30.50898749,114.331807,30.51136669,114.3427906,30.50661782,114.3372945,30.50898753
3Q2pmL,2018-02-05T17:01:43,114.4423753,30.50796212,2018-02-05T17:03:55,114.4368949,30.51030271,7214505,1,114.436895,30.51030266,114.4314017,30.51263356,114.4423753,30.50796212,114.4368949,30.51030271
3QwKND,2018-02-05T17:01:43,114.3441435,30.5031403,2018-02-05T17:03:53,114.3386456,30.50550859,7215501,1,114.3386457,30.50550855,114.3331562,30.50788627,114.3441435,30.5031403,114.3386456,30.50550859
258Ewa,2018-02-05T17:01:45,114.4386504,30.51106909,2018-02-05T17:03:52,114.4465319,30.50960092,7214574,1,114.433161,30.51340245,114.441062,30.51194857,114.4386504,30.51106909,114.4465319,30.50960092
3Q3ggm,2018-02-05T17:01:45,114.3676402,30.51039091,2018-02-05T17:03:52,114.3731742,30.50806842,7215020,1,114.3621111,30.51271945,114.3676404,30.51039086,114.3676402,30.51039091,114.3731742,30.50806842
04EvOx,2018-02-05T17:01:46,114.4263522,30.5095701,2018-02-05T17:03:58,114.4318449,30.50582643,7214565,1,114.4208386,30.51188745,114.4263416,30.50815147,114.4263522,30.5095701,114.4318449,30.50582643
056KVx,2018-02-05T17:01:46,114.2060678,30.51450232,2018-02-05T17:03:55,114.2115355,30.51203742,7215939,1,114.2005874,30.51695887,114.2060679,30.51450228,114.2060678,30.51450232,114.2115355,30.51203742
32EABE,2018-02-05T17:01:46,114.3187934,30.51169739,2018-02-05T17:03:53,114.3242599,30.50929344,7215298,1,114.3133356,30.51411092,114.3187936,30.51169734,114.3187934,30.51169739,114.3242599,30.50929344
3GzBZm,2018-02-05T17:01:46,114.4068269,30.51073348,2018-02-05T17:03:56,114.4123592,30.50842639,7214710,1,114.4012898,30.51303805,114.406827,30.51073344,114.4068269,30.51073348,114.4123592,30.50842639
3ngxyg,2018-02-05T17:01:46,114.3187966,30.51315867,2018-02-05T17:03:57,114.3133386,30.51557179,7215120,1,114.3133387,30.51557175,114.307889,30.51799425,114.3187966,30.51315867,114.3133386,30.51557179
3QR7dp,2018-02-05T17:01:46,114.3257273,30.51040355,2018-02-05T17:03:55,114.3202584,30.51280435,7215226,1,114.3202585,30.51280431,114.3147982,30.51521478,114.3257273,30.51040355,114.3202584,30.51280435
05kwk2,2018-02-05T17:01:47,114.3168558,30.51326002,2018-02-05T17:03:57,114.3114009,30.51567675,7215128,1,114.311401,30.5156767,114.3059542,30.5181027,114.3168558,30.51326002,114.3114009,30.51567675
26w4yN,2018-02-05T17:01:47,114.2186469,30.51842774,2018-02-05T17:04:00,114.2142543,30.52034706,7215538,1,114.2131936,30.5208992,114.2087918,30.52281279,114.2186469,30.51842774,114.2142543,30.52034706
2KvgQG,2018-02-05T17:01:47,114.3385996,30.51336161,2018-02-05T17:03:57,114.3440981,30.51099561,7215064,1,114.3331096,30.51573698,114.3385997,30.51336156,114.3385996,30.51336161,114.3440981,30.51099561
2dVryv,2018-02-05T17:01:48,114.4153052,30.5135796,2018-02-05T17:03:56,114.4208277,30.51126798,7214488,1,114.4097756,30.51588658,114.4153054,30.51357955,114.4153052,30.5135796,114.4208277,30.51126798
3noN5E,2018-02-05T17:01:48,114.3571502,30.51721676,2018-02-05T17:03:57,114.3625925,30.51507608,7214721,1,114.3516326,30.51955847,114.3570684,30.51741017,114.3571502,30.51721676,114.3625925,30.51507608
3nyaPL,2018-02-05T17:01:48,114.3383822,30.51734652,2018-02-05T17:04:01,114.3328921,30.5197211,7214750,1,114.3328922,30.51972105,114.3274108,30.52210527,114.3383822,30.51734652,114.3328921,30.5197211
0n4NOO,2018-02-05T17:01:49,114.2950091,30.51896782,2018-02-05T17:03:55,114.3004408,30.51652322,7215060,1,114.2895838,30.52142012,114.2950092,30.51896778,114.2950091,30.51896782,114.3004408,30.51652322
0nPbYX,2018-02-05T17:01:49,114.4205947,30.51658644,2018-02-05T17:03:59,114.4261093,30.51427076,7214281,1,114.4150716,30.51889618,114.4205948,30.5165864,114.4205947,30.51658644,114.4261093,30.51427076
0nR5zx,2018-02-05T17:01:49,114.2947269,30.51886905,2018-02-05T17:03:55,114.3001582,30.51642395,7215067,1,114.2893019,30.5213218,114.294727,30.518869,114.2947269,30.51886905,114.3001582,30.51642395
37wbel,2018-02-05T17:01:49,114.414972,30.51745652,2018-02-05T17:03:59,114.4205261,30.51511649,7214275,1,114.4094417,30.5197621,114.415003,30.51742663,114.414972,30.51745652,114.4205261,30.51511649
3QalXE,2018-02-05T17:01:49,114.3009729,30.51903061,2018-02-05T17:03:57,114.3064126,30.51659606,7215014,1,114.2955404,30.52147352,114.300973,30.51903056,114.3009729,30.51903061,114.3064126,30.51659606
04ArRD,2018-02-05T17:01:50,114.4208958,30.51742068,2018-02-05T17:03:59,114.4256594,30.51391745,7214154,1,114.415373,30.5197304,114.4201442,30.51623273,114.4208958,30.51742068,114.4256594,30.51391745
07owAD,2018-02-05T17:01:50,114.3224371,30.51972862,2018-02-05T17:04:03,114.3168755,30.52207901,7214738,1,114.3169728,30.52213276,114.3114199,30.52449289,114.3224371,30.51972862,114.3168755,30.52207901
2K4V3v,2018-02-05T17:01:50,114.4096737,30.51930221,2018-02-05T17:03:59,114.4152037,30.51699631,7214213,1,114.4041381,30.52160486,114.4096737,30.51930217,114.4096737,30.51930221,114.4152037,30.51699631
3QDgqM,2018-02-05T17:01:50,114.3230688,30.51903925,2018-02-05T17:04:01,114.3176035,30.52144245,7214762,1,114.3176036,30.52144241,114.3121468,30.52385517,114.3230688,30.51903925,114.3176035,30.52144245
0y8JBx,2018-02-05T17:01:51,114.2223235,30.52195441,2018-02-05T17:04:03,114.2168767,30.52442863,7215305,1,114.2168768,30.52442859,114.2114193,30.52689619,114.2223235,30.52195441,114.2168767,30.52442863
3GeKQM,2018-02-05T17:01:51,114.2984632,30.52147588,2018-02-05T17:03:58,114.3038997,30.5190378,7214895,1,114.2930336,30.52392205,114.2984634,30.52147584,114.2984632,30.52147588,114.3038997,30.5190378
3nYwPl,2018-02-05T17:01:51,114.2199747,30.52325678,2018-02-05T17:04:05,114.2145234,30.52572819,7215248,1,114.2145235,30.52572815,114.209061,30.52819253,114.2199747,30.52325678,114.2145234,30.52572819
3pRPpD,2018-02-05T17:01:51,114.2556148,30.51688818,2018-02-05T17:04:01,114.250206,30.51937711,7215353,1,114.2502061,30.51937707,114.2447943,30.52186589,114.2556148,30.51688818,114.250206,30.51937711
3QBRXg,2018-02-05T17:01:51,114.2214403,30.5215243,2018-02-05T17:04:03,114.2159919,30.52399778,7215335,1,114.215992,30.52399774,114.2105328,30.52646445,114.2214403,30.5215243,114.2159919,30.52399778
3QO4lL,2018-02-05T17:01:51,114.2568562,30.51942403,2018-02-05T17:04:02,114.2514477,30.52191186,7215202,1,114.2514478,30.52191181,114.2460366,30.52439978,114.2568562,30.51942403,114.2514477,30.52191186
3QVk8D,2018-02-05T17:01:52,114.4022326,30.52040437,2018-02-05T17:04:00,114.4077697,30.51810184,7214207,1,114.396692,30.52270549,114.4022327,30.52040433,114.4022326,30.52040437,114.4077697,30.51810184
0ypvd7,2018-02-05T17:01:53,114.3137092,30.52460701,2018-02-05T17:04:05,114.3082581,30.52702598,7214516,1,114.3082582,30.52702594,114.302815,30.52945395,114.3137092,30.52460701,114.3082581,30.52702598
37wkmm,2018-02-05T17:01:53,114.3924617,30.52230529,2018-02-05T17:04:03,114.3870201,30.52352002,538,1,114.3869186,30.52460793,114.3814776,30.52582518,114.3924617,30.52230529,114.3870201,30.52352002
05elZL,2018-02-05T17:01:54,114.3146107,30.5270654,2018-02-05T17:04:08,114.3091581,30.52948192,7214373,1,114.3091581,30.52948189,114.3037135,30.5319075,114.3146107,30.5270654,114.3091581,30.52948192
3G3wXq,2018-02-05T17:01:54,114.3955778,30.52172476,2018-02-05T17:04:04,114.4011189,30.51942326,7214183,1,114.390035,30.52402646,114.3955779,30.52172472,114.3955778,30.52172476,114.4011189,30.51942326
0Bnmmr,2018-02-05T17:01:55,114.1997026,30.52377886,2018-02-05T17:04:05,114.1942056,30.52622285,7215364,1,114.1942057,30.5262228,114.1886942,30.52865697,114.1997026,30.52377886,114.1942056,30.52622285
0nbQMO,2018-02-05T17:01:55,114.2595453,30.5248641,2018-02-05T17:04:05,114.2541371,30.52734932,7214878,1,114.2541371,30.52734928,114.2487269,30.52983518,114.2595453,30.5248641,114.2541371,30.52734932
2dewwR,2018-02-05T17:01:55,114.2475384,30.52876204,2018-02-05T17:04:09,114.242124,30.53124779,7214744,1,114.242124,30.53124775,114.2367047,30.53373171,114.2475384,30.52876204,114.242124,30.53124779
37elXD,2018-02-05T17:01:55,114.189873,30.52935986,2018-02-05T17:04:13,114.1685217,30.53817459,7215168,1,114.1843496,30.53178547,114.1629364,30.5405578,114.189873,30.52935986,114.1685217,30.53817459
3Qkk8L,2018-02-05T17:01:55,114.3248743,30.52702531,2018-02-05T17:04:04,114.330352,30.52463781,7214399,1,114.3194054,30.52942248,114.3248744,30.52702527,114.3248743,30.52702531,114.330352,30.52463781
3QOgqm,2018-02-05T17:01:55,114.2591635,30.52495907,2018-02-05T17:04:05,114.2537551,30.5274444,7214876,1,114.2537552,30.52744436,114.2483447,30.52993029,114.2591635,30.52495907,114.2537551,30.5274444
056DN7,2018-02-05T17:01:56,114.3977223,30.52584328,2018-02-05T17:04:04,114.4032628,30.5235431,7213938,1,114.3921796,30.52814314,114.3977224,30.52584324,114.3977223,30.52584328,114.4032628,30.5235431
05MEgP,2018-02-05T17:01:56,114.2475615,30.52959631,2018-02-05T17:04:09,114.242147,30.53208179,7214697,1,114.2421471,30.53208175,114.2367276,30.53456544,114.2475615,30.52959631,114.242147,30.53208179
0yd6AO,2018-02-05T17:01:56,114.3438393,30.52975509,2018-02-05T17:04:10,114.3383396,30.53211563,7214019,1,114.3383396,30.53211559,114.3328484,30.53448552,114.3438393,30.52975509,114.3383396,30.53211563
0yRxJO,2018-02-05T17:01:56,114.3474883,30.52766128,2018-02-05T17:04:03,114.3530011,30.52531534,7214203,1,114.3419833,30.53001592,114.3474884,30.52766124,114.3474883,30.52766128,114.3530011,30.52531534
26ld3N,2018-02-05T17:01:56,114.2451359,30.52867681,2018-02-05T17:04:09,114.2397196,30.53116228,7214766,1,114.2397196,30.53116225,114.2342978,30.53364543,114.2451359,30.52867681,114.2397196,30.53116228
26Mbma,2018-02-05T17:01:56,114.3678467,30.52590234,2018-02-05T17:04:03,114.3733822,30.52358493,7214154,1,114.3623161,30.52822575,114.3678469,30.5259023,114.3678467,30.52590234,114.3733822,30.52358493
2dLN66,2018-02-05T17:01:56,114.3978224,30.52586231,2018-02-05T17:04:04,114.4033628,30.52356213,7213936,1,114.3922797,30.52816214,114.3978225,30.52586227,114.3978224,30.52586231,114.4033628,30.52356213
2dr8lG,2018-02-05T17:01:56,114.2480489,30.52912502,2018-02-05T17:04:09,114.2426348,30.53161069,7214720,1,114.2426349,30.53161064,114.237216,30.53409463,114.2480489,30.52912502,114.2426348,30.53161069
2KNbGv,2018-02-05T17:01:56,114.433262,30.52678194,2018-02-05T17:04:02,114.4388672,30.52445241,7213622,1,114.4277597,30.52910235,114.4333772,30.52678193,114.433262,30.52678194,114.4388672,30.52445241
2KvK5Z,2018-02-05T17:01:56,114.2408123,30.52878606,2018-02-05T17:04:04,114.2461277,30.5263607,7214891,1,114.2353919,30.53127037,114.2407124,30.52884703,114.2408123,30.52878606,114.2461277,30.5263607
37qVPl,2018-02-05T17:01:56,114.2458163,30.52974691,2018-02-05T17:04:09,114.2404004,30.53223215,7214701,1,114.2404005,30.5322321,114.2349792,30.5347152,114.2458163,30.52974691,114.2404004,30.53223215
3Ggxrm,2018-02-05T17:01:56,114.2462119,30.52969976,2018-02-05T17:04:09,114.2407963,30.53218507,7214701,1,114.2407964,30.53218502,114.2353755,30.53466827,114.2462119,30.52969976,114.2407963,30.53218507
3KemRM,2018-02-05T17:01:56,114.4075601,30.5259137,2018-02-05T17:04:03,114.413093,30.523611,7213861,1,114.4020222,30.52821366,114.4075602,30.52591366,114.4075601,30.5259137,114.413093,30.523611
3KwA2p,2018-02-05T17:01:56,114.3977384,30.52585829,2018-02-05T17:04:04,114.4032788,30.52355811,7213937,1,114.3921957,30.52815814,114.3977384,30.52585825,114.3977384,30.52585829,114.4032788,30.52355811
3nNXYE,2018-02-05T17:01:56,114.399415,30.52655744,2018-02-05T17:04:03,114.394424,30.52096448,784,1,114.3938727,30.52885679,114.3888811,30.52326679,114.399415,30.52655744,114.394424,30.52096448
05Moq7,2018-02-05T17:01:57,114.4038201,30.52862185,2018-02-05T17:04:09,114.3982795,30.53092043,7213652,1,114.3982796,30.53092039,114.3927365,30.53321854,114.4038201,30.52862185,114.3982795,30.53092043
05p6dr,2018-02-05T17:01:57,114.4052934,30.52964014,2018-02-05T17:04:07,114.4108288,30.52733961,7213671,1,114.3997537,30.53193849,114.4052935,30.5296401,114.4052934,30.52964014,114.4108288,30.52733961
3G4Zl7,2018-02-05T17:01:57,114.3010133,30.53131329,2018-02-05T17:04:11,114.2955796,30.53375224,7214229,1,114.2955797,30.53375219,114.2901524,30.53619892,114.3010133,30.53131329,114.2955796,30.53375224
3QMxyD,2018-02-05T17:01:57,114.4188542,30.52868851,2018-02-05T17:04:03,114.4243726,30.52637843,7213622,1,114.4133277,30.53099304,114.4188543,30.52868847,114.4188542,30.52868851,114.4243726,30.52637843
07e5p7,2018-02-05T17:01:58,114.2340929,30.53106705,2018-02-05T17:04:11,114.2286641,30.53354759,7214710,1,114.2286642,30.53354755,114.2232272,30.5360236,114.2340929,30.53106705,114.2286641,30.53354759
2draD5,2018-02-05T17:01:58,114.2352402,30.53075098,2018-02-05T17:04:11,114.2298129,30.53323227,7214720,1,114.229813,30.53323222,114.2243778,30.53570925,114.2352402,30.53075098,114.2298129,30.53323227
04bomP,2018-02-05T17:01:59,114.1756372,30.53128217,2018-02-05T17:04:09,114.1811852,30.52887209,7215210,1,114.1700732,30.53368106,114.1756374,30.53128213,114.1756372,30.53128217,114.1811852,30.52887209
05GQGP,2018-02-05T17:01:59,114.3701749,30.52895296,2018-02-05T17:04:12,114.3646417,30.53127246,7213878,1,114.3646418,30.53127242,114.3591139,30.53359847,114.3701749,30.52895296,114.3646417,30.53127246
07ey5L,2018-02-05T17:01:59,114.3943029,30.53141606,2018-02-05T17:04:12,114.388759,30.53371509,7213567,1,114.3887591,30.53371505,114.3832152,30.53601588,114.3943029,30.53141606,114.388759,30.53371509
26lPQG,2018-02-05T17:01:59,114.3901458,30.5309723,2018-02-05T17:04:10,114.3846019,30.53327327,7213622,1,114.3846021,30.53327324,114.3790592,30.53557694,114.3901458,30.5309723,114.3846019,30.53327327
27eKRv,2018-02-05T17:01:59,114.3678994,30.53079626,2018-02-05T17:04:12,114.3660858,30.53293775,7213648,1,114.3623683,30.53311801,114.3605564,30.53526122,114.3678994,30.53079626,114.3660858,30.53293775
2dkkA6,2018-02-05T17:01:59,114.2583864,30.53086988,2018-02-05T17:04:11,114.2529773,30.53335357,7214550,1,114.2529774,30.53335353,114.247566,30.53583765,114.2583864,30.53086988,114.2529773,30.53335357
0nKn4O,2018-02-05T17:02:00,114.1746563,30.53254921,2018-02-05T17:04:09,114.1803048,30.53006114,7215146,1,114.1690893,30.53494584,114.1747544,30.53246916,114.1746563,30.53254921,114.1803048,30.53006114
0nQevX,2018-02-05T17:02:00,114.3126399,30.53317783,2018-02-05T17:04:11,114.3071897,30.53559598,7214045,1,114.3071898,30.53559594,114.3017474,30.53802302,114.3126399,30.53317783,114.3071897,30.53559598
26PxOa,2018-02-05T17:02:00,114.4033889,30.53203268,2018-02-05T17:04:07,114.4089261,30.52973356,7213552,1,114.3978479,30.53433008,114.403389,30.53203264,114.4033889,30.53203268,114.4089261,30.52973356
2dJbmG,2018-02-05T17:02:00,114.3091487,30.53415627,2018-02-05T17:04:13,114.3037036,30.53658038,7214014,1,114.3037037,30.53658034,114.298266,30.53901308,114.3091487,30.53415627,114.3037036,30.53658038
2Kv2q4,2018-02-05T17:02:00,114.3175495,30.53212748,2018-02-05T17:04:08,114.3230157,30.5297276,7214166,1,114.3120919,30.53453686,114.3175496,30.53212744,114.3175495,30.53212748,114.3230157,30.5297276
3QqG4M,2018-02-05T17:02:00,114.3853549,30.53435445,2018-02-05T17:04:13,114.3798118,30.53665726,7213468,1,114.3798119,30.53665722,114.374271,30.53896377,114.3853549,30.53435445,114.3798118,30.53665726
3QYGRq,2018-02-05T17:02:00,114.3046769,30.53445003,2018-02-05T17:04:13,114.2992381,30.53688183,7214029,1,114.2992382,30.53688179,114.2938063,30.53932177,114.3046769,30.53445003,114.2992381,30.53688183
