a,b,c,d,e,f,g,v,l,wgs84lng,wgs84lat,wgs84lng1,wgs84lat1,marslng,marslat,marslng1,marslat1
3pRNlL,2018-02-05T01:01:18,114.2024638,30.61783217,2018-02-05T01:03:27,114.194047,30.61776178,805,1,114.1969657,30.62024609,114.1885272,30.6201621,114.2024638,30.61783217,114.194047,30.61776178
3QYp3L,2018-02-05T01:01:18,114.194047,30.61776178,2018-02-05T01:03:31,114.1928078,30.62144021,426,1,114.1885272,30.6201621,114.1872843,30.62383691,114.194047,30.61776178,114.1928078,30.62144021
26Zrqv,2018-02-05T01:01:20,114.2843626,30.61946572,2018-02-05T01:03:30,114.2799548,30.61869623,430,1,114.2789388,30.62189604,114.2745342,30.62113195,114.2843626,30.61946572,114.2799548,30.61869623
26wqZG,2018-02-05T01:01:21,114.1931848,30.62183718,2018-02-05T01:03:31,114.1925498,30.62092324,118,1,114.1876623,30.62423436,114.1870257,30.62331971,114.1931848,30.62183718,114.1925498,30.62092324
3nXMpM,2018-02-05T01:01:23,114.2538323,30.62411981,2018-02-05T01:03:34,114.2555581,30.62644392,307,1,114.2484136,30.62656993,114.25014,30.62889274,114.2538323,30.62411981,114.2555581,30.62644392
0nPmq7,2018-02-05T01:01:29,114.2514411,30.6317519,2018-02-05T01:03:37,114.249528,30.63040371,237,1,114.2460205,30.6341991,114.2441063,30.63285154,114.2514411,30.6317519,114.249528,30.63040371
3pm6PL,2018-02-05T01:01:35,114.4064528,30.63985566,2018-02-05T01:02:18,114.3885269,30.5137231,14130,1,114.4009042,30.64211248,114.3829849,30.51603041,114.4064528,30.63985566,114.3885269,30.5137231
27e756,2018-02-05T01:01:59,114.4315887,30.48004191,2018-02-05T01:04:08,114.4314988,30.47868381,151,1,114.4260871,30.48237406,114.4259972,30.48101621,114.4315887,30.48004191,114.4314988,30.47868381
0n425x,2018-02-05T01:02:13,114.3903466,30.50809225,2018-02-05T01:04:23,114.3943919,30.50890027,398,1,114.3848049,30.51040029,114.3888501,30.51120634,114.3903466,30.50809225,114.3943919,30.50890027
3QOLBD,2018-02-05T01:02:18,114.3945215,30.51501749,2018-02-05T01:04:25,114.399673,30.51072092,687,1,114.3889792,30.51732163,114.3941322,30.51302521,114.3945215,30.51501749,114.399673,30.51072092
0nr6aV,2018-02-05T01:02:19,114.2464539,30.51949388,2018-02-05T01:04:30,114.2454272,30.51978609,104,1,114.2410395,30.52198244,114.2400119,30.52227441,114.2464539,30.51949388,114.2454272,30.51978609
27ePkR,2018-02-05T01:02:28,114.3103136,30.53051984,2018-02-05T01:04:39,114.3070922,30.53189456,344,1,114.3048672,30.53294302,114.3016503,30.53432299,114.3103136,30.53051984,114.3070922,30.53189456
3QkQbE,2018-02-05T01:02:35,114.250316,30.53985613,2018-02-05T01:04:47,114.2458081,30.54415007,644,1,114.2449026,30.54233825,114.2403911,30.54663048,114.250316,30.53985613,114.2458081,30.54415007
3GYodE,2018-02-05T01:02:37,114.1753093,30.53162018,2018-02-05T01:32:27,114.3475643,30.54188232,16537,1,114.1697443,30.53401835,114.3420579,30.54423213,114.1753093,30.53162018,114.3475643,30.54188232
07oezO,2018-02-05T01:02:41,114.3192645,30.54901356,2018-02-05T01:04:50,114.3141122,30.54831201,500,1,114.3138028,30.55141405,114.3086586,30.55072234,114.3192645,30.54901356,114.3141122,30.54831201
26wpEJ,2018-02-05T01:02:41,114.3163286,30.54960856,2018-02-05T01:15:26,114.3160016,30.55112058,171,1,114.3108714,30.55201434,114.3105448,30.55352645,114.3163286,30.54960856,114.3160016,30.55112058
37eQ6l,2018-02-05T01:02:42,114.2403801,30.55090484,2018-02-05T01:04:52,114.2376726,30.55151605,268,1,114.2349573,30.55338159,114.2322467,30.55399151,114.2403801,30.55090484,114.2376726,30.55151605
0BqxmP,2018-02-05T01:02:43,114.2019335,30.55408999,2018-02-05T01:04:54,114.2014446,30.55492006,103,1,114.1964396,30.5565273,114.1959494,30.55735633,114.2019335,30.55408999,114.2014446,30.55492006
0yz2VD,2018-02-05T01:02:44,114.271742,30.55062995,2018-02-05T10:35:23,114.2729777,30.55150572,153,1,114.2663311,30.55309926,114.2675663,30.5539737,114.271742,30.55062995,114.2729777,30.55150572
3ned7p,2018-02-05T01:02:47,114.1669009,30.56159508,2018-02-05T01:05:01,114.1779681,30.56751208,1247,1,114.1613089,30.56396717,114.1724077,30.56990287,114.1669009,30.56159508,114.1779681,30.56751208
0n0Ev7,2018-02-05T01:02:48,114.3014869,30.56011337,2018-02-05T01:04:59,114.3022923,30.56168662,191,1,114.2960502,30.56254168,114.2968544,30.56411304,114.3014869,30.56011337,114.3022923,30.56168662
0yakzP,2018-02-05T01:02:59,114.3949906,30.5139656,2018-02-05T01:58:31,114.2576002,30.57911774,15020,1,114.3894484,30.51626991,114.2521869,30.58158475,114.3949906,30.5139656,114.2576002,30.57911774
0nkBxV,2018-02-05T01:03:00,114.2184396,30.58204534,2018-02-05T01:05:11,114.218044,30.58523825,357,1,114.2129804,30.58449461,114.2125837,30.58768587,114.2184396,30.58204534,114.218044,30.58523825
3Geyga,2018-02-05T01:03:01,114.3248283,30.58182742,2018-02-05T17:58:00,114.3302646,30.57941277,7211336,1,114.3193548,30.58420553,114.3247824,30.58178138,114.3248283,30.58182742,114.3302646,30.57941277
26GXKR,2018-02-05T01:03:05,114.3351917,30.58798115,2018-02-05T12:57:53,114.3387238,30.58592241,408,1,114.3297007,30.59033714,114.3332273,30.58827253,114.3351917,30.58798115,114.3387238,30.58592241
3ng7Aq,2018-02-05T01:03:09,114.2233867,30.59282449,2018-02-05T01:05:19,114.2242734,30.59531014,289,1,114.2179358,30.59527474,114.2188239,30.59776026,114.2233867,30.59282449,114.2242734,30.59531014
37elVE,2018-02-05T01:03:15,114.2433414,30.60085583,2018-02-05T01:05:17,114.240316,30.59231397,993,1,114.2379173,30.60331496,114.2348896,30.59477554,114.2433414,30.60085583,114.240316,30.59231397
0B6zzx,2018-02-05T01:03:18,114.3361885,30.54177455,2018-02-05T01:58:51,114.2848884,30.60625885,8691,1,114.3306999,30.54414527,114.2794654,30.60869388,114.3361885,30.54177455,114.2848884,30.60625885
05DbVD,2018-02-05T01:03:31,114.2022737,30.6204374,2018-02-05T01:05:39,114.1928178,30.62258822,936,1,114.1967749,30.62284996,114.1872943,30.62498446,114.2022737,30.6204374,114.1928178,30.62258822
3nXeME,2018-02-05T01:03:31,114.308578,30.62273375,2018-02-05T01:05:39,114.3056248,30.62401275,316,1,114.3031262,30.62512583,114.300177,30.62640945,114.308578,30.62273375,114.3056248,30.62401275
3nyXrq,2018-02-05T01:03:33,114.2719428,30.62293075,2018-02-05T01:05:39,114.2734409,30.62340504,153,1,114.2665256,30.62537238,114.2680232,30.62584521,114.2719428,30.62293075,114.2734409,30.62340504
3noNQm,2018-02-05T01:03:38,114.2990707,30.63128288,2018-02-05T01:05:43,114.2940536,30.6302885,493,1,114.2936309,30.63368742,114.2886198,30.63270118,114.2990707,30.63128288,114.2940536,30.6302885
26L4MN,2018-02-05T01:03:41,114.4029536,30.63572479,2018-02-05T01:05:47,114.395815,30.63720352,702,1,114.3974033,30.63798302,114.3902621,30.63946204,114.4029536,30.63572479,114.395815,30.63720352
3pm6pL,2018-02-05T01:03:44,114.3885269,30.5137231,2018-02-05T01:58:33,114.4064528,30.63985566,14130,1,114.3829849,30.51603041,114.4009042,30.64211248,114.3885269,30.5137231,114.4064528,30.63985566
3n0nQ7,2018-02-05T01:04:06,114.3140253,30.47647799,2018-02-05T01:06:10,114.3184938,30.47549897,442,1,114.308578,30.47891059,114.3130396,30.47792353,114.3140253,30.47647799,114.3184938,30.47549897
3QOp2E,2018-02-05T01:04:09,114.4158354,30.48038465,2018-02-05T01:06:15,114.4159754,30.48152469,127,1,114.4103093,30.48270166,114.4104494,30.48384147,114.4158354,30.48038465,114.4159754,30.48152469
3nBQ3q,2018-02-05T01:04:13,114.3993174,30.48783935,2018-02-05T01:06:18,114.402526,30.48885493,328,1,114.3937785,30.49015043,114.3969883,30.49116552,114.3993174,30.48783935,114.402526,30.48885493
3nwgml,2018-02-05T01:04:19,114.3016824,30.50423377,2018-02-05T01:06:25,114.3028422,30.50672628,299,1,114.2962503,30.50668006,114.2974083,30.50916989,114.3016824,30.50423377,114.3028422,30.50672628
3np2xL,2018-02-05T01:04:20,114.2839336,30.50602878,2018-02-05T01:06:25,114.2840125,30.50694677,102,1,114.2785199,30.50850014,114.2785987,30.50941776,114.2839336,30.50602878,114.2840125,30.50694677
3QOLBD,2018-02-05T01:04:25,114.399673,30.51072092,2018-02-05T01:06:32,114.3945615,30.5153465,710,1,114.3941322,30.51302521,114.3890191,30.51765053,114.399673,30.51072092,114.3945615,30.5153465
0nKL4P,2018-02-05T01:04:48,114.1852056,30.5462887,2018-02-05T01:06:51,114.1841277,30.54641778,104,1,114.1796677,30.54870032,114.1785867,30.54882739,114.1852056,30.5462887,114.1841277,30.54641778
3nYMEE,2018-02-05T01:04:51,114.2688775,30.54965008,2018-02-05T01:06:53,114.2673068,30.54835749,208,1,114.2634674,30.55212192,114.261897,30.55083085,114.2688775,30.54965008,114.2673068,30.54835749
3n6mAM,2018-02-05T01:05:11,114.2207989,30.58466106,2018-02-05T01:07:14,114.2219066,30.58588332,172,1,114.215344,30.58711187,114.2164537,30.58833479,114.2207989,30.58466106,114.2219066,30.58588332
3nw5Ll,2018-02-05T01:05:14,114.2443668,30.58751195,2018-02-05T01:07:17,114.2438685,30.58913114,186,1,114.2389448,30.58997648,114.2384459,30.59159495,114.2443668,30.58751195,114.2438685,30.58913114
26A0bn,2018-02-05T01:05:17,114.3480573,30.59191947,2018-02-05T01:07:19,114.3492224,30.59219358,116,1,114.3425458,30.59425031,114.3437092,30.59452228,114.3480573,30.59191947,114.3492224,30.59219358
07oeqr,2018-02-05T01:05:22,114.3607125,30.60053272,2018-02-05T01:07:21,114.3634357,30.59428446,742,1,114.3551832,30.60283946,114.3579038,30.59658965,114.3607125,30.60053272,114.3634357,30.59428446
3nyxBD,2018-02-05T01:05:22,114.2928849,30.59994985,2018-02-05T01:07:24,114.2934292,30.59877368,141,1,114.2874549,30.6023766,114.2879988,30.6012001,114.2928849,30.59994985,114.2934292,30.59877368
3n4Yng,2018-02-05T01:05:29,114.2336686,30.60947182,2018-02-05T01:07:34,114.2358663,30.61026614,228,1,114.2282325,30.61192348,114.2304331,30.6127187,114.2336686,30.60947182,114.2358663,30.61026614
3ngxGL,2018-02-05T01:05:29,114.2541742,30.60946975,2018-02-05T01:07:30,114.2511732,30.60477888,595,1,114.2487569,30.6119258,114.2457548,30.60723716,114.2541742,30.60946975,114.2511732,30.60477888
05Z8or,2018-02-05T01:05:37,114.1935367,30.62170314,2018-02-05T01:07:41,114.1922429,30.61972227,253,1,114.1880152,30.62410097,114.186718,30.6221187,114.1935367,30.62170314,114.1922429,30.61972227
2dOm6N,2018-02-05T01:05:39,114.2025454,30.62558737,2018-02-05T01:07:44,114.1927098,30.62356723,968,1,114.1970468,30.62799821,114.1871859,30.62596288,114.2025454,30.62558737,114.1927098,30.62356723
0nZAaO,2018-02-05T01:05:43,114.2946482,30.63025518,2018-02-05T01:07:49,114.294462,30.62890767,151,1,114.2892137,30.63266699,114.2890278,30.63132033,114.2946482,30.63025518,114.294462,30.62890767
0nP4Qr,2018-02-05T01:06:15,114.4159034,30.48127094,2018-02-05T18:17:49,114.4259328,30.48005019,971,1,114.4103773,30.48358774,114.420421,30.48237566,114.4159034,30.48127094,114.4259328,30.48005019
0nwDwV,2018-02-05T01:06:54,114.3215672,30.54906338,2018-02-05T13:34:47,114.3213646,30.55151043,7213196,1,114.3161018,30.5514595,114.3158993,30.55390609,114.3215672,30.54906338,114.3213646,30.55151043
26yP35,2018-02-05T01:06:56,114.2233718,30.55254039,2018-02-05T01:09:03,114.2225975,30.55061779,226,1,114.2179244,30.55500542,114.2171489,30.55308274,114.2233718,30.55254039,114.2225975,30.55061779
0n3zwV,2018-02-05T01:07:04,114.2664346,30.56691013,2018-02-05T01:09:15,114.2764195,30.56778685,961,1,114.2610233,30.56937751,114.2710053,30.5702459,114.2664346,30.56691013,114.2764195,30.56778685
3KkwGL,2018-02-05T01:07:06,114.2089283,30.57223004,2018-02-05T01:09:42,114.242124,30.60692396,4998,1,114.2034496,30.5746711,114.2366982,30.60938036,114.2089283,30.57223004,114.242124,30.60692396
0n3NoD,2018-02-05T01:07:10,114.2590696,30.57972259,2018-02-05T01:09:21,114.2605549,30.57990306,144,1,114.2536566,30.58218889,114.2551422,30.58236872,114.2590696,30.57972259,114.2605549,30.57990306
2dzoAZ,2018-02-05T01:07:17,114.1779641,30.59139223,2018-02-05T01:09:28,114.1827018,30.59088898,457,1,114.1724016,30.59377409,114.1771529,30.59327983,114.1779641,30.59139223,114.1827018,30.59088898
3QBbLq,2018-02-05T01:07:19,114.2665851,30.59299,2018-02-05T01:09:30,114.2652044,30.59282827,133,1,114.2611715,30.59544753,114.2597909,30.5952867,114.2665851,30.59299,114.2652044,30.59282827
3QELNL,2018-02-05T01:07:25,114.2631119,30.60016269,2018-02-05T01:09:36,114.2617322,30.59862596,216,1,114.2576978,30.6026194,114.2563181,30.60108394,114.2631119,30.60016269,114.2617322,30.59862596
3nwyG7,2018-02-05T01:07:30,114.2972279,30.60653337,2018-02-05T01:09:40,114.2978473,30.60483993,197,1,114.2917925,30.60895098,114.2924113,30.60725725,114.2972279,30.60653337,114.2978473,30.60483993
0nwRv2,2018-02-05T01:07:32,114.2157379,30.60936256,2018-02-05T01:09:40,114.2214676,30.60512214,723,1,114.2102708,30.6117981,114.2160122,30.60756568,114.2157379,30.60936256,114.2214676,30.60512214
0ygPOx,2018-02-05T01:07:38,114.2607425,30.61479718,2018-02-05T01:09:48,114.2616043,30.61427301,101,1,114.2553268,30.61724913,114.2561888,30.6167248,114.2607425,30.61479718,114.2616043,30.61427301
26BvYZ,2018-02-05T01:07:41,114.2571593,30.61849472,2018-02-05T01:09:51,114.2607481,30.61947822,360,1,114.2517424,30.62094642,114.255332,30.62192825,114.2571593,30.61849472,114.2607481,30.61947822
26wqZG,2018-02-05T01:07:42,114.1925498,30.62092324,2018-02-05T01:09:49,114.1936342,30.61735852,410,1,114.1870257,30.62331971,114.1881133,30.61975831,114.1925498,30.62092324,114.1936342,30.61735852
05YGd2,2018-02-05T01:07:44,114.1928848,30.62264521,2018-02-05T01:09:54,114.191418,30.62520236,317,1,114.1873614,30.62504154,114.1858904,30.62759509,114.1928848,30.62264521,114.191418,30.62520236
26NX2J,2018-02-05T01:07:47,114.3655501,30.62658286,2018-02-05T01:09:58,114.3644156,30.62789723,182,1,114.360013,30.62887206,114.3588796,30.63018746,114.3655501,30.62658286,114.3644156,30.62789723
26PaJN,2018-02-05T01:08:01,114.3009042,30.6555858,2018-02-05T01:10:09,114.3003311,30.65476581,106,1,114.29546,30.65797686,114.2948877,30.65715816,114.3009042,30.6555858,114.3003311,30.65476581
3n6mYq,2018-02-05T01:08:03,114.3139614,30.66406582,2018-02-05T01:10:11,114.3128882,30.66198683,253,1,114.308498,30.6664303,114.3074266,30.66435421,114.3139614,30.66406582,114.3128882,30.66198683
26wXoN,2018-02-05T01:08:04,114.3273362,30.66841257,2018-02-05T01:10:13,114.3289942,30.66884359,166,1,114.321851,30.67074985,114.3235063,30.6711775,114.3273362,30.66841257,114.3289942,30.66884359
26B78a,2018-02-05T01:08:22,114.2751335,30.48236111,2018-02-05T01:10:29,114.2743742,30.48162497,110,1,114.2697272,30.48484876,114.2689683,30.48411352,114.2751335,30.48236111,114.2743742,30.48162497
3Q5Lll,2018-02-05T01:08:22,114.4022486,30.48051428,2018-02-05T01:10:30,114.4032939,30.48029054,103,1,114.3967115,30.48282721,114.3977573,30.48260355,114.4022486,30.48051428,114.4032939,30.48029054
22vw0v,2018-02-05T01:08:55,114.3298943,30.53607935,2018-02-05T01:13:07,114.3272843,30.53377132,358,1,114.3244164,30.53846396,114.3218109,30.53616168,114.3298943,30.53607935,114.3272843,30.53377132
3QY8dE,2018-02-05T01:08:57,114.3256833,30.53872033,2018-02-05T01:11:03,114.3272993,30.53860833,155,1,114.3202121,30.54111212,114.3218255,30.54099706,114.3256833,30.53872033,114.3272993,30.53860833
04EVxr,2018-02-05T01:09:00,114.2649831,30.54328063,2018-02-05T01:11:07,114.266139,30.5432695,111,1,114.2595739,30.54575716,114.2607298,30.54574534,114.2649831,30.54328063,114.266139,30.5432695
3KdxoL,2018-02-05T01:09:08,114.2023018,30.55814793,2018-02-05T01:11:17,114.202682,30.55924583,127,1,114.1968085,30.56058439,114.1971895,30.56168248,114.2023018,30.55814793,114.202682,30.55924583
3nkQNa,2018-02-05T01:09:08,114.3168328,30.55456709,2018-02-05T01:11:13,114.3172693,30.55228832,257,1,114.3113744,30.55697021,114.3118104,30.55469142,114.3168328,30.55456709,114.3172693,30.55228832
26qMka,2018-02-05T01:09:23,114.247581,30.58147683,2018-02-05T01:11:31,114.2475014,30.58289663,158,1,114.2421621,30.58394409,114.2420824,30.58536335,114.247581,30.58147683,114.2475014,30.58289663
05DpvD,2018-02-05T01:09:27,114.3640516,30.58891148,2018-02-05T01:11:35,114.3627293,30.59016128,188,1,114.3585195,30.59121786,114.3571985,30.59246908,114.3640516,30.58891148,114.3627293,30.59016128
05elol,2018-02-05T01:09:30,114.2639847,30.5921435,2018-02-05T01:26:40,114.2648235,30.59402434,224,1,114.2585713,30.59460288,114.2594099,30.59648253,114.2639847,30.5921435,114.2648235,30.59402434
0nlqZl,2018-02-05T01:09:30,114.2834086,30.59125949,2018-02-05T01:11:36,114.2822802,30.59160904,115,1,114.277988,30.59370219,114.2768604,30.59405293,114.2834086,30.59125949,114.2822802,30.59160904
3nX5pm,2018-02-05T01:09:33,114.3227024,30.59601653,2018-02-05T01:11:42,114.3247482,30.5985623,344,1,114.3172311,30.59839326,114.3192733,30.60093413,114.3227024,30.59601653,114.3247482,30.5985623
0EKBQD,2018-02-05T01:09:34,114.2862676,30.59809676,2018-02-05T01:11:42,114.2880024,30.60033003,299,1,114.2808441,30.60053328,114.2825772,30.60276342,114.2862676,30.59809676,114.2880024,30.60033003
3nLpLD,2018-02-05T01:09:34,114.2581761,30.59711958,2018-02-05T02:52:08,114.2573103,30.59327587,435,1,114.2527614,30.59957954,114.2518957,30.59573759,114.2581761,30.59711958,114.2573103,30.59327587
05qZ8x,2018-02-05T01:09:35,114.2534792,30.59962462,2018-02-05T01:11:42,114.2595538,30.59966039,581,1,114.2480625,30.6020847,114.2541392,30.60211887,114.2534792,30.59962462,114.2595538,30.59966039
2dOo2J,2018-02-05T01:09:37,114.2417371,30.60103003,2018-02-05T01:11:44,114.241915,30.60203,112,1,114.2363114,30.60348866,114.2364894,30.60448829,114.2417371,30.60103003,114.241915,30.60203
05DVqD,2018-02-05T01:09:38,114.2056109,30.6016486,2018-02-05T01:11:43,114.2045861,30.60127674,106,1,114.2001219,30.60407375,114.1990946,30.60370052,114.2056109,30.6016486,114.2045861,30.60127674
26DvGa,2018-02-05T01:09:38,114.2053005,30.60162465,2018-02-05T01:18:07,114.2080438,30.60036928,297,1,114.1998107,30.60404935,114.2025606,30.60279841,114.2053005,30.60162465,114.2080438,30.60036928
0nz6gV,2018-02-05T01:09:39,114.2673394,30.60402847,2018-02-05T01:11:47,114.2713822,30.60449042,390,1,114.2619248,30.60648119,114.2659668,30.60694,114.2673394,30.60402847,114.2713822,30.60449042
26rBq4,2018-02-05T01:09:43,114.2789455,30.60997226,2018-02-05T01:11:50,114.2798941,30.60862056,176,1,114.2735263,30.61241261,114.2744744,30.61106044,114.2789455,30.60997226,114.2798941,30.60862056
3neRqM,2018-02-05T01:09:44,114.3607054,30.6109675,2018-02-05T01:11:50,114.3519335,30.60960405,853,1,114.3551752,30.61327009,114.3464149,30.61192124,114.3607054,30.6109675,114.3519335,30.60960405
0EK34V,2018-02-05T01:09:45,114.2715791,30.61212956,2018-02-05T01:11:50,114.2800705,30.60896248,886,1,114.2661629,30.61457591,114.2746507,30.61140203,114.2715791,30.61212956,114.2800705,30.60896248
3nogME,2018-02-05T01:09:45,114.2396392,30.61235526,2018-02-05T01:11:53,114.243076,30.61394419,373,1,114.2342103,30.61480866,114.2376505,30.61639802,114.2396392,30.61235526,114.243076,30.61394419
26NOga,2018-02-05T01:09:49,114.405757,30.61543211,2018-02-05T01:11:52,114.4094738,30.61180508,538,1,114.4002101,30.61769904,114.4039299,30.61407435,114.405757,30.61543211,114.4094738,30.61180508
05Z8or,2018-02-05T01:09:51,114.1922429,30.61972227,2018-02-05T01:11:59,114.1936527,30.62204013,291,1,114.186718,30.6221187,114.1881314,30.62443802,114.1922429,30.61972227,114.1936527,30.62204013
2dD7xJ,2018-02-05T01:09:52,114.1929948,30.6219102,2018-02-05T01:18:25,114.1918769,30.62105331,143,1,114.1874718,30.62430702,114.1863509,30.62344856,114.1929948,30.6219102,114.1918769,30.62105331
3nLe5p,2018-02-05T01:09:52,114.2997276,30.62063559,2018-02-05T01:11:59,114.3007088,30.62249823,227,1,114.2942879,30.62304352,114.2952677,30.6249038,114.2997276,30.62063559,114.3007088,30.62249823
05ZlwD,2018-02-05T01:09:54,114.1926298,30.62311024,2018-02-05T01:11:55,114.2019623,30.61785693,1067,1,114.1871057,30.62550594,114.196463,30.62027007,114.1926298,30.62311024,114.2019623,30.61785693
0nd6qD,2018-02-05T01:09:57,114.1806186,30.62973797,2018-02-05T13:08:59,114.1926777,30.62976725,1154,1,114.1750603,30.63210932,114.1871531,30.63216025,114.1806186,30.62973797,114.1926777,30.62976725
0nY2Zl,2018-02-05T01:09:58,114.2970696,30.62723387,2018-02-05T01:12:04,114.2995602,30.62711623,239,1,114.2916326,30.62964326,114.2941202,30.62952173,114.2970696,30.62723387,114.2995602,30.62711623
3nRA47,2018-02-05T01:10:04,114.3237846,30.63954406,2018-02-05T01:12:11,114.3223808,30.64121196,229,1,114.3183077,30.64190089,114.3169061,30.64357075,114.3237846,30.63954406,114.3223808,30.64121196
25ABE5,2018-02-05T01:10:07,114.3131937,30.6484039,2018-02-05T01:12:11,114.3226613,30.64180756,1165,1,114.3077328,30.65077674,114.3171861,30.64416556,114.3131937,30.6484039,114.3226613,30.64180756
3Kpd4p,2018-02-05T01:10:11,114.3084136,30.6609743,2018-02-05T01:12:17,114.3045673,30.65924087,415,1,114.3029587,30.66335017,114.2991179,30.66162419,114.3084136,30.6609743,114.3045673,30.65924087
04BkzV,2018-02-05T01:10:14,114.3322491,30.66957212,2018-02-05T01:12:19,114.3330441,30.66854321,137,1,114.3267558,30.67189948,114.3275496,30.67086952,114.3322491,30.66957212,114.3330441,30.66854321
3n3KZg,2018-02-05T01:10:39,114.4009341,30.49981627,2018-02-05T01:12:47,114.4003852,30.50485496,563,1,114.3953947,30.50212373,114.3948452,30.50716096,114.4009341,30.49981627,114.4003852,30.50485496
3np2xL,2018-02-05T01:10:41,114.2840125,30.50694677,2018-02-05T01:12:48,114.281339,30.50649619,261,1,114.2785987,30.50941776,114.2759272,30.50897044,114.2840125,30.50694677,114.281339,30.50649619
