a,b,c,d,e,f,g,v,l,wgs84lng,wgs84lat,wgs84lng1,wgs84lat1,marslng,marslat,marslng1,marslat1
05dVJ2,2018-02-05T16:00:02,114.2711715,30.62414644,2018-02-05T16:02:03,114.2657543,30.62658823,7209239,1,114.2657544,30.62658819,114.2603379,30.62903275,114.2711715,30.62414644,114.2657543,30.62658823
25wxMN,2018-02-05T16:00:02,114.2712015,30.62412144,2018-02-05T16:02:03,114.2657843,30.62656322,7209241,1,114.2657844,30.62656318,114.2603679,30.62900774,114.2712015,30.62412144,114.2657843,30.62656322
26DZzJ,2018-02-05T16:00:02,114.2674322,30.62451802,2018-02-05T16:02:03,114.2620157,30.62696238,7209244,1,114.2620158,30.62696234,114.2565992,30.62940875,114.2674322,30.62451802,114.2620157,30.62696238
2dnrdZ,2018-02-05T16:00:02,114.2538241,30.6255886,2018-02-05T16:02:01,114.2592409,30.62313945,7209376,1,114.2484053,30.62803811,114.2538242,30.62558856,114.2538241,30.6255886,114.2592409,30.62313945
2K0VRJ,2018-02-05T16:00:02,114.2997291,30.62691996,2018-02-05T16:02:02,114.3051763,30.62452266,7208992,1,114.2942889,30.62932528,114.2997291,30.62691992,114.2997291,30.62691996,114.3051763,30.62452266
2KMEm5,2018-02-05T16:00:02,114.2682104,30.62310638,2018-02-05T16:02:03,114.262794,30.6255508,7209317,1,114.2627941,30.62555076,114.2573777,30.62799738,114.2682104,30.62310638,114.262794,30.6255508
3GAKMa,2018-02-05T16:00:02,114.2712015,30.62408943,2018-02-05T16:02:03,114.2657843,30.62653122,7209242,1,114.2657844,30.62653118,114.2603679,30.62897575,114.2712015,30.62408943,114.2657843,30.62653122
3nX6Bp,2018-02-05T16:00:02,114.4009962,30.62620529,2018-02-05T16:02:02,114.4065435,30.62394169,7208332,1,114.3954458,30.62846757,114.4009963,30.62620525,114.4009962,30.62620529,114.4065435,30.62394169
3QYJ5M,2018-02-05T16:00:02,114.2975713,30.62518719,2018-02-05T16:02:00,114.3030155,30.62278551,7209103,1,114.2921339,30.62759665,114.2975714,30.62518715,114.2975713,30.62518719,114.3030155,30.62278551
07em37,2018-02-05T16:00:03,114.2433437,30.62736776,2018-02-05T16:02:03,114.2487655,30.6249176,7209347,1,114.2379173,30.62981612,114.2433438,30.62736771,114.2433437,30.62736776,114.2487655,30.6249176
2Kq6l4,2018-02-05T16:00:03,114.2995081,30.62717798,2018-02-05T16:02:02,114.3049551,30.62478041,7208979,1,114.2940681,30.62958354,114.2995082,30.62717794,114.2995081,30.62717798,114.3049551,30.62478041
04AnyV,2018-02-05T16:00:04,114.2500631,30.62910193,2018-02-05T16:02:03,114.2554813,30.62665314,7209204,1,114.2446419,30.6315503,114.2500631,30.62910189,114.2500631,30.62910193,114.2554813,30.62665314
0567vP,2018-02-05T16:00:04,114.2487674,30.62916264,2018-02-05T16:02:03,114.2540413,30.62686469,7209211,1,114.2433453,30.63161098,114.2486225,30.62931363,114.2487674,30.62916264,114.2540413,30.62686469
0B53bD,2018-02-05T16:00:04,114.2409263,30.62955126,2018-02-05T16:02:04,114.2463501,30.6271022,7209241,1,114.2354973,30.63199802,114.2409264,30.62955121,114.2409263,30.62955126,114.2463501,30.6271022
26ZnyG,2018-02-05T16:00:04,114.2414508,30.62940438,2018-02-05T16:02:04,114.2468742,30.62695521,7209245,1,114.2360223,30.63185136,114.2414509,30.62940434,114.2414508,30.62940438,114.2468742,30.62695521
27ZzkG,2018-02-05T16:00:04,114.3950025,30.62851306,2018-02-05T16:02:06,114.3894502,30.63077555,7208160,1,114.3894503,30.63077551,114.3838978,30.63303945,114.3950025,30.62851306,114.3894502,30.63077555
2d3Dq6,2018-02-05T16:00:04,114.2428578,30.63023386,2018-02-05T16:02:04,114.2482802,30.62778493,7209189,1,114.2374307,30.63268089,114.2428579,30.63023382,114.2428578,30.63023386,114.2482802,30.62778493
2deQ54,2018-02-05T16:00:04,114.2582509,30.62878167,2018-02-05T16:02:06,114.2528334,30.63122881,7209066,1,114.2528335,30.63122877,114.2474136,30.63367609,114.2582509,30.62878167,114.2528334,30.63122881
2dr3G5,2018-02-05T16:00:04,114.2616054,30.62869326,2018-02-05T16:02:07,114.2561886,30.63113913,7209049,1,114.2561887,30.63113909,114.2507703,30.63358583,114.2616054,30.62869326,114.2561886,30.63113913
3nzZQM,2018-02-05T16:00:04,114.2027487,30.62715789,2018-02-05T16:02:05,114.1972504,30.62956843,7209535,1,114.1972505,30.62956839,114.191738,30.6319692,114.2027487,30.62715789,114.1972504,30.62956843
27GrbZ,2018-02-05T16:00:05,114.2420238,30.63274971,2018-02-05T16:02:07,114.2365955,30.63519549,7208953,1,114.2365956,30.63519545,114.231161,30.63763809,114.2420238,30.63274971,114.2365955,30.63519549
2dJayR,2018-02-05T16:00:05,114.2508039,30.63164523,2018-02-05T16:02:05,114.2562221,30.62919768,7209057,1,114.2453829,30.63409251,114.250804,30.63164519,114.2508039,30.63164523,114.2562221,30.62919768
26PLx4,2018-02-05T16:00:06,114.3736944,30.63183924,2018-02-05T16:02:06,114.3792432,30.62956719,7208211,1,114.3681493,30.63411602,114.3736946,30.6318392,114.3736944,30.63183924,114.3792432,30.62956719
2K0rA6,2018-02-05T16:00:06,114.3057554,30.6334794,2018-02-05T16:02:06,114.3112119,30.63109547,7208584,1,114.3003066,30.6358719,114.3057555,30.63347935,114.3057554,30.6334794,114.3112119,30.63109547
3G3wXm,2018-02-05T16:00:06,114.3729593,30.6318231,2018-02-05T16:02:06,114.3785076,30.62955034,7208217,1,114.3674148,30.63410072,114.3729594,30.63182305,114.3729593,30.6318231,114.3785076,30.62955034
3GYnLg,2018-02-05T16:00:06,114.309288,30.63287612,2018-02-05T16:02:07,114.3147498,30.6304984,7208594,1,114.3038343,30.63526269,114.3092881,30.63287608,114.309288,30.63287612,114.3147498,30.6304984
0Bp7wX,2018-02-05T16:00:07,114.2457391,30.63576428,2018-02-05T16:02:08,114.2511601,30.63331769,7208860,1,114.2403141,30.63820955,114.2457392,30.63576424,114.2457391,30.63576428,114.2511601,30.63331769
0n0yn7,2018-02-05T16:00:07,114.2722238,30.63263149,2018-02-05T16:02:07,114.2776442,30.63019808,7208857,1,114.2668057,30.63506883,114.272224,30.63263144,114.2722238,30.63263149,114.2776442,30.63019808
26PBdv,2018-02-05T16:00:07,114.2894481,30.63530997,2018-02-05T16:02:06,114.2948832,30.63289959,7208592,1,114.2840185,30.63772708,114.2894482,30.63530993,114.2894481,30.63530997,114.2948832,30.63289959
2Kygln,2018-02-05T16:00:07,114.267058,30.634986,2018-02-05T16:02:08,114.2724763,30.63254879,7208760,1,114.2616408,30.63742617,114.2670581,30.63498595,114.267058,30.634986,114.2724763,30.63254879
2P8zQR,2018-02-05T16:00:07,114.2365633,30.63710916,2018-02-05T16:02:08,114.2421056,30.63478619,7208856,1,114.2311286,30.63955093,114.2366773,30.63723109,114.2365633,30.63710916,114.2421056,30.63478619
0n46bx,2018-02-05T16:00:08,114.292654,30.63673581,2018-02-05T16:02:07,114.298093,30.63433097,7208490,1,114.2872211,30.63914781,114.2926541,30.63673577,114.292654,30.63673581,114.298093,30.63433097
0yP5pO,2018-02-05T16:00:08,114.2588209,30.63682761,2018-02-05T16:02:09,114.2642381,30.63438546,7208712,1,114.2534029,30.63927111,114.2588211,30.63682757,114.2588209,30.63682761,114.2642381,30.63438546
2drem6,2018-02-05T16:00:08,114.2485844,30.6378387,2018-02-05T16:02:09,114.2494312,30.63721852,106,1,114.2431614,30.64028335,114.2440089,30.63966346,114.2485844,30.6378387,114.2494312,30.63721852
3KdRL7,2018-02-05T16:00:08,114.2628014,30.63522184,2018-02-05T16:02:08,114.2682187,30.63278148,7208776,1,114.2573842,30.63766435,114.2628015,30.6352218,114.2628014,30.63522184,114.2682187,30.63278148
3nX3gl,2018-02-05T16:00:08,114.2394426,30.63794658,2018-02-05T16:02:08,114.2448684,30.63550129,7208780,1,114.2340113,30.64038925,114.2394427,30.63794653,114.2394426,30.63794658,114.2448684,30.63550129
3Q46Ra,2018-02-05T16:00:08,114.2588589,30.6369046,2018-02-05T16:02:09,114.2642761,30.63446251,7208708,1,114.2534409,30.63934805,114.2588591,30.63690457,114.2588589,30.6369046,114.2642761,30.63446251
3Q5K4p,2018-02-05T16:00:08,114.2591329,30.63660255,2018-02-05T16:02:09,114.26455,30.63416047,7208723,1,114.253715,30.63904604,114.259133,30.6366025,114.2591329,30.63660255,114.26455,30.63416047
05Vw8r,2018-02-05T16:00:09,114.3205173,30.63799859,2018-02-05T16:02:08,114.3259976,30.6357093,7208235,1,114.3150458,30.64036229,114.3205175,30.63806355,114.3205173,30.63799859,114.3259976,30.6357093
0nMdxD,2018-02-05T16:00:09,114.3209636,30.63837522,2018-02-05T16:02:08,114.3264446,30.63602192,7208208,1,114.3154914,30.64073792,114.3209637,30.63837518,114.3209636,30.63837522,114.3264446,30.63602192
0yZ0Ll,2018-02-05T16:00:09,114.2961515,30.63828638,2018-02-05T16:02:08,114.301595,30.63588785,7208380,1,114.2907146,30.6406925,114.2961516,30.63828634,114.2961515,30.63828638,114.301595,30.63588785
2dD4E4,2018-02-05T16:00:09,114.2762436,30.63971356,2018-02-05T16:02:11,114.2708232,30.6421443,7208334,1,114.2708233,30.64214426,114.2654047,30.6445787,114.2762436,30.63971356,114.2708232,30.6421443
3GzAJD,2018-02-05T16:00:09,114.3990245,30.63824508,2018-02-05T16:02:11,114.3934722,30.6405025,7207590,1,114.3934723,30.64050247,114.3879188,30.64276038,114.3990245,30.63824508,114.3934722,30.6405025
3npVAm,2018-02-05T16:00:09,114.3239433,30.63902053,2018-02-05T16:02:08,114.3294292,30.63667323,7208152,1,114.3184662,30.64137729,114.3239434,30.6390205,114.3239433,30.63902053,114.3294292,30.63667323
0yzyJ2,2018-02-05T16:00:10,114.2802392,30.64353266,2018-02-05T16:02:10,114.285666,30.64111303,7208193,1,114.2748163,30.64595759,114.2802393,30.64353262,114.2802392,30.64353266,114.285666,30.64111303
26q7pa,2018-02-05T16:00:10,114.2628443,30.64255637,2018-02-05T16:02:12,114.2574264,30.64499575,7208264,1,114.2574265,30.64499571,114.2520073,30.64743618,114.2628443,30.64255637,114.2574264,30.64499575
3pR5oq,2018-02-05T16:00:10,114.2615516,30.64234208,2018-02-05T16:02:12,114.2561336,30.64478217,7208285,1,114.2561337,30.64478212,114.2507141,30.64722304,114.2615516,30.64234208,114.2561336,30.64478217
0B4qLV,2018-02-05T16:00:11,114.4064988,30.63984167,2018-02-05T16:37:36,114.4120127,30.63755712,7207532,1,114.4009502,30.6420985,114.4064689,30.63981662,114.4064988,30.63984167,114.4120127,30.63755712
3GLO5q,2018-02-05T16:00:11,114.2570009,30.64419816,2018-02-05T16:02:13,114.2515817,30.6466391,7208211,1,114.2515818,30.64663906,114.2461599,30.6490799,114.2570009,30.64419816,114.2515817,30.6466391
3n8RD7,2018-02-05T16:00:11,114.2570352,30.64783375,2018-02-05T16:02:14,114.2516157,30.6502731,7208007,1,114.2516158,30.65027306,114.2461936,30.65271231,114.2570352,30.64783375,114.2516157,30.6502731
3nogqM,2018-02-05T16:00:11,114.2678298,30.64581173,2018-02-05T16:02:12,114.2732492,30.64337983,7208149,1,114.2624116,30.64824673,114.2678298,30.64581169,114.2678298,30.64581173,114.2732492,30.64337983
2oAZYG,2018-02-05T16:00:12,114.3297755,30.64575507,2018-02-05T16:02:12,114.3352715,30.6434218,7207737,1,114.3242883,30.64809776,114.3297755,30.64575503,114.3297755,30.64575507,114.3352715,30.6434218
3GALML,2018-02-05T16:00:12,114.3197556,30.64484961,2018-02-05T16:02:14,114.3142846,30.64721184,7207759,1,114.3142848,30.6472118,114.3088221,30.64958321,114.3197556,30.64484961,114.3142846,30.64721184
3nLe5p,2018-02-05T16:00:12,114.3246737,30.64599658,2018-02-05T16:02:12,114.3301614,30.64365368,7207757,1,114.3191948,30.64834893,114.3246738,30.64599655,114.3246737,30.64599658,114.3301614,30.64365368
3noklL,2018-02-05T16:00:12,114.4021426,30.6466835,2018-02-05T16:02:12,114.4076909,30.64442837,7207185,1,114.3965909,30.648937,114.4021428,30.64668347,114.4021426,30.6466835,114.4076909,30.64442837
3QkdLm,2018-02-05T16:00:12,114.3254002,30.64636454,2018-02-05T16:02:12,114.3308892,30.64402318,7207732,1,114.3199201,30.64871534,114.3254003,30.64636449,114.3254002,30.64636454,114.3308892,30.64402318
050y4O,2018-02-05T16:00:13,114.3270712,30.64926554,2018-02-05T16:02:13,114.3325632,30.64692865,7207559,1,114.3215881,30.65161188,114.3270714,30.64926551,114.3270712,30.64926554,114.3325632,30.64692865
05knNO,2018-02-05T16:00:13,114.2949457,30.65135255,2018-02-05T16:02:14,114.3003888,30.64895769,7207657,1,114.289509,30.65375483,114.2949458,30.65135251,114.2949457,30.65135255,114.3003888,30.64895769
0nbXN7,2018-02-05T16:00:13,114.2995851,30.65066202,2018-02-05T16:02:14,114.3050342,30.64827461,7207665,1,114.294143,30.65305739,114.2995852,30.65066198,114.2995851,30.65066202,114.3050342,30.64827461
3QBaVa,2018-02-05T16:00:13,114.3301843,30.64808657,2018-02-05T16:02:14,114.3315193,30.6473866,150,1,114.3246962,30.65042746,114.3260291,30.64972525,114.3301843,30.64808657,114.3315193,30.6473866
3QmNY7,2018-02-05T16:00:13,114.3337556,30.65298159,2018-02-05T16:02:16,114.3282612,30.65531356,7207213,1,114.3282613,30.65531352,114.3227757,30.65765495,114.3337556,30.65298159,114.3282612,30.65531356
2dDLm5,2018-02-05T16:00:14,114.3064463,30.65138526,2018-02-05T16:02:14,114.3047745,30.64999851,7207692,1,114.300995,30.65376883,114.2993257,30.65238557,114.3064463,30.65138526,114.3047745,30.64999851
2dxyvN,2018-02-05T16:00:14,114.3332058,30.65384292,2018-02-05T16:02:16,114.3277122,30.65617556,7207169,1,114.3277123,30.65617552,114.3222275,30.65851762,114.3332058,30.65384292,114.3277122,30.65617556
3GL5vE,2018-02-05T16:00:14,114.2943329,30.6535761,2018-02-05T16:02:16,114.2888967,30.65597836,7207439,1,114.2888967,30.65597832,114.2834659,30.65838723,114.2943329,30.6535761,114.2888967,30.65597836
3GywAm,2018-02-05T16:00:14,114.2946407,30.65211659,2018-02-05T16:02:14,114.3000835,30.64972157,7207617,1,114.2892043,30.65451899,114.2946409,30.65211655,114.2946407,30.65211659,114.3000835,30.64972157
2dDpyG,2018-02-05T16:00:15,114.3167389,30.65492756,2018-02-05T16:02:16,114.3112719,30.65729103,7207216,1,114.311272,30.65729099,114.3058131,30.65966345,114.3167389,30.65492756,114.3112719,30.65729103
3Q5oOD,2018-02-05T16:00:15,114.3115194,30.65563067,2018-02-05T16:02:16,114.3060603,30.65800341,7207211,1,114.3060604,30.65800338,114.300609,30.66038472,114.3115194,30.65563067,114.3060603,30.65800341
05M5Y2,2018-02-05T16:00:16,114.3385845,30.65817688,2018-02-05T16:02:17,114.3440957,30.65586547,7206984,1,114.3330819,30.66049739,114.3385847,30.65817684,114.3385845,30.65817688,114.3440957,30.65586547
3p58LL,2018-02-05T16:00:16,114.3198464,30.65868564,2018-02-05T16:02:16,114.3253273,30.65633905,7207081,1,114.3143742,30.66104157,114.3198465,30.6586856,114.3198464,30.65868564,114.3253273,30.65633905
0yxnPx,2018-02-05T16:00:17,114.3333668,30.66207891,2018-02-05T16:02:15,114.3311491,30.64922295,639,1,114.3278723,30.66440753,114.3256594,30.6515615,114.3333668,30.66207891,114.3311491,30.64922295
37eXJg,2018-02-05T16:00:17,114.2983012,30.66465981,2018-02-05T16:02:18,114.3037498,30.66227642,7206891,1,114.2928595,30.66705099,114.2983013,30.66465976,114.2983012,30.66465981,114.3037498,30.66227642
3npO37,2018-02-05T16:00:17,114.3344225,30.66173077,2018-02-05T16:02:18,114.3289262,30.66405758,7206720,1,114.3289263,30.66405754,114.3234388,30.66639379,114.3344225,30.66173077,114.3289262,30.66405758
3QVq7E,2018-02-05T16:00:17,114.3335651,30.66206228,2018-02-05T16:02:18,114.3280702,30.66439057,7206707,1,114.3280703,30.66439053,114.3225842,30.66672827,114.3335651,30.66206228,114.3280702,30.66439057
3GLZnM,2018-02-05T16:00:18,114.2991341,30.6688881,2018-02-05T16:02:18,114.3045842,30.66650803,7206649,1,114.293691,30.67127604,114.2991342,30.66888805,114.2991341,30.6688881,114.3045842,30.66650803
3npB4m,2018-02-05T16:00:18,114.3017028,30.66610982,2018-02-05T16:02:18,114.3071562,30.66373294,7206787,1,114.2962567,30.66849485,114.3017029,30.66610978,114.3017028,30.66610982,114.3071562,30.66373294
3QMQDD,2018-02-05T16:00:18,114.3344289,30.66677707,2018-02-05T16:02:19,114.3289322,30.66910159,7206438,1,114.3289323,30.66910155,114.3234444,30.67143551,114.3344289,30.66677707,114.3289322,30.66910159
27eR8J,2018-02-05T16:00:19,114.3255399,30.6718911,2018-02-05T16:02:20,114.3200573,30.67423028,7206211,1,114.3200574,30.67423023,114.3145834,30.67657877,114.3255399,30.6718911,114.3200573,30.67423028
3nlY6p,2018-02-05T16:00:31,114.2806771,30.47556801,2018-02-05T16:02:31,114.2860898,30.47308988,7217589,1,114.2752684,30.47805187,114.2806772,30.47556796,114.2806771,30.47556801,114.2860898,30.47308988
05poAX,2018-02-05T16:00:32,114.404883,30.47440279,2018-02-05T16:02:34,114.3993478,30.47671757,7216658,1,114.3993478,30.47671753,114.3938098,30.47903174,114.404883,30.47440279,114.3993478,30.47671757
266AdN,2018-02-05T16:00:32,114.4056026,30.4722983,2018-02-05T16:02:33,114.400068,30.47461374,7216769,1,114.4000681,30.4746137,114.3945305,30.4769284,114.4056026,30.4722983,114.400068,30.47461374
3n4oyD,2018-02-05T16:00:32,114.4052924,30.47468103,2018-02-05T16:02:35,114.3997574,30.47699578,7216639,1,114.3997575,30.47699574,114.3942196,30.47930982,114.4052924,30.47468103,114.3997574,30.47699578
3paZd7,2018-02-05T16:00:32,114.4091159,30.47075097,2018-02-05T16:02:33,114.403584,30.4730676,7216829,1,114.4035841,30.47306756,114.3980482,30.47538259,114.4091159,30.47075097,114.403584,30.4730676
0n3Ger,2018-02-05T16:00:33,114.3393285,30.47981937,2018-02-05T16:02:36,114.3338401,30.48220322,7216836,1,114.3338402,30.48220317,114.3283605,30.48459671,114.3393285,30.47981937,114.3338401,30.48220322
0n48oP,2018-02-05T16:00:34,114.4035209,30.47968602,2018-02-05T16:02:37,114.3979844,30.48199925,7216374,1,114.3979845,30.48199921,114.3924456,30.48431219,114.4035209,30.47968602,114.3979844,30.48199925
3nX5pL,2018-02-05T16:00:34,114.4009141,30.48023969,2018-02-05T16:02:37,114.3953763,30.48255278,7216363,1,114.3953764,30.48255274,114.3898369,30.48486621,114.4009141,30.48023969,114.3953763,30.48255278
0BlKmP,2018-02-05T16:00:36,114.4216259,30.47896604,2018-02-05T16:02:37,114.4161074,30.48128772,7216276,1,114.4161075,30.48128768,114.4105816,30.48360464,114.4216259,30.47896604,114.4161074,30.48128772
0yex8V,2018-02-05T16:00:37,114.366336,30.48392963,2018-02-05T16:02:36,114.3718665,30.48159794,7216503,1,114.3608106,30.48626766,114.3663361,30.48392959,114.366336,30.48392963,114.3718665,30.48159794
05Agk7,2018-02-05T16:00:39,114.3341714,30.49034536,2018-02-05T16:02:40,114.3334014,30.49111534,113,1,114.3286905,30.49273593,114.3279217,30.49350715,114.3341714,30.49034536,114.3334014,30.49111534
3GAEJm,2018-02-05T16:00:39,114.3298403,30.48689625,2018-02-05T16:02:40,114.3353226,30.48450617,7216603,1,114.3243668,30.48929606,114.3298404,30.4868962,114.3298403,30.48689625,114.3353226,30.48450617
3nXeeE,2018-02-05T16:00:39,114.4034059,30.48896659,2018-02-05T16:02:40,114.4089394,30.48665438,7215946,1,114.3978686,30.49127717,114.403406,30.48896655,114.4034059,30.48896659,114.4089394,30.48665438
0nbQmP,2018-02-05T16:00:40,114.2902144,30.49323109,2018-02-05T16:02:41,114.2847963,30.49569813,7216433,1,114.2847963,30.49569808,114.2793829,30.4981715,114.2902144,30.49323109,114.2847963,30.49569813
27GYrG,2018-02-05T16:00:40,114.3850211,30.49363366,2018-02-05T16:02:41,114.3905614,30.49132074,7215824,1,114.3794818,30.49594927,114.3850211,30.49363362,114.3850211,30.49363366,114.3905614,30.49132074
3GmL6p,2018-02-05T16:00:40,114.3053332,30.49294916,2018-02-05T16:02:41,114.2998971,30.49539267,7216343,1,114.2998972,30.49539262,114.294468,30.49784448,114.3053332,30.49294916,114.2998971,30.49539267
0ndxGx,2018-02-05T16:00:41,114.4461356,30.49867363,2018-02-05T16:02:44,114.4406655,30.50102384,7214991,1,114.4406656,30.5010238,114.4351817,30.50336354,114.4461356,30.49867363,114.4406655,30.50102384
3GznDm,2018-02-05T16:00:41,114.4196404,30.49575063,2018-02-05T16:02:40,114.4251547,30.4934297,7215446,1,114.4141178,30.4980659,114.4196405,30.49575059,114.4196404,30.49575063,114.4251547,30.4934297
3nX4B7,2018-02-05T16:00:41,114.3104311,30.49518328,2018-02-05T16:02:42,114.3049875,30.49761718,7216182,1,114.3049876,30.49761715,114.2995515,30.50005988,114.3104311,30.49518328,114.3049875,30.49761718
07M6bP,2018-02-05T16:00:42,114.3821474,30.49790967,2018-02-05T16:02:41,114.3876877,30.49559637,7215608,1,114.3766088,30.50022626,114.3821475,30.49790963,114.3821474,30.49790967,114.3876877,30.49559637
26l5Bv,2018-02-05T16:00:42,114.3853991,30.49666437,2018-02-05T16:02:41,114.3909398,30.4943525,7215653,1,114.3798594,30.49897883,114.3853992,30.49666432,114.3853991,30.49666437,114.3909398,30.4943525
2d2xk6,2018-02-05T16:00:42,114.3866545,30.49676464,2018-02-05T16:02:41,114.3921952,30.49445339,7215638,1,114.3811144,30.49907821,114.3866546,30.49676461,114.3866545,30.49676464,114.3921952,30.49445339
3KelBq,2018-02-05T16:00:42,114.3362032,30.49804076,2018-02-05T16:02:44,114.3307183,30.50042529,7215842,1,114.3307184,30.50042525,114.3252422,30.50281951,114.3362032,30.49804076,114.3307183,30.50042529
3npv2a,2018-02-05T16:00:42,114.3814502,30.49949852,2018-02-05T16:02:41,114.3869905,30.49718525,7215525,1,114.3759118,30.50181523,114.3814503,30.49949848,114.3814502,30.49949852,114.3869905,30.49718525
3QMmRq,2018-02-05T16:00:42,114.3845659,30.49750619,2018-02-05T16:02:41,114.3901066,30.49519415,7215612,1,114.3790264,30.499821,114.384566,30.49750615,114.3845659,30.49750619,114.3901066,30.49519415
3nNyDq,2018-02-05T16:00:43,114.3599607,30.5004702,2018-02-05T16:02:42,114.3654866,30.49813504,7215628,1,114.354441,30.50281264,114.3599608,30.50047016,114.3599607,30.5004702,114.3654866,30.49813504
3n6Png,2018-02-05T16:00:44,114.3191338,30.50425594,2018-02-05T16:02:47,114.313676,30.50667113,7215615,1,114.3136761,30.50667109,114.3082266,30.50909571,114.3191338,30.50425594,114.313676,30.50667113
3QZQLa,2018-02-05T16:00:44,114.3869709,30.50124544,2018-02-05T16:02:46,114.3814302,30.50355753,7215299,1,114.3814303,30.50355749,114.3758914,30.50587305,114.3869709,30.50124544,114.3814302,30.50355753
0nAlZ7,2018-02-05T16:00:45,114.4136747,30.50331415,2018-02-05T16:02:44,114.4189665,30.50103267,7215064,1,114.4081443,30.50562337,114.4134425,30.50334587,114.4136747,30.50331415,114.4189665,30.50103267
2566V5,2018-02-05T16:00:45,114.4044152,30.50304987,2018-02-05T16:02:44,114.4118177,30.49939077,7215164,1,114.3988773,30.50535642,114.4062858,30.50170029,114.4044152,30.50304987,114.4118177,30.49939077
3na0ga,2018-02-05T16:00:45,114.4173384,30.50073116,2018-02-05T16:02:45,114.4118123,30.50304334,7215100,1,114.4118124,30.5030433,114.40628,30.50535178,114.4173384,30.50073116,114.4118123,30.50304334
3QaNo7,2018-02-05T16:00:45,114.4185341,30.50219137,2018-02-05T16:02:44,114.4240507,30.49987343,7215096,1,114.4130095,30.50450391,114.4185342,30.50219134,114.4185341,30.50219137,114.4240507,30.49987343
