a,b,c,d,e,f,g,v,l,wgs84lng,wgs84lat,wgs84lng1,wgs84lat1,marslng,marslat,marslng1,marslat1
05Zbyr,2018-02-05T07:03:38,114.3240483,30.49812325,2018-02-05T07:05:43,114.3246363,30.48873323,1046,1,114.3185833,30.5005309,114.3191711,30.49114247,114.3240483,30.49812325,114.3246363,30.48873323
3np2xL,2018-02-05T07:03:42,114.2842705,30.50653873,2018-02-05T07:05:49,114.2832427,30.50507689,190,1,114.2788565,30.50900953,114.2778296,30.50754937,114.2842705,30.50653873,114.2832427,30.50507689
0BDpbP,2018-02-05T07:03:52,114.3426359,30.52128088,2018-02-05T07:06:02,114.3452371,30.52221508,270,1,114.3371388,30.52364629,114.3397359,30.52457548,114.3426359,30.52128088,114.3452371,30.52221508
3QNLma,2018-02-05T07:03:52,114.2918112,30.52009068,2018-02-05T07:06:00,114.293062,30.52184652,229,1,114.2863892,30.52254731,114.2876386,30.52430079,114.2918112,30.52009068,114.293062,30.52184652
3npoxq,2018-02-05T07:04:05,114.3288563,30.53886034,2018-02-05T07:06:13,114.3278443,30.53734733,194,1,114.3233799,30.54124601,114.3223697,30.53973544,114.3288563,30.53886034,114.3278443,30.53734733
3npl6l,2018-02-05T07:04:07,114.3166835,30.54138853,2018-02-05T07:06:17,114.3240063,30.54290735,721,1,114.3112265,30.54379645,114.3185375,30.54530093,114.3166835,30.54138853,114.3240063,30.54290735
0nKL4P,2018-02-05T07:04:08,114.1853126,30.54481069,2018-02-05T07:06:18,114.1848056,30.54617773,160,1,114.1797751,30.54722301,114.1792666,30.54858866,114.1853126,30.54481069,114.1848056,30.54617773
05gnNV,2018-02-05T07:04:15,114.2239012,30.55420844,2018-02-05T07:06:25,114.2032523,30.55860683,2037,1,114.2184546,30.55667338,114.1977613,30.56104458,114.2239012,30.55420844,114.2032523,30.55860683
05JqZ2,2018-02-05T07:04:15,114.3416898,30.55263987,2018-02-05T19:09:06,114.3471504,30.55065829,7212865,1,114.3361915,30.5549966,114.3416439,30.55300583,114.3416898,30.55263987,114.3471504,30.55065829
05ZwZ7,2018-02-05T07:04:24,114.2750843,30.56850739,2018-02-05T07:38:24,114.2767639,30.56742209,201,1,114.2696706,30.57096745,114.2713495,30.56988094,114.2750843,30.56850739,114.2767639,30.56742209
04oZ7V,2018-02-05T07:04:34,114.3640839,30.5862337,2018-02-05T12:06:14,114.3796104,30.58125949,7211066,1,114.358552,30.58854106,114.3740658,30.5835504,114.3640839,30.5862337,114.3796104,30.58125949
26EkgR,2018-02-05T07:04:41,114.3401319,30.59452068,2018-02-05T07:06:51,114.3346352,30.59923575,743,1,114.3346324,30.59686488,114.3291441,30.60158844,114.3401319,30.59452068,114.3346352,30.59923575
0nbgKX,2018-02-05T07:04:47,114.2698434,30.60395941,2018-02-05T07:06:57,114.2652244,30.60746529,589,1,114.2644284,30.60641039,114.2598097,30.60991795,114.2698434,30.60395941,114.2652244,30.60746529
0y6yvP,2018-02-05T07:04:52,114.2837176,30.61008404,2018-02-05T07:06:57,114.281231,30.60789343,341,1,114.2782952,30.61251896,114.2758105,30.61033212,114.2837176,30.61008404,114.281231,30.60789343
0yZDrO,2018-02-05T07:04:58,114.2748693,30.61688153,2018-02-05T07:06:57,114.2982642,30.60717708,2485,1,114.2694515,30.6193231,114.2928275,30.60959281,114.2748693,30.61688153,114.2982642,30.60717708
3Q4Gol,2018-02-05T07:04:58,114.3127058,30.61732187,2018-02-05T07:07:05,114.3083871,30.61982816,498,1,114.3072483,30.61970877,114.3029358,30.62222178,114.3127058,30.61732187,114.3083871,30.61982816
3QYp3L,2018-02-05T07:05:00,114.1929148,30.6219472,2018-02-05T07:07:03,114.194047,30.61776178,478,1,114.1873916,30.62434387,114.1885272,30.6201621,114.1929148,30.6219472,114.194047,30.61776178
27GnE5,2018-02-05T07:05:02,114.2091803,30.62337271,2018-02-05T07:07:07,114.2124427,30.62248438,327,1,114.2036977,30.62579412,114.2069675,30.62491049,114.2091803,30.62337271,114.2124427,30.62248438
3QYkXq,2018-02-05T07:05:02,114.1929118,30.62334521,2018-02-05T07:07:08,114.2025454,30.62558737,955,1,114.1873884,30.6257413,114.1970468,30.62799821,114.1929118,30.62334521,114.2025454,30.62558737
2d2LOn,2018-02-05T07:05:07,114.237983,30.62978086,2018-02-05T07:07:12,114.2382929,30.6310798,147,1,114.2325507,30.63222639,114.2328608,30.63352492,114.237983,30.62978086,114.2382929,30.6310798
0yYzJx,2018-02-05T07:05:14,114.3024527,30.64340371,2018-02-05T07:07:18,114.299866,30.64254897,265,1,114.2970075,30.64579755,114.2944242,30.64494742,114.3024527,30.64340371,114.299866,30.64254897
0yomM7,2018-02-05T07:05:48,114.4295991,30.50126503,2018-02-05T07:07:57,114.4250129,30.50715596,789,1,114.4240919,30.50358859,114.4194973,30.50947264,114.4295991,30.50126503,114.4250129,30.50715596
37q6pq,2018-02-05T07:06:04,114.2950147,30.52730729,2018-02-05T07:08:17,114.2984782,30.53763891,1196,1,114.2895887,30.52975692,114.2930472,30.54007981,114.2950147,30.52730729,114.2984782,30.53763891
05o4oO,2018-02-05T07:06:05,114.2277074,30.52782866,2018-02-05T07:08:08,114.2375851,30.52618671,964,1,114.2222695,30.53030578,114.2321612,30.52867059,114.2277074,30.52782866,114.2375851,30.52618671
3GNwqD,2018-02-05T07:06:13,114.2952587,30.53699128,2018-02-05T07:08:32,114.300301,30.55861076,2452,1,114.2898316,30.53943737,114.294866,30.56104154,114.2952587,30.53699128,114.300301,30.55861076
3QY8dE,2018-02-05T07:06:13,114.3259093,30.53791033,2018-02-05T07:08:19,114.3276933,30.53898733,209,1,114.3204378,30.54030195,114.3222188,30.54137518,114.3259093,30.53791033,114.3276933,30.53898733
3QYBy7,2018-02-05T07:06:19,114.1921649,30.54841711,2018-02-05T07:08:25,114.1935767,30.54832797,136,1,114.186646,30.55084035,114.1880617,30.55075367,114.1921649,30.54841711,114.1935767,30.54832797
2drKgR,2018-02-05T07:06:21,114.2690266,30.54995945,2018-02-05T07:08:28,114.2730307,30.55151271,421,1,114.2636164,30.55243108,114.2676193,30.55398064,114.2690266,30.54995945,114.2730307,30.55151271
2dGoq4,2018-02-05T07:06:41,114.3579036,30.58361858,2018-02-05T07:08:49,114.3589257,30.58473472,158,1,114.3523792,30.58593616,114.3534,30.58705029,114.3579036,30.58361858,114.3589257,30.58473472
04AzNV,2018-02-05T07:06:42,114.2230308,30.58797363,2018-02-05T07:08:54,114.2248019,30.59305219,590,1,114.2175797,30.5904254,114.2193535,30.59550366,114.2230308,30.58797363,114.2248019,30.59305219
3nmVZ7,2018-02-05T07:06:44,114.2332531,30.59150243,2018-02-05T07:08:55,114.2340849,30.59706846,624,1,114.227818,30.59396091,114.2286505,30.59952528,114.2332531,30.59150243,114.2340849,30.59706846
3QMXyq,2018-02-05T07:06:47,114.2563185,30.59308903,2018-02-05T07:08:51,114.258615,30.58990756,416,1,114.2509035,30.59555109,114.253201,30.59237016,114.2563185,30.59308903,114.258615,30.58990756
25XvxJ,2018-02-05T07:06:59,114.2843455,30.61098394,2018-02-05T07:09:10,114.2786546,30.61353487,614,1,114.2789225,30.61341774,114.2732352,30.61597408,114.2843455,30.61098394,114.2786546,30.61353487
2d2JZZ,2018-02-05T07:07:03,114.2325243,30.61704093,2018-02-05T07:13:36,114.2372042,30.622308,737,1,114.227086,30.61948881,114.2317716,30.6247563,114.2325243,30.61704093,114.2372042,30.622308
3QY8ZD,2018-02-05T07:07:03,114.2019623,30.61785693,2018-02-05T07:09:14,114.194047,30.61776178,758,1,114.196463,30.62027007,114.1885272,30.6201621,114.2019623,30.61785693,114.194047,30.61776178
2dD7xJ,2018-02-05T07:07:06,114.1933277,30.62167216,2018-02-05T07:09:18,114.1932268,30.62271217,116,1,114.1878056,30.62406965,114.1877043,30.62510906,114.1933277,30.62167216,114.1932268,30.62271217
3QaOJg,2018-02-05T07:07:07,114.3585677,30.62268074,2018-02-05T07:09:15,114.3611621,30.6208861,319,1,114.3530391,30.6249818,114.3556305,30.62318396,114.3585677,30.62268074,114.3611621,30.6208861
2dOm6N,2018-02-05T07:07:08,114.2025454,30.62558737,2018-02-05T07:09:18,114.1924299,30.62326526,1002,1,114.1970468,30.62799821,114.1869052,30.62566055,114.2025454,30.62558737,114.1924299,30.62326526
3QYkXq,2018-02-05T07:07:08,114.2025454,30.62558737,2018-02-05T07:09:18,114.1927848,30.62320222,971,1,114.1970468,30.62799821,114.1872611,30.62559815,114.2025454,30.62558737,114.1927848,30.62320222
2KeNqN,2018-02-05T07:07:16,114.2486224,30.63683769,2018-02-05T07:09:27,114.2476916,30.63775688,136,1,114.2431995,30.63928277,114.242268,30.64020152,114.2486224,30.63683769,114.2476916,30.63775688
3GeQ7L,2018-02-05T07:07:20,114.3042755,30.64757055,2018-02-05T07:09:26,114.3233933,30.63436853,2345,1,114.2988275,30.64995952,114.3179175,30.63672832,114.3042755,30.64757055,114.3233933,30.63436853
26wXoN,2018-02-05T07:07:26,114.3250712,30.66810357,2018-02-05T07:09:37,114.3267482,30.66834057,163,1,114.3195898,30.67044533,114.321264,30.67067901,114.3250712,30.66810357,114.3267482,30.66834057
3nX4PL,2018-02-05T07:07:38,114.3522215,30.46356035,2018-02-05T12:11:25,114.3610114,30.45929646,7217776,1,114.3467152,30.46592547,114.355494,30.46164866,114.3522215,30.46356035,114.3610114,30.45929646
27eRN4,2018-02-05T07:07:46,114.4151672,30.48552347,2018-02-05T07:22:58,114.3933967,30.48952319,2133,1,114.4096399,30.48783865,114.3878565,30.49183533,114.4151672,30.48552347,114.3933967,30.48952319
3QJDbl,2018-02-05T07:07:55,114.3215703,30.50673631,2018-02-05T07:10:25,114.3191674,30.53321842,2954,1,114.3161085,30.50914611,114.3137072,30.53562441,114.3215703,30.50673631,114.3191674,30.53321842
05A2Nx,2018-02-05T07:08:01,114.2435596,30.51685446,2018-02-05T07:10:12,114.2431267,30.51593655,110,1,114.2381429,30.51934334,114.2377097,30.51842561,114.2435596,30.51685446,114.2431267,30.51593655
05eByO,2018-02-05T07:08:03,114.2002397,30.52122113,2018-02-05T20:11:11,114.189553,30.52799221,7215415,1,114.1947444,30.52366674,114.1840288,30.5304177,114.2002397,30.52122113,114.189553,30.52799221
3nMonE,2018-02-05T07:08:09,114.2220337,30.52925789,2018-02-05T07:10:25,114.2220948,30.53346798,468,1,114.2165859,30.53172944,114.2166467,30.53593822,114.2220337,30.52925789,114.2220948,30.53346798
2Ka36G,2018-02-05T07:08:12,114.2186154,30.53230135,2018-02-05T07:10:25,114.2186464,30.53490735,290,1,114.2131608,30.53476832,114.2131916,30.5373735,114.2186154,30.53230135,114.2186464,30.53490735
2dDDoa,2018-02-05T07:08:13,114.2463539,30.53243793,2018-02-05T07:10:25,114.2486104,30.53330547,237,1,114.2409383,30.53492232,114.2431964,30.53578976,114.2463539,30.53243793,114.2486104,30.53330547
3npl6l,2018-02-05T07:08:22,114.3240063,30.54290735,2018-02-05T07:10:32,114.3287363,30.54368035,461,1,114.3185375,30.54530093,114.3232597,30.54606462,114.3240063,30.54290735,114.3287363,30.54368035
05D6yO,2018-02-05T07:08:23,114.2316325,30.54714894,2018-02-05T07:10:35,114.233822,30.55042352,420,1,114.2261989,30.54962253,114.2283912,30.55289736,114.2316325,30.54714894,114.233822,30.55042352
05Vmql,2018-02-05T07:08:28,114.2066397,30.55268133,2018-02-05T07:10:44,114.2146262,30.5626731,1349,1,114.2011574,30.55512615,114.2091609,30.56512503,114.2066397,30.55268133,114.2146262,30.5626731
2dxpMR,2018-02-05T07:08:41,114.2760901,30.57261522,2018-02-05T07:10:50,114.2736106,30.57267666,237,1,114.2706756,30.57507283,114.2681972,30.57513653,114.2760901,30.57261522,114.2736106,30.57267666
2Kndp5,2018-02-05T07:08:47,114.2799573,30.58397559,2018-02-05T07:10:57,114.2790495,30.58513074,155,1,114.2745397,30.58642501,114.2736324,30.58758069,114.2799573,30.58397559,114.2790495,30.58513074
3KJ46p,2018-02-05T07:08:49,114.2505599,30.58704019,2018-02-05T07:10:58,114.250217,30.58811826,124,1,114.2451426,30.5895054,114.2447994,30.59058307,114.2505599,30.58704019,114.250217,30.58811826
3noJEp,2018-02-05T07:08:50,114.3457102,30.58638509,2018-02-05T13:24:24,114.3438258,30.58548813,206,1,114.3402027,30.58872222,114.3383213,30.587829,114.3457102,30.58638509,114.3438258,30.58548813
052Qr7,2018-02-05T07:08:56,114.2917732,30.59661485,2018-02-05T07:11:27,114.2759901,30.62428434,3427,1,114.2863447,30.59904451,114.2705712,30.62672181,114.2917732,30.59661485,114.2759901,30.62428434
0nrdgl,2018-02-05T07:08:57,114.2739195,30.59648065,2018-02-05T07:11:06,114.2753952,30.59775739,200,1,114.2685039,30.59893123,114.2699789,30.60020613,114.2739195,30.59648065,114.2753952,30.59775739
0nXbbx,2018-02-05T07:09:00,114.3258683,30.60118873,2018-02-05T07:11:02,114.337516,30.59246576,1478,1,114.3203914,30.60355739,114.3320209,30.59481564,114.3258683,30.60118873,114.337516,30.59246576
05N8qr,2018-02-05T07:09:03,114.2443434,30.6043025,2018-02-05T07:11:11,114.2456251,30.60478124,134,1,114.2389199,30.60676048,114.2402027,30.60723926,114.2443434,30.6043025,114.2456251,30.60478124
0nbgKX,2018-02-05T07:09:05,114.2652244,30.60746529,2018-02-05T08:11:13,114.262592,30.61322782,689,1,114.2598097,30.60991795,114.2571767,30.61567957,114.2652244,30.60746529,114.262592,30.61322782
3QO3Aq,2018-02-05T07:09:08,114.2666941,30.61100402,2018-02-05T07:11:16,114.2693515,30.61214852,284,1,114.261279,30.61345436,114.2639359,30.61459658,114.2666941,30.61100402,114.2693515,30.61214852
0n2vXD,2018-02-05T07:09:17,114.2731754,30.62094408,2018-02-05T07:11:26,114.2719081,30.62302245,261,1,114.267758,30.6233855,114.2664909,30.62546407,114.2731754,30.62094408,114.2719081,30.62302245
0nrPyO,2018-02-05T07:09:25,114.2706302,30.63514833,2018-02-05T07:11:08,114.2457711,30.6011192,4470,1,114.2652123,30.63758588,114.2403491,30.60357869,114.2706302,30.63514833,114.2457711,30.6011192
3QVknM,2018-02-05T07:09:30,114.2980053,30.64390518,2018-02-05T07:11:38,114.2987752,30.64290809,133,1,114.2925657,30.64630601,114.2933348,30.64530813,114.2980053,30.64390518,114.2987752,30.64290809
2dGldv,2018-02-05T07:09:34,114.3284062,30.65441356,2018-02-05T07:11:40,114.3082421,30.64981123,1996,1,114.3229205,30.65675507,114.3027884,30.65219235,114.3284062,30.65441356,114.3082421,30.64981123
2dmaOG,2018-02-05T07:09:50,114.3043365,30.47379019,2018-02-05T07:12:03,114.3093181,30.48460282,1294,1,114.2989035,30.4762407,114.3038771,30.48704169,114.3043365,30.47379019,114.3093181,30.48460282
05Zbyr,2018-02-05T07:09:59,114.3246363,30.48873323,2018-02-05T07:12:09,114.3241143,30.49843225,1080,1,114.3191711,30.49114247,114.3186491,30.50083968,114.3246363,30.48873323,114.3241143,30.49843225
2PAYnN,2018-02-05T07:10:05,114.4395656,30.50269927,2018-02-05T07:12:15,114.4360477,30.50898952,776,1,114.4340791,30.50503664,114.4305528,30.5113195,114.4395656,30.50269927,114.4360477,30.50898952
3np2xL,2018-02-05T07:10:05,114.2832427,30.50507689,2018-02-05T07:12:13,114.2843975,30.50689571,231,1,114.2778296,30.50754937,114.2789834,30.50936625,114.2832427,30.50507689,114.2843975,30.50689571
3nyx7M,2018-02-05T07:10:08,114.4130142,30.50917606,2018-02-05T07:12:15,114.4151298,30.5088981,205,1,114.4074826,30.51148318,114.4096005,30.51120642,114.4130142,30.50917606,114.4151298,30.5088981
3GAYla,2018-02-05T07:10:09,114.3825214,30.50900177,2018-02-05T07:12:14,114.3827115,30.50729581,191,1,114.3769817,30.51131474,114.3771718,30.50960914,114.3825214,30.50900177,114.3827115,30.50729581
3QN3vE,2018-02-05T07:10:09,114.3912436,30.50967471,2018-02-05T07:12:16,114.3923039,30.50956096,102,1,114.3857017,30.51198183,114.3867619,30.51186763,114.3912436,30.50967471,114.3923039,30.50956096
04b5Vl,2018-02-05T07:10:13,114.414413,30.51597838,2018-02-05T07:12:16,114.4056365,30.50986519,1081,1,114.4088823,30.51828412,114.4000987,30.51216982,114.414413,30.51597838,114.4056365,30.50986519
3G07pD,2018-02-05T07:10:14,114.4050794,30.51902807,2018-02-05T07:12:20,114.4114822,30.51705365,651,1,114.3995405,30.52132979,114.4059484,30.51935767,114.4050794,30.51902807,114.4114822,30.51705365
