a,b,c,d,e,f,g,v,l,wgs84lng,wgs84lat,wgs84lng1,wgs84lat1,marslng,marslat,marslng1,marslat1
2KayQ4,2018-02-05T09:01:01,114.2861741,30.60955566,2018-02-05T09:03:11,114.28715,30.61032052,126,1,114.2807497,30.61198775,114.2817247,30.61275105,114.2861741,30.60955566,114.28715,30.61032052
3nXJvq,2018-02-05T09:01:01,114.4010219,30.61021646,2018-02-05T09:03:17,114.4019245,30.61466749,502,1,114.3954729,30.61248529,114.3963755,30.61693449,114.4010219,30.61021646,114.4019245,30.61466749
27GyxR,2018-02-05T09:01:02,114.2625104,30.61045416,2018-02-05T09:03:11,114.2634411,30.60936417,150,1,114.2570953,30.61290707,114.2580262,30.61181705,114.2625104,30.61045416,114.2634411,30.60936417
2dD7xJ,2018-02-05T09:01:11,114.1920969,30.62284529,2018-02-05T09:03:17,114.194047,30.61776178,595,1,114.1865714,30.62524018,114.1885272,30.6201621,114.1920969,30.62284529,114.194047,30.61776178
3nLN3m,2018-02-05T09:01:13,114.2237196,30.62485111,2018-02-05T09:03:25,114.2224571,30.62799682,370,1,114.2182666,30.62728882,114.2170015,30.630432,114.2237196,30.62485111,114.2224571,30.62799682
0nz5OP,2018-02-05T09:01:16,114.1972088,30.62954638,2018-02-05T20:59:42,114.2025463,30.62558801,7209464,1,114.1916963,30.63194709,114.1970477,30.62799885,114.1972088,30.62954638,114.2025463,30.62558801
0yVPgO,2018-02-05T09:01:21,114.2668141,30.63716805,2018-02-05T09:03:33,114.2632829,30.64336174,767,1,114.2613967,30.63960744,114.2578651,30.64580051,114.2668141,30.63716805,114.2632829,30.64336174
3GVyqE,2018-02-05T09:01:28,114.3286882,30.65544356,2018-02-05T09:03:38,114.3270102,30.65488655,172,1,114.323202,30.65778408,114.3215267,30.65723053,114.3286882,30.65544356,114.3270102,30.65488655
37waeM,2018-02-05T09:01:29,114.3328273,30.65994365,2018-02-05T09:03:38,114.3345274,30.65742406,324,1,114.3273339,30.66227425,114.3290314,30.65975255,114.3328273,30.65994365,114.3345274,30.65742406
37eXJg,2018-02-05T09:01:30,114.2984594,30.66384669,2018-02-05T09:03:41,114.2953378,30.66786224,537,1,114.2930175,30.66623799,114.2898993,30.67025655,114.2984594,30.66384669,114.2953378,30.66786224
3nXqva,2018-02-05T09:01:43,114.3522172,30.46375641,2018-02-05T09:03:53,114.3402055,30.46331063,1152,1,114.3467109,30.46612149,114.3347173,30.46569721,114.3522172,30.46375641,114.3402055,30.46331063
27ZOw6,2018-02-05T09:01:44,114.3735014,30.46874487,2018-02-05T09:04:00,114.3974783,30.48187313,2722,1,114.3679707,30.47107811,114.3919394,30.4841862,114.3735014,30.46874487,114.3974783,30.48187313
27e756,2018-02-05T09:01:47,114.431439,30.47856364,2018-02-05T09:03:56,114.4309292,30.47431639,475,1,114.4259373,30.480896,114.4254269,30.47664925,114.431439,30.47856364,114.4309292,30.47431639
3QqbPp,2018-02-05T09:01:47,114.3581936,30.4790614,2018-02-05T09:12:22,114.3545001,30.4658159,1515,1,114.352678,30.48141267,114.3489905,30.46817664,114.3581936,30.4790614,114.3545001,30.4658159
37eXqa,2018-02-05T09:01:50,114.415579,30.48298562,2018-02-05T09:38:12,114.4157645,30.48404773,119,1,114.4100524,30.48530175,114.410238,30.48636368,114.415579,30.48298562,114.4157645,30.48404773
3nRmQa,2018-02-05T09:01:50,114.4156274,30.48301036,2018-02-05T21:03:04,114.4212037,30.48167638,7216229,1,114.4101009,30.48532651,114.4156845,30.48399691,114.4156274,30.48301036,114.4212037,30.48167638
0yYVzX,2018-02-05T09:01:54,114.3830246,30.49570385,2018-02-05T09:04:08,114.3938993,30.50246532,1285,1,114.3774858,30.49802037,114.388358,30.5047735,114.3830246,30.49570385,114.3938993,30.50246532
27x0Vv,2018-02-05T09:01:56,114.384894,30.49823526,2018-02-05T09:04:00,114.4006231,30.48202389,2350,1,114.3793543,30.50054962,114.3950851,30.48433647,114.384894,30.49823526,114.4006231,30.48202389
04KBNx,2018-02-05T09:01:57,114.3995158,30.50037066,2018-02-05T09:04:09,114.400149,30.50404982,414,1,114.3939758,30.50267809,114.3946089,30.50635608,114.3995158,30.50037066,114.400149,30.50404982
3QPobm,2018-02-05T09:01:59,114.3085551,30.50474791,2018-02-05T09:04:09,114.3084711,30.50342992,147,1,114.3031135,30.50718229,114.3030297,30.50586484,114.3085551,30.50474791,114.3084711,30.50342992
2oeQ4J,2018-02-05T09:02:01,114.3355854,30.50799345,2018-02-05T09:04:11,114.3361575,30.50708747,115,1,114.3301007,30.51037613,114.330672,30.50946935,114.3355854,30.50799345,114.3361575,30.50708747
0n4N0D,2018-02-05T09:02:02,114.2403117,30.50937926,2018-02-05T09:04:14,114.2420387,30.51366272,504,1,114.2348924,30.5118695,114.2366208,30.5161522,114.2403117,30.50937926,114.2420387,30.51366272
0n425x,2018-02-05T09:02:03,114.3939714,30.50965689,2018-02-05T09:04:13,114.3987444,30.50887227,466,1,114.3884295,30.51196288,114.3932035,30.51117725,114.3939714,30.50965689,114.3987444,30.50887227
3Qawqq,2018-02-05T09:02:05,114.38462,30.51411723,2018-02-05T09:04:15,114.3872526,30.51318881,273,1,114.379079,30.516427,114.3817109,30.51549706,114.38462,30.51411723,114.3872526,30.51318881
37wkmm,2018-02-05T09:02:11,114.3922191,30.52204926,2018-02-05T09:04:21,114.3868971,30.52356133,537,1,114.386676,30.52435208,114.3813546,30.52586655,114.3922191,30.52204926,114.3868971,30.52356133
27eKRv,2018-02-05T09:02:15,114.3616555,30.52820377,2018-02-05T09:04:29,114.3660883,30.53293474,676,1,114.3561314,30.53053508,114.3605589,30.53525821,114.3616555,30.52820377,114.3660883,30.53293474
3Q5LpM,2018-02-05T09:02:16,114.3127818,30.52958469,2018-02-05T09:03:54,114.3052674,30.46779709,6908,1,114.3073318,30.53200371,114.2998336,30.47024761,114.3127818,30.52958469,114.3052674,30.46779709
26eX6Z,2018-02-05T09:02:17,114.2206884,30.53283796,2018-02-05T09:04:31,114.2251206,30.53755128,674,1,114.2152378,30.53530698,114.2196775,30.54002302,114.2206884,30.53283796,114.2251206,30.53755128
0yOrgx,2018-02-05T09:02:19,114.3192284,30.53325442,2018-02-05T09:04:29,114.3078692,30.53536703,1113,1,114.3137681,30.53566028,114.3024259,30.53779296,114.3192284,30.53325442,114.3078692,30.53536703
07e5p7,2018-02-05T09:02:20,114.2214979,30.53750308,2018-02-05T09:04:28,114.2305657,30.53324712,989,1,114.2160484,30.53997138,114.2251318,30.53572464,114.2214979,30.53750308,114.2305657,30.53324712
25YEwa,2018-02-05T09:02:20,114.1926368,30.53644703,2018-02-05T09:04:28,114.1944846,30.53550484,206,1,114.1871203,30.53887513,114.1889731,30.5379364,114.1926368,30.53644703,114.1944846,30.53550484
3npl6l,2018-02-05T09:02:25,114.3460351,30.54086618,2018-02-05T09:04:35,114.3452651,30.54156912,107,1,114.3405311,30.54321905,114.3397622,30.54392313,114.3460351,30.54086618,114.3452651,30.54156912
27el4Z,2018-02-05T09:02:27,114.4049873,30.5437281,2018-02-05T09:04:35,114.4002044,30.54378661,458,1,114.3994461,30.54602173,114.3946609,30.54608017,114.4049873,30.5437281,114.4002044,30.54378661
0nl7VP,2018-02-05T09:02:29,114.3381676,30.54762218,2018-02-05T09:04:38,114.3335614,30.54775226,441,1,114.3326753,30.54998719,114.3280765,30.55012593,114.3381676,30.54762218,114.3335614,30.54775226
07oezO,2018-02-05T09:02:30,114.3192631,30.54901037,2018-02-05T09:04:38,114.3140878,30.54832456,501,1,114.3138014,30.55141087,114.3086342,30.55073493,114.3192631,30.54901037,114.3140878,30.54832456
37eldp,2018-02-05T09:02:32,114.3268983,30.5514405,2018-02-05T09:04:40,114.3292969,30.55007172,276,1,114.321424,30.55382563,114.3238188,30.55245273,114.3268983,30.5514405,114.3292969,30.55007172
2d3OYR,2018-02-05T09:02:34,114.3192314,30.55494247,2018-02-05T09:04:43,114.3202434,30.55551844,116,1,114.3137692,30.55734097,114.3147795,30.55791483,114.3192314,30.55494247,114.3202434,30.55551844
27ZEra,2018-02-05T09:02:35,114.2970974,30.55679111,2018-02-05T16:11:27,114.3031157,30.56249949,857,1,114.2916664,30.55922762,114.2976767,30.56492425,114.2970974,30.55679111,114.3031157,30.56249949
2drnna,2018-02-05T09:02:35,114.2088363,30.55904602,2018-02-05T09:04:45,114.2130775,30.55887735,407,1,114.2033585,30.5614917,114.2076092,30.56132871,114.2088363,30.55904602,114.2130775,30.55887735
37er6q,2018-02-05T09:02:35,114.2943708,30.55801317,2018-02-05T09:04:43,114.2938701,30.55579861,251,1,114.2889428,30.56045339,114.2884429,30.55824035,114.2943708,30.55801317,114.2938701,30.55579861
2dO4Kn,2018-02-05T09:02:37,114.3314413,30.55842043,2018-02-05T09:04:46,114.3312343,30.55943742,115,1,114.325959,30.56079443,114.3257522,30.56181145,114.3314413,30.55842043,114.3312343,30.55943742
37wevE,2018-02-05T09:02:37,114.3259813,30.55888637,2018-02-05T09:04:45,114.3217365,30.5573295,442,1,114.3205079,30.56127065,114.3162701,30.55972242,114.3259813,30.55888637,114.3217365,30.5573295
0yokJ7,2018-02-05T09:02:38,114.2201411,30.56224515,2018-02-05T09:04:45,114.220324,30.56062511,181,1,114.2146869,30.56470352,114.2148703,30.56308425,114.2201411,30.56224515,114.220324,30.56062511
37elmD,2018-02-05T09:02:38,114.2152475,30.5614496,2018-02-05T09:04:44,114.2173417,30.55689593,545,1,114.2097836,30.56390272,114.2118825,30.55935312,114.2152475,30.5614496,114.2173417,30.55689593
2KvGl4,2018-02-05T09:02:45,114.2327042,30.5756378,2018-02-05T09:04:54,114.2182725,30.57721251,1393,1,114.2272697,30.57810193,114.2128134,30.5796634,114.2327042,30.5756378,114.2182725,30.57721251
26PM8v,2018-02-05T09:02:47,114.2466019,30.57629898,2018-02-05T09:04:57,114.2463909,30.58007503,420,1,114.2411827,30.57876808,114.2409712,30.58254269,114.2466019,30.57629898,114.2463909,30.58007503
37eKVq,2018-02-05T09:02:48,114.2540507,30.5800928,2018-02-05T09:05:00,114.2564195,30.58230898,335,1,114.2486359,30.58256028,114.2510055,30.58477513,114.2540507,30.5800928,114.2564195,30.58230898
3GNYGq,2018-02-05T09:02:49,114.2801243,30.57909255,2018-02-05T09:05:00,114.2798963,30.5836566,508,1,114.274707,30.58154362,114.2744788,30.5861062,114.2801243,30.57909255,114.2798963,30.5836566
2dOgAa,2018-02-05T09:02:50,114.3190414,30.58034752,2018-02-05T09:09:17,114.3275162,30.58550543,994,1,114.3135773,30.58273717,114.322038,30.58787701,114.3190414,30.58034752,114.3275162,30.58550543
3npA47,2018-02-05T09:02:51,114.2836956,30.58510199,2018-02-05T09:05:00,114.2779217,30.58387693,569,1,114.2782753,30.5875467,114.2725053,30.58632853,114.2836956,30.58510199,114.2779217,30.58387693
37elpE,2018-02-05T09:02:53,114.2238758,30.58788165,2018-02-05T09:05:17,114.2253885,30.60613172,2034,1,114.2184262,30.59033426,114.21994,30.60857858,114.2238758,30.58788165,114.2253885,30.60613172
05qzvD,2018-02-05T09:02:54,114.281591,30.58752733,2018-02-05T09:05:01,114.281741,30.5857163,202,1,114.276172,30.58997358,114.2763221,30.58816307,114.281591,30.58752733,114.281741,30.5857163
26KJAJ,2018-02-05T09:02:54,114.3594842,30.58795636,2018-02-05T09:05:03,114.3529124,30.58663858,646,1,114.3539575,30.59026984,114.3473944,30.58896311,114.3594842,30.58795636,114.3529124,30.58663858
26lPOn,2018-02-05T09:02:54,114.3599839,30.58866667,2018-02-05T09:05:04,114.3588557,30.59059935,241,1,114.3544565,30.59097912,114.3533295,30.59291279,114.3599839,30.58866667,114.3588557,30.59059935
2dp0Va,2018-02-05T09:02:55,114.2770509,30.59010009,2018-02-05T18:33:41,114.2941678,30.60322356,2194,1,114.2716344,30.59255019,114.2887362,30.60564714,114.2770509,30.59010009,114.2941678,30.60322356
2dzD0N,2018-02-05T09:02:57,114.2574553,30.59183179,2018-02-05T09:05:05,114.258691,30.59131454,132,1,114.2520408,30.59429402,114.2532769,30.59377658,114.2574553,30.59183179,114.258691,30.59131454
37elVE,2018-02-05T09:02:57,114.2403136,30.59232597,2018-02-05T09:05:11,114.2358762,30.60018162,971,1,114.2348871,30.59478753,114.2304439,30.6026382,114.2403136,30.59232597,114.2358762,30.60018162
3nlpqa,2018-02-05T09:02:57,114.3335763,30.59233855,2018-02-05T09:05:07,114.3317543,30.5932435,201,1,114.3280876,30.59469593,114.3262684,30.59560401,114.3335763,30.59233855,114.3317543,30.5932435
3QOd4l,2018-02-05T09:02:58,114.2534522,30.59282461,2018-02-05T09:05:05,114.254454,30.5923294,111,1,114.248036,30.59528734,114.2490383,30.59479216,114.2534522,30.59282461,114.254454,30.5923294
2PAmyn,2018-02-05T09:03:03,114.2850673,30.59917981,2018-02-05T09:05:10,114.2866311,30.59764257,227,1,114.2796447,30.60161742,114.2812074,30.6000788,114.2850673,30.59917981,114.2866311,30.59764257
27elP5,2018-02-05T09:03:04,114.2058341,30.60143925,2018-02-05T11:55:46,114.2122139,30.59845728,7211067,1,114.2003456,30.60386481,114.2067403,30.60089278,114.2058341,30.60143925,114.2122139,30.59845728
2dOlN4,2018-02-05T09:03:04,114.2348637,30.60131543,2018-02-05T09:05:11,114.2357115,30.59953325,214,1,114.2294299,30.60377102,114.230279,30.60199,114.2348637,30.60131543,114.2357115,30.59953325
2d3g8N,2018-02-05T09:03:07,114.2119497,30.60719964,2018-02-05T09:05:15,114.2111799,30.60648577,108,1,114.2064747,30.60963133,114.2057033,30.60891674,114.2119497,30.60719964,114.2111799,30.60648577
07owg7,2018-02-05T09:03:10,114.2478916,30.60883578,2018-02-05T09:05:17,114.2496065,30.60703188,259,1,114.2424706,30.61129243,114.2441869,30.60948931,114.2478916,30.60883578,114.2496065,30.60703188
0y6Kgr,2018-02-05T09:03:10,114.3832006,30.60806212,2018-02-05T09:05:19,114.3829105,30.61008006,226,1,114.3776519,30.61033955,114.3773618,30.61235691,114.3832006,30.60806212,114.3829105,30.61008006
07o32V,2018-02-05T09:03:17,114.2496851,30.61717828,2018-02-05T09:05:23,114.2507209,30.61449521,314,1,114.2442647,30.6196316,114.2453014,30.6169496,114.2496851,30.61717828,114.2507209,30.61449521
05k252,2018-02-05T09:03:19,114.2800253,30.61991765,2018-02-05T09:05:27,114.2824818,30.61987525,235,1,114.2746046,30.62235279,114.2770594,30.62230764,114.2800253,30.61991765,114.2824818,30.61987525
3QY8ZD,2018-02-05T09:03:20,114.2022737,30.6204374,2018-02-05T09:05:24,114.194047,30.61776178,842,1,114.1967749,30.62284996,114.1885272,30.6201621,114.2022737,30.6204374,114.194047,30.61776178
3nXeME,2018-02-05T09:03:21,114.3085796,30.62272695,2018-02-05T09:05:30,114.305713,30.6239494,306,1,114.3031278,30.62511903,114.3002651,30.62634598,114.3085796,30.62272695,114.305713,30.6239494
3nlO2p,2018-02-05T09:03:22,114.230179,30.62400852,2018-02-05T09:05:31,114.2268921,30.62556929,359,1,114.2247367,30.62645194,114.2214444,30.62800951,114.230179,30.62400852,114.2268921,30.62556929
3QO6ra,2018-02-05T09:03:24,114.198754,30.62442366,2018-02-05T09:05:29,114.2021416,30.62365302,335,1,114.193246,30.62682903,114.1966422,30.62606405,114.198754,30.62442366,114.2021416,30.62365302
05Q3KV,2018-02-05T09:03:25,114.2410022,30.62750424,2018-02-05T09:05:31,114.2304308,30.62599236,1025,1,114.2355734,30.62995188,114.2249887,30.62843514,114.2410022,30.62750424,114.2304308,30.62599236
2KDpR4,2018-02-05T09:03:26,114.3121028,30.62849893,2018-02-05T09:05:30,114.3148646,30.62364777,601,1,114.3066453,30.63088229,114.3094033,30.6260281,114.3121028,30.62849893,114.3148646,30.62364777
2KLdO5,2018-02-05T09:03:27,114.2513377,30.63052212,2018-02-05T09:05:35,114.2511548,30.63141616,101,1,114.2459171,30.63296984,114.2457341,30.63386352,114.2513377,30.63052212,114.2511548,30.63141616
2KvoQJ,2018-02-05T09:03:27,114.2412012,30.6293642,2018-02-05T09:05:31,114.2279213,30.62622984,1318,1,114.2357725,30.63181112,114.2224752,30.62867062,114.2412012,30.6293642,114.2279213,30.62622984
375ooq,2018-02-05T09:03:27,114.3024677,30.63078269,2018-02-05T09:05:33,114.310005,30.62860906,761,1,114.2970236,30.6331819,114.3045506,30.63099615,114.3024677,30.63078269,114.310005,30.62860906
26PBdv,2018-02-05T09:03:29,114.2894335,30.6353053,2018-02-05T09:05:36,114.2835202,30.63267553,637,1,114.284004,30.63772243,114.278096,30.63510135,114.2894335,30.6353053,114.2835202,30.63267553
05qAyP,2018-02-05T09:03:34,114.3834237,30.64237023,2018-02-05T09:05:42,114.4001096,30.64705871,1679,1,114.3778719,30.64463319,114.394557,30.64931215,114.3834237,30.64237023,114.4001096,30.64705871
3pR5oq,2018-02-05T09:03:34,114.2559446,30.64470121,2018-02-05T09:05:40,114.2561566,30.64324416,163,1,114.250525,30.64714217,114.2507372,30.64568569,114.2559446,30.64470121,114.2561566,30.64324416
0EKyRL,2018-02-05T09:03:35,114.2475748,30.64823405,2018-02-05T09:05:42,114.2499033,30.64798968,224,1,114.2421502,30.65067415,114.2444803,30.65042996,114.2475748,30.64823405,114.2499033,30.64798968
0Bbz8r,2018-02-05T09:03:56,114.3967611,30.47558594,2018-02-05T09:06:16,114.3937163,30.50533428,3321,1,114.3912226,30.4779009,114.3881747,30.50764167,114.3967611,30.47558594,114.3937163,30.50533428
3GZXaE,2018-02-05T09:04:04,114.3833676,30.49462592,2018-02-05T09:06:18,114.3793467,30.5073701,1469,1,114.3778288,30.49694249,114.3738087,30.50968634,114.3833676,30.49462592,114.3793467,30.5073701
3GV2ng,2018-02-05T09:04:05,114.4066438,30.4957334,2018-02-05T09:06:13,114.4129166,30.49789597,647,1,114.4011079,30.49804242,114.4073859,30.50020642,114.4066438,30.4957334,114.4129166,30.49789597
2drq6a,2018-02-05T09:04:08,114.392793,30.50237206,2018-02-05T09:06:10,114.4159924,30.48962071,2637,1,114.3872517,30.5046807,114.4104657,30.49193522,114.392793,30.50237206,114.4159924,30.48962071
37rYbp,2018-02-05T09:04:11,114.3198004,30.50862535,2018-02-05T09:06:13,114.3201594,30.49809032,1172,1,114.3143413,30.51103793,114.3147006,30.50050537,114.3198004,30.50862535,114.3201594,30.49809032
050gR7,2018-02-05T09:04:15,114.38465,30.51483224,2018-02-05T09:06:29,114.3858563,30.52520853,1160,1,114.3791089,30.51714176,114.3803139,30.52751392,114.38465,30.51483224,114.3858563,30.52520853
26EGA5,2018-02-05T09:04:25,114.3489763,30.52830134,2018-02-05T16:50:16,114.3543284,30.52614726,7214159,1,114.343469,30.53065316,114.3488138,30.5284907,114.3489763,30.52830134,114.3543284,30.52614726
25gNdN,2018-02-05T09:04:29,114.2440765,30.5345874,2018-02-05T09:06:41,114.2618332,30.54041981,1820,1,114.2386588,30.5370707,114.2564241,30.54289893,114.2440765,30.5345874,114.2618332,30.54041981
3nwzmg,2018-02-05T09:04:32,114.3205686,30.53789955,2018-02-05T09:06:30,114.3149444,30.52615897,1412,1,114.3151057,30.54030134,114.3094914,30.52857513,114.3205686,30.53789955,114.3149444,30.52615897
05MnR2,2018-02-05T09:04:35,114.3332433,30.54233744,2018-02-05T09:06:42,114.3278033,30.54001234,582,1,114.3277594,30.54471356,114.3223285,30.54239964,114.3332433,30.54233744,114.3278033,30.54001234
2d2wYv,2018-02-05T09:04:37,114.2906664,30.54485289,2018-02-05T09:06:43,114.2897775,30.54404301,124,1,114.2852435,30.54730302,114.2843555,30.54649464,114.2906664,30.54485289,114.2897775,30.54404301
2dYevG,2018-02-05T09:04:37,114.2552428,30.54697514,2018-02-05T09:06:45,114.2603536,30.54855712,520,1,114.2498314,30.54945426,114.2549436,30.55103412,114.2552428,30.54697514,114.2603536,30.54855712
26wpEJ,2018-02-05T09:04:40,114.3153586,30.5494726,2018-02-05T09:06:48,114.3175245,30.55140852,299,1,114.309903,30.55188023,114.3120653,30.55381145,114.3153586,30.5494726,114.3175245,30.55140852
05RzYL,2018-02-05T09:04:42,114.2605135,30.5541191,2018-02-05T09:06:46,114.2648085,30.54955025,654,1,114.255103,30.55659411,114.2593988,30.55202474,114.2605135,30.5541191,114.2648085,30.54955025
3GYedD,2018-02-05T09:04:42,114.3397666,30.55244075,2018-02-05T21:59:59,114.3454076,30.5501799,7212884,1,114.3342713,30.55480111,114.3399038,30.55253072,114.3397666,30.55244075,114.3454076,30.5501799
2wZ4A5,2018-02-05T09:04:43,114.2757891,30.55367823,2018-02-05T09:06:50,114.2749103,30.55427539,107,1,114.2703764,30.55614291,114.2694979,30.55674068,114.2757891,30.55367823,114.2749103,30.55427539
3Ged67,2018-02-05T09:04:45,114.2217197,30.56007586,2018-02-05T09:06:56,114.2314985,30.56682602,1200,1,114.2162686,30.56253662,114.2260631,30.56929259,114.2217197,30.56007586,114.2314985,30.56682602
0EoX3r,2018-02-05T09:04:47,114.3303973,30.56124141,2018-02-05T21:05:50,114.3362465,30.5583915,7212442,1,114.3249164,30.5636164,114.3307564,30.56075638,114.3303973,30.56124141,114.3362465,30.5583915
3nyeOL,2018-02-05T09:04:56,114.2575187,30.57685098,2018-02-05T09:07:04,114.2592253,30.57841735,239,1,114.2521055,30.57931886,114.2538125,30.58088408,114.2575187,30.57685098,114.2592253,30.57841735
3QOydE,2018-02-05T09:04:58,114.3672031,30.58102698,2018-02-05T09:07:05,114.3669431,30.57972393,147,1,114.3616683,30.58333203,114.3614087,30.58202981,114.3672031,30.58102698,114.3669431,30.57972393
04b2w7,2018-02-05T09:05:07,114.2946868,30.59288447,2018-02-05T09:07:14,114.2892016,30.5944112,552,1,114.2892555,30.59531132,114.2837758,30.59684529,114.2946868,30.59288447,114.2892016,30.5944112
3QzrOM,2018-02-05T09:05:07,114.2752592,30.59374841,2018-02-05T09:07:14,114.2777317,30.59385998,237,1,114.2698433,30.59619883,114.2723145,30.59630795,114.2752592,30.59374841,114.2777317,30.59385998
3G4gza,2018-02-05T09:05:08,114.2820779,30.59558627,2018-02-05T09:07:18,114.2845494,30.60053589,599,1,114.2766579,30.59802886,114.2791271,30.6029736,114.2820779,30.59558627,114.2845494,30.60053589
