a,b,c,d,e,f,g,v,l,wgs84lng,wgs84lat,wgs84lng1,wgs84lat1,marslng,marslat,marslng1,marslat1
25LaZv,2018-02-05T11:01:35,114.3245843,30.53261132,2018-02-05T11:03:51,114.3266663,30.53734433,563,1,114.3191154,30.53500723,114.3211936,30.53973469,114.3245843,30.53261132,114.3266663,30.53734433
37rar7,2018-02-05T11:01:36,114.1763852,30.53224915,2018-02-05T23:04:25,114.1819311,30.52977698,7215148,1,114.1708233,30.53464913,114.1763853,30.5321881,114.1763852,30.53224915,114.1819311,30.52977698
27eKRv,2018-02-05T11:01:37,114.3647889,30.53130144,2018-02-05T11:03:48,114.3965673,30.53207973,3045,1,114.359261,30.53362723,114.3910238,30.53437783,114.3647889,30.53130144,114.3965673,30.53207973
3nlOED,2018-02-05T11:01:37,114.3287693,30.53464486,2018-02-05T11:03:48,114.328497,30.53312867,171,1,114.3232934,30.53703209,114.3230217,30.53551692,114.3287693,30.53464486,114.328497,30.53312867
3nXJXE,2018-02-05T11:01:44,114.3357901,30.54320592,2018-02-05T11:03:52,114.3346494,30.54080919,288,1,114.330302,30.54557691,114.3291634,30.54318315,114.3357901,30.54320592,114.3346494,30.54080919
0nKL4P,2018-02-05T11:01:45,114.1850756,30.54758572,2018-02-05T11:03:56,114.1921159,30.54559851,709,1,114.1795372,30.54999666,114.1865972,30.54802263,114.1850756,30.54758572,114.1921159,30.54559851
2KNqJv,2018-02-05T11:01:46,114.2951597,30.54859732,2018-02-05T11:03:47,114.2939389,30.53155543,1899,1,114.2897317,30.55103964,114.2885137,30.53400529,114.2951597,30.54859732,114.2939389,30.53155543
0nl7VP,2018-02-05T11:01:47,114.3381627,30.54754872,2018-02-05T11:03:57,114.333557,30.54775686,442,1,114.3326704,30.54991376,114.3280722,30.55013054,114.3381627,30.54754872,114.333557,30.54775686
37elmD,2018-02-05T11:01:51,114.2260671,30.55474237,2018-02-05T11:04:03,114.2140736,30.55783982,1199,1,114.2206242,30.55720907,114.2086075,30.56029279,114.2260671,30.55474237,114.2140736,30.55783982
3nlGbm,2018-02-05T11:01:54,114.1652228,30.56169037,2018-02-05T11:04:05,114.1641655,30.56339997,215,1,114.1596259,30.56405929,114.1585654,30.5657663,114.1652228,30.56169037,114.1641655,30.56339997
26PZ36,2018-02-05T11:01:55,114.3320098,30.55954876,2018-02-05T11:04:03,114.3312519,30.55783717,204,1,114.3265265,30.56192127,114.3257699,30.56021174,114.3320098,30.55954876,114.3312519,30.55783717
3nlYZM,2018-02-05T11:01:55,114.3351492,30.55914053,2018-02-05T11:04:06,114.3325573,30.5616791,376,1,114.3296608,30.56150722,114.3270729,30.56404981,114.3351492,30.55914053,114.3325573,30.5616791
0yZKq7,2018-02-05T11:01:56,114.204672,30.56394064,2018-02-05T11:04:09,114.205206,30.56816758,473,1,114.199184,30.56637862,114.1997189,30.57060482,114.204672,30.56394064,114.205206,30.56816758
37wM3g,2018-02-05T11:02:01,114.2621432,30.56972484,2018-02-05T11:04:14,114.2637101,30.57577155,689,1,114.2567316,30.57219356,114.2582981,30.57823727,114.2621432,30.56972484,114.2637101,30.57577155
3QarQg,2018-02-05T11:02:02,114.2794684,30.57098964,2018-02-05T11:04:15,114.2786905,30.57739879,717,1,114.2740522,30.57344441,114.2732742,30.57985202,114.2794684,30.57098964,114.2786905,30.57739879
27GnD5,2018-02-05T11:02:10,114.3427754,30.58203498,2018-02-05T11:04:20,114.3421398,30.5829797,121,1,114.3372728,30.58437907,114.3366381,30.5853246,114.3427754,30.58203498,114.3421398,30.5829797
05Nd2O,2018-02-05T11:02:11,114.2773708,30.58583503,2018-02-05T11:06:35,114.2758911,30.58619828,147,1,114.2719545,30.58828644,114.2704755,30.58865101,114.2773708,30.58583503,114.2758911,30.58619828
0nlDl7,2018-02-05T11:02:11,114.3382051,30.58588944,2018-02-05T11:04:21,114.3368737,30.58434778,214,1,114.3327094,30.58824055,114.3313803,30.58670197,114.3382051,30.58588944,114.3368737,30.58434778
2dbxda,2018-02-05T11:02:11,114.4106542,30.54179444,2018-02-05T11:59:31,114.3251413,30.58601743,7212190,1,114.4051175,30.5440901,114.3196669,30.58839336,114.4106542,30.54179444,114.3251413,30.58601743
3n4O6D,2018-02-05T11:02:12,114.3569339,30.58666594,2018-02-05T11:04:23,114.3547619,30.58672337,208,1,114.3514105,30.58898389,114.3492414,30.58904481,114.3569339,30.58666594,114.3547619,30.58672337
2KeKPZ,2018-02-05T11:02:14,114.1919249,30.59271124,2018-02-05T11:04:26,114.1995069,30.5955124,790,1,114.1864015,30.5951179,114.1940033,30.59793061,114.1919249,30.59271124,114.1995069,30.5955124
052onr,2018-02-05T11:02:15,114.344978,30.59027319,2018-02-05T11:04:18,114.3546001,30.58078215,1401,1,114.3394713,30.59261015,114.3490803,30.5831061,114.344978,30.59027319,114.3546001,30.58078215
0yZXO2,2018-02-05T11:02:15,114.2571503,30.59110385,2018-02-05T22:09:52,114.2684357,30.58034051,7211140,1,114.2517358,30.59356645,114.263023,30.58280162,114.2571503,30.59110385,114.2684357,30.58034051
37eO0E,2018-02-05T11:02:15,114.2610161,30.59281073,2018-02-05T11:04:22,114.259226,30.58725466,641,1,114.2556024,30.59527129,114.2538124,30.58971806,114.2610161,30.59281073,114.259226,30.58725466
07LmYO,2018-02-05T11:02:17,114.2843355,30.59386991,2018-02-05T11:04:22,114.2838855,30.58760397,698,1,114.278914,30.59631049,114.2784649,30.5900475,114.2843355,30.59386991,114.2838855,30.58760397
0ne5Gl,2018-02-05T11:02:19,114.3412253,30.59615036,2018-02-05T22:59:03,114.3506103,30.59785246,7210742,1,114.3357239,30.5984919,114.3450946,30.60017656,114.3412253,30.59615036,114.3506103,30.59785246
26pYoJ,2018-02-05T11:02:20,114.2727087,30.59652135,2018-02-05T11:04:33,114.2724513,30.60161348,567,1,114.2672935,30.59897297,114.2670358,30.60406332,114.2727087,30.59652135,114.2724513,30.60161348
26r0J4,2018-02-05T11:02:26,114.2818146,30.60503122,2018-02-05T11:04:34,114.2826789,30.60367518,172,1,114.276394,30.60747039,114.2772578,30.60611389,114.2818146,30.60503122,114.2826789,30.60367518
37elpE,2018-02-05T11:02:27,114.2253931,30.60612092,2018-02-05T11:04:26,114.2248708,30.59324505,1433,1,114.2199446,30.60856779,114.2194225,30.59569651,114.2253931,30.60612092,114.2248708,30.59324505
07o20r,2018-02-05T11:02:31,114.3467817,30.61063585,2018-02-05T11:04:35,114.3444981,30.60273679,905,1,114.3412705,30.61296157,114.3389911,30.60506976,114.3467817,30.61063585,114.3444981,30.60273679
0yQEQP,2018-02-05T11:02:33,114.2940688,30.61410759,2018-02-05T11:04:38,114.3027727,30.60849462,1041,1,114.2886363,30.61652695,114.2973301,30.61090249,114.2940688,30.61410759,114.3027727,30.60849462
26welv,2018-02-05T11:02:33,114.2843185,30.61390895,2018-02-05T11:04:43,114.281256,30.61252443,331,1,114.2788953,30.61634159,114.2758351,30.61496123,114.2843185,30.61390895,114.281256,30.61252443
3nd5YM,2018-02-05T11:02:33,114.3045775,30.61357846,2018-02-05T11:04:43,114.3033346,30.61339457,121,1,114.2991321,30.61598124,114.2978909,30.61579953,114.3045775,30.61357846,114.3033346,30.61339457
05JwPD,2018-02-05T11:02:40,114.299943,30.62162393,2018-02-05T11:04:54,114.2991801,30.62718902,623,1,114.294503,30.6240311,114.2937405,30.6295951,114.299943,30.62162393,114.2991801,30.62718902
05BLDV,2018-02-05T11:02:41,114.198754,30.62442366,2018-02-05T11:04:50,114.2021416,30.62365302,335,1,114.193246,30.62682903,114.1966422,30.62606405,114.198754,30.62442366,114.2021416,30.62365302
3KwqGm,2018-02-05T11:02:41,114.2853953,30.62275681,2018-02-05T11:04:51,114.2853653,30.62455481,200,1,114.2799704,30.62518449,114.2799403,30.62698179,114.2853953,30.62275681,114.2853653,30.62455481
3nlO2p,2018-02-05T11:02:42,114.2268907,30.62556359,2018-02-05T11:04:51,114.2300892,30.62381787,362,1,114.221443,30.62800381,114.2246467,30.62626131,114.2268907,30.62556359,114.2300892,30.62381787
0ygJQL,2018-02-05T11:02:46,114.3118278,30.62927095,2018-02-05T11:04:53,114.3114848,30.62604596,360,1,114.3063706,30.63165449,114.3060284,30.62843147,114.3118278,30.62927095,114.3114848,30.62604596
26N4dR,2018-02-05T11:02:46,114.3671866,30.63111541,2018-02-05T11:04:55,114.3670575,30.62863777,276,1,114.3616474,30.6334005,114.3615187,30.63092407,114.3671866,30.63111541,114.3670575,30.62863777
26PBdv,2018-02-05T11:02:47,114.2835221,30.63267523,2018-02-05T11:04:58,114.2894637,30.63531584,640,1,114.2780978,30.63510105,114.2840341,30.63773293,114.2835221,30.63267523,114.2894637,30.63531584
3QJgnl,2018-02-05T11:02:47,114.348863,30.56205445,2018-02-05T11:55:25,114.2535502,30.63163567,7209408,1,114.343353,30.56439498,114.2481307,30.63408269,114.348863,30.56205445,114.2535502,30.63163567
0nba6P,2018-02-05T11:02:52,114.4065968,30.63932469,2018-02-05T12:26:19,114.4119867,30.63707292,7207557,1,114.4010483,30.64158176,114.4064429,30.63933262,114.4065968,30.63932469,114.4119867,30.63707292
27GrbZ,2018-02-05T11:02:54,114.2501593,30.64958877,2018-02-05T11:56:19,114.2510548,30.64727179,7207895,1,114.2447364,30.65202835,114.2456326,30.64971235,114.2501593,30.64958877,114.2510548,30.64727179
3nXqgE,2018-02-05T11:02:56,114.4037378,30.65110901,2018-02-05T11:05:03,114.4093048,30.644187,936,1,114.3981865,30.65336061,114.4037579,30.64644264,114.4037378,30.65110901,114.4093048,30.644187
27eR8J,2018-02-05T11:03:00,114.3161802,30.6660991,2018-02-05T11:05:11,114.3080404,30.67306538,1098,1,114.3107132,30.66845857,114.302585,30.67543643,114.3161802,30.6660991,114.3080404,30.67306538
26wXoN,2018-02-05T11:03:01,114.3289562,30.66892759,2018-02-05T11:05:10,114.3278762,30.66772758,169,1,114.3234683,30.67126154,114.3223902,30.67006414,114.3289562,30.66892759,114.3278762,30.66772758
3nlY6p,2018-02-05T11:03:13,114.2807329,30.47555983,2018-02-05T11:05:30,114.2767446,30.48215936,827,1,114.2753241,30.47804363,114.2713376,30.48464552,114.2807329,30.47555983,114.2767446,30.48215936
27e756,2018-02-05T11:03:14,114.4085037,30.47317529,2018-02-05T11:05:29,114.4314128,30.47861398,2277,1,114.4029712,30.47549105,114.425911,30.48094629,114.4085037,30.47317529,114.4314128,30.47861398
266AdN,2018-02-05T11:03:15,114.3970072,30.475513,2018-02-05T11:05:27,114.3966821,30.47432492,136,1,114.3914687,30.47782792,114.3911436,30.47664024,114.3970072,30.475513,114.3966821,30.47432492
26PVDR,2018-02-05T11:03:16,114.3018958,30.47988857,2018-02-05T11:05:29,114.3006972,30.48082392,155,1,114.2964655,30.48234151,114.2952684,30.48327857,114.3018958,30.47988857,114.3006972,30.48082392
0nZ6rl,2018-02-05T11:03:17,114.3973947,30.47952804,2018-02-05T23:03:54,114.4028997,30.47729225,7216519,1,114.3918559,30.48184178,114.3973632,30.47960607,114.3973947,30.47952804,114.4028997,30.47729225
07oGO7,2018-02-05T11:03:22,114.2828566,30.48791525,2018-02-05T11:05:34,114.2821568,30.48955043,194,1,114.2774453,30.49039319,114.2767459,30.49202872,114.2828566,30.48791525,114.2821568,30.48955043
05Q2yV,2018-02-05T11:03:27,114.4307214,30.50079029,2018-02-05T12:37:39,114.431639,30.50597547,7215243,1,114.4252164,30.50311539,114.4261353,30.5083002,114.4307214,30.50079029,114.431639,30.50597547
3GByla,2018-02-05T11:03:33,114.3271703,30.51202227,2018-02-05T11:05:52,114.344604,30.52246003,2034,1,114.321699,30.51441978,114.3391038,30.52482149,114.3271703,30.51202227,114.344604,30.52246003
25PgLa,2018-02-05T11:03:34,114.4141379,30.51296131,2018-02-05T11:05:45,114.4035229,30.51375567,1021,1,114.4086071,30.51526784,114.3979835,30.5160589,114.4141379,30.51296131,114.4035229,30.51375567
3GeN3q,2018-02-05T11:03:35,114.3943725,30.51380446,2018-02-05T11:05:46,114.384734,30.51443426,926,1,114.3888303,30.51610903,114.3791929,30.51674385,114.3943725,30.51380446,114.384734,30.51443426
05ArLD,2018-02-05T11:03:40,114.2424379,30.52254971,2018-02-05T11:05:51,114.2427198,30.52355365,115,1,114.2370196,30.52503652,114.2373017,30.52604021,114.2424379,30.52254971,114.2427198,30.52355365
07N6Qr,2018-02-05T11:03:43,114.2212008,30.52682487,2018-02-05T11:05:51,114.2242752,30.5234793,474,1,114.2157516,30.52929637,114.2188319,30.52595486,114.2212008,30.52682487,114.2242752,30.5234793
0yPzXO,2018-02-05T11:03:53,114.3172445,30.54088751,2018-02-05T11:06:07,114.3188544,30.54125045,159,1,114.3117867,30.54329456,114.313394,30.54365436,114.3172445,30.54088751,114.3188544,30.54125045
26NlMn,2018-02-05T11:03:57,114.3986576,30.54761127,2018-02-05T11:06:10,114.3669192,30.54523694,3051,1,114.3931132,30.54990373,114.3613878,30.54755518,114.3986576,30.54761127,114.3669192,30.54523694
0nrgYr,2018-02-05T11:03:59,114.3142747,30.55094866,2018-02-05T11:06:13,114.3135067,30.5500837,121,1,114.3088206,30.55335778,114.3080538,30.55249453,114.3142747,30.55094866,114.3135067,30.5500837
26wpEJ,2018-02-05T11:03:59,114.3158846,30.55096758,2018-02-05T11:06:13,114.3151146,30.55172262,112,1,114.310428,30.55337372,114.3096591,30.55412992,114.3158846,30.55096758,114.3151146,30.55172262
2d3OYR,2018-02-05T11:04:02,114.3221063,30.5555504,2018-02-05T11:06:16,114.3208694,30.55571243,120,1,114.3166394,30.55794324,114.3154045,30.55810756,114.3221063,30.5555504,114.3208694,30.55571243
3QZ787,2018-02-05T11:04:19,114.2635268,30.58385957,2018-02-05T14:54:48,114.2682098,30.58497468,465,1,114.2581141,30.58632236,114.2627967,30.5874342,114.2635268,30.58385957,114.2682098,30.58497468
26DoB4,2018-02-05T11:04:20,114.2634294,30.5847054,2018-02-05T11:06:33,114.2636605,30.5833415,153,1,114.2580166,30.58716792,114.2582478,30.58580441,114.2634294,30.5847054,114.2636605,30.5833415
05qzvD,2018-02-05T11:04:22,114.2833656,30.58699605,2018-02-05T11:06:36,114.2820739,30.58743925,133,1,114.2779454,30.58944044,114.2766546,30.58988498,114.2833656,30.58699605,114.2820739,30.58743925
26lPOn,2018-02-05T11:04:24,114.3591298,30.59014457,2018-02-05T11:06:37,114.3604075,30.58861497,209,1,114.3536033,30.59245776,114.3548796,30.59092679,114.3591298,30.59014457,114.3604075,30.58861497
0BQGKP,2018-02-05T11:04:27,114.2939939,30.59367756,2018-02-05T11:06:36,114.2880848,30.58763034,879,1,114.2885633,30.59610514,114.2826606,30.59006854,114.2939939,30.59367756,114.2880848,30.58763034
0502Rl,2018-02-05T11:04:28,114.3333423,30.59507555,2018-02-05T11:06:39,114.3335863,30.59234455,305,1,114.3278537,30.59743232,114.3280975,30.59470191,114.3333423,30.59507555,114.3335863,30.59234455
26Bxea,2018-02-05T11:04:30,114.2580033,30.59673105,2018-02-05T11:06:45,114.2583339,30.60000214,365,1,114.2525886,30.59919121,114.252919,30.60246091,114.2580033,30.59673105,114.2583339,30.60000214
26q8za,2018-02-05T11:04:32,114.351429,30.59971359,2018-02-05T11:06:44,114.3462862,30.59865377,506,1,114.345912,30.60203557,114.3407768,30.60098513,114.351429,30.59971359,114.3462862,30.59865377
3n6Ybm,2018-02-05T11:04:33,114.3224602,30.60354737,2018-02-05T23:05:04,114.3276696,30.60136843,7210141,1,114.3169886,30.6059216,114.3221897,30.60373357,114.3224602,30.60354737,114.3276696,30.60136843
2d3g8N,2018-02-05T11:04:36,114.2115298,30.60594971,2018-02-05T11:06:51,114.2114898,30.60789972,217,1,114.206054,30.60838136,114.2060138,30.61033053,114.2115298,30.60594971,114.2114898,30.60789972
3nwLoa,2018-02-05T11:04:37,114.1965437,30.60979488,2018-02-05T11:06:46,114.1965389,30.60329893,722,1,114.1910312,30.61220262,114.1910269,30.60570926,114.1965437,30.60979488,114.1965389,30.60329893
0nZOX2,2018-02-05T11:04:40,114.1626139,30.61331228,2018-02-05T11:06:56,114.1647592,30.61553716,321,1,114.1570049,30.61565666,114.1591562,30.61788463,114.1626139,30.61331228,114.1647592,30.61553716
3QYVAq,2018-02-05T11:04:42,114.2471807,30.61338594,2018-02-05T11:06:56,114.2486614,30.61339263,142,1,114.2417588,30.61584069,114.2432406,30.61584748,114.2471807,30.61338594,114.2486614,30.61339263
3n0naa,2018-02-05T11:04:43,114.3462941,30.61286284,2018-02-05T11:06:57,114.3447565,30.61269091,148,1,114.3407835,30.61518852,114.3392482,30.61501942,114.3462941,30.61286284,114.3447565,30.61269091
05Ye67,2018-02-05T11:04:49,114.1931148,30.62174218,2018-02-05T11:07:00,114.194047,30.61776178,452,1,114.1875921,30.62413928,114.1885272,30.6201621,114.1931148,30.62174218,114.194047,30.61776178
3QOP5M,2018-02-05T11:04:50,114.2025454,30.62558737,2018-02-05T11:07:00,114.194047,30.61776178,1191,1,114.1970468,30.62799821,114.1885272,30.6201621,114.2025454,30.62558737,114.194047,30.61776178
05Awo7,2018-02-05T11:04:51,114.198754,30.62442366,2018-02-05T11:07:03,114.2028213,30.62184113,484,1,114.193246,30.62682903,114.1973237,30.62425395,114.198754,30.62442366,114.2028213,30.62184113
3Gogrp,2018-02-05T11:05:27,114.3520738,30.47618764,2018-02-05T11:07:37,114.3426359,30.46957077,1166,1,114.3465666,30.47854966,114.3371433,30.47195123,114.3520738,30.47618764,114.3426359,30.46957077
2KB8On,2018-02-05T11:05:50,114.3052674,30.52058521,2018-02-05T11:08:01,114.3054584,30.51879419,200,1,114.2998291,30.52302043,114.30002,30.52122965,114.3052674,30.52058521,114.3054584,30.51879419
3nDmlm,2018-02-05T11:05:56,114.3221615,30.52844373,2018-02-05T11:08:07,114.3163186,30.52590268,627,1,114.3166969,30.53084561,114.3108635,30.52831638,114.3221615,30.52844373,114.3163186,30.52590268
0nx0nX,2018-02-05T11:06:03,114.1896233,30.53844619,2018-02-05T11:08:14,114.184248,30.53543956,614,1,114.1840984,30.54086837,114.1787083,30.53785308,114.1896233,30.53844619,114.184248,30.53543956
3npoxq,2018-02-05T11:06:04,114.3282383,30.53723233,2018-02-05T11:08:16,114.3264043,30.53724833,176,1,114.3227631,30.53961972,114.3209321,30.53963923,114.3282383,30.53723233,114.3264043,30.53724833
3nMNlq,2018-02-05T11:06:05,114.1963701,30.53970676,2018-02-05T11:08:17,114.1946255,30.53993885,169,1,114.1908632,30.54214008,114.189114,30.54236917,114.1963701,30.53970676,114.1946255,30.53993885
0nKL4P,2018-02-05T11:06:09,114.1921159,30.54559851,2018-02-05T11:08:21,114.1851336,30.54721871,692,1,114.1865972,30.54802263,114.1795954,30.54962988,114.1921159,30.54559851,114.1851336,30.54721871
05XvPL,2018-02-05T11:06:17,114.293222,30.55606658,2018-02-05T15:53:12,114.298968,30.5535438,7213006,1,114.2877955,30.55850918,114.2935351,30.5559785,114.293222,30.55606658,114.298968,30.5535438
3QAp6a,2018-02-05T11:06:24,114.4057966,30.56611535,2018-02-05T11:08:22,114.4053775,30.5444472,2410,1,114.400254,30.56840125,114.3998365,30.54674064,114.4057966,30.56611535,114.4053775,30.5444472
26PMv5,2018-02-05T11:06:27,114.2771779,30.57268003,2018-02-05T12:27:40,114.2848272,30.56762579,7212148,1,114.2717629,30.57513655,114.2794075,30.57007561,114.2771779,30.57268003,114.2848272,30.56762579
3GLy2m,2018-02-05T11:06:30,114.3680143,30.57720711,2018-02-05T11:08:42,114.3696936,30.5772114,161,1,114.362479,30.57951251,114.3641567,30.57951466,114.3680143,30.57720711,114.3696936,30.5772114
3Qe0Yg,2018-02-05T11:06:30,114.3500905,30.57826364,2018-02-05T11:08:43,114.3545311,30.57933014,441,1,114.3445773,30.58059612,114.3490115,30.58165475,114.3500905,30.57826364,114.3545311,30.57933014
0yz2oO,2018-02-05T11:06:31,114.2695455,30.57958241,2018-02-05T11:08:43,114.2638468,30.5785175,558,1,114.2641327,30.58204301,114.2584346,30.58098212,114.2695455,30.57958241,114.2638468,30.5785175
0nxDw7,2018-02-05T11:06:32,114.2912264,30.58140372,2018-02-05T11:08:44,114.2905761,30.58022465,145,1,114.2857998,30.58383998,114.2851502,30.58266226,114.2912264,30.58140372,114.2905761,30.58022465
2dOgAa,2018-02-05T11:06:32,114.3194894,30.58012251,2018-02-05T11:08:44,114.3266792,30.58093341,694,1,114.3140246,30.5825114,114.3212027,30.58330832,114.3194894,30.58012251,114.3266792,30.58093341
37woM7,2018-02-05T11:06:32,114.2367745,30.58158637,2018-02-05T11:08:41,114.2338334,30.57850331,444,1,114.2313449,30.58405055,114.2284002,30.58096707,114.2367745,30.58158637,114.2338334,30.57850331
3paYaL,2018-02-05T11:06:33,114.2443054,30.58355447,2018-02-05T11:08:45,114.2559756,30.58380808,1117,1,114.2388837,30.58602049,114.2505613,30.58627377,114.2443054,30.58355447,114.2559756,30.58380808
25XVxN,2018-02-05T11:06:36,114.2707512,30.58723621,2018-02-05T11:09:02,114.2682618,30.60468471,1955,1,114.2653374,30.589693,114.262847,30.60713654,114.2707512,30.58723621,114.2682618,30.60468471
2KvMXN,2018-02-05T11:06:39,114.254465,30.5927404,2018-02-05T13:00:03,114.2609312,30.58839685,7211169,1,114.2490493,30.595203,114.2555178,30.59085914,114.254465,30.5927404,114.2609312,30.58839685
3KedYp,2018-02-05T11:06:41,114.2906514,30.59339399,2018-02-05T11:08:51,114.2830237,30.59177911,752,1,114.2852243,30.59582648,114.2776033,30.59422207,114.2906514,30.59339399,114.2830237,30.59177911
3GvRgE,2018-02-05T11:06:42,114.1883623,30.59705257,2018-02-05T11:08:55,114.1974092,30.59712766,866,1,114.1828288,30.59945129,114.1919,30.59954185,114.1883623,30.59705257,114.1974092,30.59712766
3n42RD,2018-02-05T11:06:42,114.2340803,30.59706786,2018-02-05T11:08:48,114.2280342,30.58933093,1037,1,114.2286459,30.59952468,114.2225915,30.59178658,114.2340803,30.59706786,114.2280342,30.58933093
