a,b,c,d,e,f,g,v,l,wgs84lng,wgs84lat,wgs84lng1,wgs84lat1,marslng,marslat,marslng1,marslat1
3ned4D,2018-02-05T00:01:55,114.3202859,30.48117836,2018-02-05T00:59:50,114.3158896,30.48021306,435,1,114.3148284,30.48359799,114.3104391,30.4826412,114.3202859,30.48117836,114.3158896,30.48021306
26BqX5,2018-02-05T00:01:56,114.3781474,30.47837633,2018-02-05T00:59:49,114.3735536,30.48211406,605,1,114.3726126,30.48070208,114.3680217,30.48444362,114.3781474,30.47837633,114.3735536,30.48211406
3nlY6p,2018-02-05T00:01:56,114.2806725,30.47556421,2018-02-05T00:59:47,114.2743069,30.48213242,952,1,114.2752638,30.47804807,114.268901,30.48462089,114.2806725,30.47556421,114.2743069,30.48213242
3ny5la,2018-02-05T00:01:56,114.4253741,30.47405325,2018-02-05T00:59:47,114.4365382,30.48179781,1373,1,114.4198619,30.47637978,114.4310467,30.48413644,114.4253741,30.47405325,114.4365382,30.48179781
25dL3n,2018-02-05T00:01:57,114.2890567,30.48123797,2018-02-05T00:59:50,114.287089,30.48497826,457,1,114.2836408,30.48370994,114.2816746,30.48745179,114.2890567,30.48123797,114.287089,30.48497826
26gbXJ,2018-02-05T00:01:57,114.3263263,30.48392855,2018-02-05T00:59:52,114.3210386,30.48402822,507,1,114.3208588,30.48633592,114.3155796,30.48644563,114.3263263,30.48392855,114.3210386,30.48402822
3nedJD,2018-02-05T00:01:57,114.4215267,30.48007854,2018-02-05T00:59:50,114.4150798,30.4807238,622,1,114.4160081,30.48239979,114.4095529,30.48304027,114.4215267,30.48007854,114.4150798,30.4807238
26qE4n,2018-02-05T00:01:58,114.4198394,30.47904421,2018-02-05T00:59:49,114.4157058,30.48409575,687,1,114.4143185,30.48136436,114.4101793,30.48641165,114.4198394,30.47904421,114.4157058,30.48409575
3nDaeg,2018-02-05T00:01:58,114.4150798,30.4807238,2018-02-05T00:59:51,114.4154141,30.48336593,296,1,114.4095529,30.48304027,114.4098873,30.48568186,114.4150798,30.4807238,114.4154141,30.48336593
0nNlyD,2018-02-05T00:02:00,114.2612745,30.49247174,2018-02-05T00:59:55,114.257688,30.49206722,347,1,114.2558694,30.49496607,114.2522822,30.494563,114.2612745,30.49247174,114.257688,30.49206722
0ywbx2,2018-02-05T00:02:00,114.4039881,30.49201774,2018-02-05T00:59:56,114.4050494,30.491623,111,1,114.3984509,30.49432748,114.3995128,30.49393296,114.4039881,30.49201774,114.4050494,30.491623
0y2EEX,2018-02-05T00:02:02,114.3813002,30.49603648,2018-02-05T00:59:57,114.3808881,30.49477239,146,1,114.3757622,30.49835434,114.3753504,30.49709097,114.3813002,30.49603648,114.3808881,30.49477239
25Dxaa,2018-02-05T00:02:02,114.2820619,30.49831706,2018-02-05T00:59:58,114.2812921,30.49682418,182,1,114.2766503,30.50079293,114.2758811,30.49930136,114.2820619,30.49831706,114.2812921,30.49682418
27ZgZa,2018-02-05T00:02:02,114.3402397,30.50790069,2018-02-05T01:00:03,114.3243553,30.49641825,1986,1,114.3347476,30.51027467,114.3188899,30.49882581,114.3402397,30.50790069,114.3243553,30.49641825
26yM4N,2018-02-05T00:02:03,114.3070311,30.50341208,2018-02-05T01:00:00,114.30502,30.49897708,529,1,114.3015918,30.50584953,114.2995839,30.50141932,114.3070311,30.50341208,114.30502,30.49897708
3QOLzL,2018-02-05T00:02:03,114.3671601,30.50201081,2018-02-05T01:00:00,114.3738954,30.49916571,719,1,114.3616323,30.50434252,114.3683618,30.50149,114.3671601,30.50201081,114.3738954,30.49916571
3nmGJq,2018-02-05T00:02:04,114.4165565,30.49588288,2018-02-05T00:59:57,114.4155204,30.49828314,285,1,114.4110299,30.49819593,114.4099924,30.50059486,114.4165565,30.49588288,114.4155204,30.49828314
3QRl6g,2018-02-05T00:02:04,114.3596128,30.49801863,2018-02-05T00:59:58,114.3598119,30.49998167,219,1,114.3540938,30.50036232,114.3542925,30.50232448,114.3596128,30.49801863,114.3598119,30.49998167
0nRm2L,2018-02-05T00:02:06,114.3445427,30.51608096,2018-02-05T01:00:08,114.3570237,30.50553617,1675,1,114.3390431,30.51844454,114.3515073,30.50788166,114.3445427,30.51608096,114.3570237,30.50553617
0y6Gxx,2018-02-05T00:02:06,114.2229094,30.49863749,2018-02-05T00:59:57,114.2239552,30.50419531,626,1,114.2174658,30.50111937,114.218513,30.50667653,114.2229094,30.49863749,114.2239552,30.50419531
26ZV7N,2018-02-05T00:02:06,114.3042299,30.51485973,2018-02-05T01:00:07,114.3015904,30.50423334,1208,1,114.2987935,30.51729852,114.2961584,30.50667978,114.3042299,30.51485973,114.3015904,30.50423334
3n6EyL,2018-02-05T00:02:06,114.292481,30.50892645,2018-02-05T01:00:03,114.2817636,30.50579722,1084,1,114.2870593,30.51138558,114.2763515,30.5082712,114.292481,30.50892645,114.2817636,30.50579722
3nMDdq,2018-02-05T00:02:06,114.4099019,30.50345505,2018-02-05T01:00:01,114.410893,30.50293435,111,1,114.4043679,30.50576264,114.4053599,30.50524245,114.4099019,30.50345505,114.410893,30.50293435
3np2xL,2018-02-05T00:02:07,114.2840605,30.50696377,2018-02-05T01:00:02,114.2835036,30.50614085,106,1,114.2786467,30.5094347,114.2780903,30.50861269,114.2840605,30.50696377,114.2835036,30.50614085
3pa8ng,2018-02-05T00:02:07,114.3396216,30.51406167,2018-02-05T01:00:07,114.3799648,30.50463522,4004,1,114.3341299,30.51643491,114.3744267,30.50695172,114.3396216,30.51406167,114.3799648,30.50463522
0nzYqL,2018-02-05T00:02:08,114.401155,30.50798725,2018-02-05T01:00:04,114.4015004,30.50673338,143,1,114.395615,30.51029225,114.3959607,30.50903874,114.401155,30.50798725,114.4015004,30.50673338
0nvbqr,2018-02-05T00:02:09,114.336632,30.50718231,2018-02-05T01:00:03,114.3378888,30.50712178,121,1,114.3311457,30.50956326,114.3324005,30.50950039,114.336632,30.50718231,114.3378888,30.50712178
26gAd4,2018-02-05T00:02:09,114.4296309,30.50805485,2018-02-05T01:00:04,114.4278238,30.50813405,173,1,114.4241232,30.51037641,114.4223128,30.51045346,114.4296309,30.50805485,114.4278238,30.50813405
2dkrv6,2018-02-05T00:02:09,114.4157944,30.51646673,2018-02-05T01:00:09,114.4132527,30.50941108,821,1,114.4102652,30.5187731,114.4077213,30.51171825,114.4157944,30.51646673,114.4132527,30.50941108
3Gwoqm,2018-02-05T00:02:09,114.3689225,30.50408711,2018-02-05T01:00:01,114.3706008,30.50796142,460,1,114.3633927,30.5064159,114.3650692,30.51028694,114.3689225,30.50408711,114.3706008,30.50796142
3n4Lzq,2018-02-05T00:02:09,114.3366337,30.51347031,2018-02-05T01:00:07,114.3352498,30.50766616,659,1,114.3311468,30.51584934,114.3297657,30.51004958,114.3366337,30.51347031,114.3352498,30.50766616
0n425x,2018-02-05T00:02:10,114.3947624,30.50889352,2018-02-05T00:04:22,114.3960943,30.50654776,290,1,114.3892206,30.51119947,114.3905529,30.50885402,114.3947624,30.50889352,114.3960943,30.50654776
0n425x,2018-02-05T00:02:10,114.3903466,30.50809225,2018-02-05T01:00:03,114.3947624,30.50889352,432,1,114.3848049,30.51040029,114.3892206,30.51119947,114.3903466,30.50809225,114.3947624,30.50889352
0n425x,2018-02-05T00:02:10,114.3947624,30.50889352,2018-02-05T00:04:22,114.3960943,30.50654776,290,1,114.3892206,30.51119947,114.3905529,30.50885402,114.3947624,30.50889352,114.3960943,30.50654776
0nPrwl,2018-02-05T00:02:10,114.320031,30.5066241,2018-02-05T01:00:02,114.3197989,30.50939712,309,1,114.3145717,30.50903685,114.3143397,30.51180946,114.320031,30.5066241,114.3197989,30.50939712
2K4lNv,2018-02-05T00:02:10,114.3436119,30.51002192,2018-02-05T01:00:04,114.3422468,30.50840982,222,1,114.3381143,30.51238906,114.3367515,30.51077994,114.3436119,30.51002192,114.3422468,30.50840982
3QMEgq,2018-02-05T00:02:10,114.2363494,30.50967891,2018-02-05T01:00:03,114.2365633,30.51085987,133,1,114.2309254,30.51216738,114.2311395,30.51334808,114.2363494,30.50967891,114.2365633,30.51085987
253EoG,2018-02-05T00:02:11,114.3193424,30.51145737,2018-02-05T01:00:06,114.3196554,30.51235537,104,1,114.3138838,30.51386994,114.3141962,30.51476708,114.3193424,30.51145737,114.3196554,30.51235537
26B8qZ,2018-02-05T00:02:11,114.4263449,30.50960478,2018-02-05T01:00:05,114.4263749,30.50849686,123,1,114.4208312,30.51192211,114.4208614,30.51081456,114.4263449,30.50960478,114.4263749,30.50849686
3nRPyD,2018-02-05T00:02:11,114.4182599,30.50802111,2018-02-05T01:00:04,114.4182385,30.50968049,185,1,114.4127344,30.5103317,114.4127128,30.51199056,114.4182599,30.50802111,114.4182385,30.50968049
04BV6P,2018-02-05T00:02:12,114.423425,30.50822915,2018-02-05T01:00:04,114.4265759,30.51031922,381,1,114.4179068,30.51054395,114.4210626,30.51263658,114.423425,30.50822915,114.4265759,30.51031922
0BvaLx,2018-02-05T00:02:12,114.414413,30.51489738,2018-02-05T01:00:08,114.4105059,30.5117794,510,1,114.4088823,30.51720345,114.4049717,30.51408468,114.414413,30.51489738,114.4105059,30.5117794
0n4N0D,2018-02-05T00:02:12,114.244801,30.5117894,2018-02-05T00:04:22,114.2377414,30.50959652,719,1,114.2393859,30.51428011,114.2323192,30.51208567,114.244801,30.5117894,114.2377414,30.50959652
0n4N0D,2018-02-05T00:02:12,114.2377411,30.50959162,2018-02-05T01:00:03,114.244801,30.5117894,719,1,114.2323189,30.51208077,114.2393859,30.51428011,114.2377411,30.50959162,114.244801,30.5117894
0n4N0D,2018-02-05T00:02:12,114.244801,30.5117894,2018-02-05T00:04:22,114.2377414,30.50959652,719,1,114.2393859,30.51428011,114.2323192,30.51208567,114.244801,30.5117894,114.2377414,30.50959652
3ngO8q,2018-02-05T00:02:12,114.3697008,30.51081418,2018-02-05T00:04:25,114.3708368,30.51060515,111,1,114.3641697,30.51313995,114.3653047,30.51292958,114.3697008,30.51081418,114.3708368,30.51060515
3ngO8q,2018-02-05T00:02:12,114.3708368,30.51060515,2018-02-05T01:00:06,114.3697008,30.51081418,111,1,114.3653047,30.51292958,114.3641697,30.51313995,114.3708368,30.51060515,114.3697008,30.51081418
3ngO8q,2018-02-05T00:02:12,114.3697008,30.51081418,2018-02-05T00:04:25,114.3708368,30.51060515,111,1,114.3641697,30.51313995,114.3653047,30.51292958,114.3697008,30.51081418,114.3708368,30.51060515
3Q2PRa,2018-02-05T00:02:12,114.3864014,30.51096462,2018-02-05T00:04:25,114.3873316,30.51187983,135,1,114.3808601,30.51327411,114.38179,30.51418843,114.3864014,30.51096462,114.3873316,30.51187983
3Q2PRa,2018-02-05T00:02:12,114.3879148,30.51266596,2018-02-05T00:49:15,114.3864014,30.51096462,238,1,114.382373,30.51497396,114.3808601,30.51327411,114.3879148,30.51266596,114.3864014,30.51096462
3Q2PRa,2018-02-05T00:02:12,114.3864014,30.51096462,2018-02-05T00:04:25,114.3873316,30.51187983,135,1,114.3808601,30.51327411,114.38179,30.51418843,114.3864014,30.51096462,114.3873316,30.51187983
0yakZP,2018-02-05T00:02:13,114.2576002,30.57911774,2018-02-05T01:00:50,114.3949906,30.5139656,15020,1,114.2521869,30.58158475,114.3894484,30.51626991,114.2576002,30.57911774,114.3949906,30.5139656
3nyMA7,2018-02-05T00:02:13,114.3201878,30.5119179,2018-02-05T01:00:06,114.3202533,30.51339352,164,1,114.3147278,30.51432874,114.3147931,30.51580378,114.3201878,30.5119179,114.3202533,30.51339352
0nPQq7,2018-02-05T00:02:14,114.3403578,30.51921177,2018-02-05T01:00:10,114.3400476,30.5172983,215,1,114.3348645,30.52158204,114.3345549,30.51966974,114.3403578,30.51921177,114.3400476,30.5172983
3Ke63E,2018-02-05T00:02:14,114.3245683,30.51679629,2018-02-05T01:00:08,114.3275293,30.51626228,290,1,114.3191008,30.51919729,114.322057,30.51865779,114.3245683,30.51679629,114.3275293,30.51626228
05A2Nx,2018-02-05T00:02:15,114.2430317,30.51522857,2018-02-05T01:00:07,114.2430078,30.51761158,265,1,114.2376147,30.51771783,114.2375905,30.52010009,114.2430317,30.51522857,114.2430078,30.51761158
05DpyL,2018-02-05T00:02:15,114.3821854,30.50256968,2018-02-05T01:00:01,114.3834517,30.51554398,1448,1,114.3766464,30.50488486,114.377911,30.51785419,114.3821854,30.50256968,114.3834517,30.51554398
3GLv7p,2018-02-05T00:02:15,114.3012929,30.51506357,2018-02-05T01:00:07,114.3015069,30.51909555,449,1,114.2958603,30.51750719,114.2960737,30.52153756,114.3012929,30.51506357,114.3015069,30.51909555
3nepeg,2018-02-05T00:02:15,114.2313183,30.51828881,2018-02-05T01:00:09,114.2339567,30.51858224,255,1,114.2258868,30.52077165,114.2285289,30.52106666,114.2313183,30.51828881,114.2339567,30.51858224
3pm6PL,2018-02-05T00:02:15,114.4064528,30.63985566,2018-02-05T01:01:35,114.3885269,30.5137231,14130,1,114.4009042,30.64211248,114.3829849,30.51603041,114.4064528,30.63985566,114.3885269,30.5137231
27xY7R,2018-02-05T00:02:16,114.3414458,30.52015379,2018-02-05T01:00:11,114.3411017,30.51924877,106,1,114.3359507,30.52252175,114.3356072,30.52161765,114.3414458,30.52015379,114.3411017,30.51924877
2dkRrR,2018-02-05T00:02:16,114.4141149,30.50902029,2018-02-05T01:00:04,114.4099637,30.51831728,1108,1,114.4085844,30.51132801,114.4044284,30.52062034,114.4141149,30.50902029,114.4099637,30.51831728
0nPdJL,2018-02-05T00:02:17,114.3050054,30.5173762,2018-02-05T01:00:10,114.3047416,30.51982364,273,1,114.2995677,30.51981288,114.2993041,30.52226,114.3050054,30.5173762,114.3047416,30.51982364
3Q3x77,2018-02-05T00:02:17,114.3161076,30.51970451,2018-02-05T01:00:11,114.3109809,30.52038778,497,1,114.3106534,30.52212057,114.3055344,30.52281301,114.3161076,30.51970451,114.3109809,30.52038778
0nxVN7,2018-02-05T00:02:18,114.3991004,30.5225287,2018-02-05T01:00:13,114.3996276,30.52067287,212,1,114.3935584,30.52482938,114.3940859,30.52297407,114.3991004,30.5225287,114.3996276,30.52067287
3Q5JJq,2018-02-05T00:02:19,114.3783015,30.52163892,2018-02-05T01:00:13,114.376119,30.52162248,209,1,114.3727629,30.52395173,114.3705818,30.52393749,114.3783015,30.52163892,114.376119,30.52162248
05ArLD,2018-02-05T00:02:20,114.2431377,30.52300457,2018-02-05T01:00:12,114.2429418,30.52395361,107,1,114.2377201,30.52549141,114.2375239,30.5264401,114.2431377,30.52300457,114.2429418,30.52395361
3n0nEE,2018-02-05T00:02:20,114.2218097,30.52426393,2018-02-05T01:00:14,114.227952,30.52562284,607,1,114.2163619,30.52673687,114.2225147,30.52810087,114.2218097,30.52426393,114.227952,30.52562284
0nbQMO,2018-02-05T00:02:21,114.2550638,30.52839914,2018-02-05T01:00:17,114.25422,30.5269973,176,1,114.2496539,30.53088449,114.2488099,30.52948326,114.2550638,30.52839914,114.25422,30.5269973
0nOdoO,2018-02-05T00:02:22,114.1842285,30.53140084,2018-02-05T01:00:19,114.183369,30.52829837,355,1,114.1786891,30.53381565,114.1778275,30.53071262,114.1842285,30.53140084,114.183369,30.52829837
0nP5ZL,2018-02-05T00:02:22,114.3047376,30.52586665,2018-02-05T01:00:15,114.304042,30.52674797,119,1,114.2992995,30.5283011,114.2986048,30.52918331,114.3047376,30.52586665,114.304042,30.52674797
3n0QKq,2018-02-05T00:02:22,114.3496294,30.52633766,2018-02-05T01:00:16,114.3472859,30.52589436,230,1,114.3441214,30.52868898,114.3417813,30.52824992,114.3496294,30.52633766,114.3472859,30.52589436
3ngG3m,2018-02-05T00:02:22,114.3139549,30.52285004,2018-02-05T01:00:13,114.3148517,30.52497513,251,1,114.3085037,30.52526908,114.3093989,30.52739184,114.3139549,30.52285004,114.3148517,30.52497513
3nk0la,2018-02-05T00:02:22,114.3641354,30.5213699,2018-02-05T01:00:13,114.3572693,30.52583831,824,1,114.3586091,30.52369981,114.3517508,30.5281771,114.3641354,30.5213699,114.3572693,30.52583831
26wy0N,2018-02-05T00:02:23,114.2261737,30.52911996,2018-02-05T01:00:18,114.2283062,30.52799255,240,1,114.2207332,30.53159539,114.2228692,30.5304701,114.2261737,30.52911996,114.2283062,30.52799255
27eKRv,2018-02-05T00:02:23,114.3616617,30.52820046,2018-02-05T00:04:41,114.3645187,30.53125944,437,1,114.3561376,30.53053176,114.3589911,30.53358563,114.3616617,30.52820046,114.3645187,30.53125944
27eKRv,2018-02-05T00:02:23,114.3660875,30.53293584,2018-02-05T01:00:22,114.3616617,30.52820046,676,1,114.3605581,30.53525931,114.3561376,30.53053176,114.3660875,30.53293584,114.3616617,30.52820046
27eKRv,2018-02-05T00:02:23,114.3616617,30.52820046,2018-02-05T00:04:41,114.3645187,30.53125944,437,1,114.3561376,30.53053176,114.3589911,30.53358563,114.3616617,30.52820046,114.3645187,30.53125944
04BkVX,2018-02-05T00:02:24,114.2511648,30.53504108,2018-02-05T01:00:21,114.2467584,30.53078556,634,1,114.2457524,30.53752477,114.2413433,30.53327054,114.2511648,30.53504108,114.2467584,30.53078556
25lRYN,2018-02-05T00:02:25,114.3487704,30.52791341,2018-02-05T01:00:17,114.3493115,30.52901946,133,1,114.3432635,30.53026571,114.3438037,30.53137046,114.3487704,30.52791341,114.3493115,30.52901946
3GYoDE,2018-02-05T00:02:25,114.3475643,30.54188232,2018-02-05T01:00:27,114.1753093,30.53162018,16537,1,114.3420579,30.54423213,114.1697443,30.53401835,114.3475643,30.54188232,114.1753093,30.53162018
26BlPZ,2018-02-05T00:02:26,114.3495564,30.53326205,2018-02-05T01:00:21,114.3461468,30.53142831,385,1,114.3440479,30.53561124,114.3406435,30.53378411,114.3495564,30.53326205,114.3461468,30.53142831
26LQOn,2018-02-05T00:02:26,114.3167012,30.53364525,2018-02-05T01:00:21,114.32384,30.53284847,689,1,114.3112448,30.53605572,114.3183723,30.53524572,114.3167012,30.53364525,114.32384,30.53284847
26waEZ,2018-02-05T00:02:26,114.2515327,30.53176786,2018-02-05T01:00:19,114.2497061,30.53289524,215,1,114.2461208,30.5342526,114.2442929,30.53537968,114.2515327,30.53176786,114.2497061,30.53289524
27ePkR,2018-02-05T00:02:26,114.3103136,30.53051984,2018-02-05T01:00:18,114.3070901,30.53190816,345,1,114.3048672,30.53294302,114.3016482,30.53433659,114.3103136,30.53051984,114.3070901,30.53190816
2PoQ6G,2018-02-05T00:02:26,114.3230126,30.53265193,2018-02-05T01:00:20,114.3255109,30.53276608,240,1,114.3175463,30.53505082,114.3200405,30.53516017,114.3230126,30.53265193,114.3255109,30.53276608
3QqNmq,2018-02-05T00:02:26,114.2915133,30.52148073,2018-02-05T01:00:11,114.2903614,30.5317749,1150,1,114.2860915,30.52393734,114.2849399,30.53422982,114.2915133,30.52148073,114.2903614,30.5317749
05Akgl,2018-02-05T00:02:27,114.2039731,30.53553367,2018-02-05T01:00:21,114.2027553,30.53470184,149,1,114.1984859,30.5379804,114.1972651,30.537147,114.2039731,30.53553367,114.2027553,30.53470184
0nGv8P,2018-02-05T00:02:27,114.1884072,30.53683267,2018-02-05T01:00:22,114.1872893,30.53471785,258,1,114.1828791,30.53925323,114.1817582,30.53713712,114.1884072,30.53683267,114.1872893,30.53471785
0nYR6D,2018-02-05T00:02:27,114.1682338,30.5389382,2018-02-05T01:00:23,114.1703993,30.53288333,704,1,114.1626476,30.54132062,114.1648199,30.53527183,114.1682338,30.5389382,114.1703993,30.53288333
05Mdb7,2018-02-05T00:02:28,114.3079832,30.53453302,2018-02-05T01:00:21,114.3086701,30.53550197,126,1,114.3025399,30.53695902,114.3032257,30.53792644,114.3079832,30.53453302,114.3086701,30.53550197
0nZ7Yx,2018-02-05T00:02:28,114.1939482,30.53902015,2018-02-05T01:00:25,114.1928993,30.5368131,265,1,114.188435,30.54144963,114.1873834,30.53924153,114.1939482,30.53902015,114.1928993,30.5368131
26GZev,2018-02-05T00:02:28,114.3917505,30.53299846,2018-02-05T01:00:20,114.3893601,30.53368683,241,1,114.3862065,30.53529795,114.3838162,30.5359873,114.3917505,30.53299846,114.3893601,30.53368683
2dvkgN,2018-02-05T00:02:28,114.3330293,30.53349042,2018-02-05T01:00:20,114.3320783,30.53416039,118,1,114.3275466,30.53586989,114.326597,30.53654146,114.3330293,30.53349042,114.3320783,30.53416039
3n48dl,2018-02-05T00:02:28,114.1695326,30.53449489,2018-02-05T01:00:22,114.1672294,30.53731445,383,1,114.1639506,30.53688123,114.1616404,30.53969552,114.1695326,30.53449489,114.1672294,30.53731445
04EJ7X,2018-02-05T00:02:29,114.242224,30.53854411,2018-02-05T01:00:25,114.2421225,30.53591429,293,1,114.2368042,30.54102564,114.2367028,30.53839667,114.242224,30.53854411,114.2421225,30.53591429
0y8z2P,2018-02-05T00:02:29,114.2903924,30.53624791,2018-02-05T01:00:23,114.287188,30.53689136,315,1,114.2849705,30.53870131,114.281769,30.53934886,114.2903924,30.53624791,114.287188,30.53689136
26ZnYa,2018-02-05T00:02:29,114.2987587,30.53706738,2018-02-05T01:00:23,114.3005055,30.53702761,167,1,114.2933274,30.53950802,114.2950721,30.53946546,114.2987587,30.53706738,114.3005055,30.53702761
0nNopP,2018-02-05T00:02:30,114.2213873,30.5375401,2018-02-05T01:00:22,114.1895259,30.53852141,3053,1,114.2159376,30.54000828,114.1840007,30.5409434,114.2213873,30.5375401,114.1895259,30.53852141
2dDm7R,2018-02-05T00:02:30,114.1960923,30.53919667,2018-02-05T01:00:25,114.1956214,30.53784472,157,1,114.1905847,30.5416297,114.1901127,30.54027741,114.1960923,30.53919667,114.1956214,30.53784472
3nenJ7,2018-02-05T00:02:30,114.2311131,30.53229523,2018-02-05T01:00:19,114.2266876,30.53979221,935,1,114.2256801,30.53477344,114.221247,30.54226456,114.2311131,30.53229523,114.2266876,30.53979221
26VxGZ,2018-02-05T00:02:31,114.1694208,30.53489175,2018-02-05T01:00:22,114.1730073,30.53996105,660,1,114.1638384,30.53727775,114.1674349,30.54235212,114.1694208,30.53489175,114.1730073,30.53996105
3npoxq,2018-02-05T00:02:31,114.3285783,30.53914334,2018-02-05T01:00:24,114.3277763,30.53757533,191,1,114.3231023,30.54152944,114.3223018,30.53996349,114.3285783,30.53914334,114.3277763,30.53757533
3QY8dE,2018-02-05T00:02:31,114.3256833,30.53872033,2018-02-05T01:00:26,114.3269783,30.53831033,132,1,114.3202121,30.54111212,114.321505,30.54069977,114.3256833,30.53872033,114.3269783,30.53831033
0EoGwV,2018-02-05T00:02:32,114.2910103,30.53870983,2018-02-05T01:00:25,114.2889427,30.53885512,199,1,114.2855875,30.54116155,114.2835219,30.54130964,114.2910103,30.53870983,114.2889427,30.53885512
0nL0ML,2018-02-05T00:02:32,114.3041022,30.5419862,2018-02-05T01:00:27,114.3038312,30.54046971,171,1,114.2986636,30.54441642,114.2983931,30.5429009,114.3041022,30.5419862,114.3038312,30.54046971
0nOO8x,2018-02-05T00:02:32,114.1955526,30.54133725,2018-02-05T01:00:26,114.1932961,30.53873577,361,1,114.1900434,30.54376866,114.1877811,30.54116424,114.1955526,30.54133725,114.1932961,30.53873577
0nPBnl,2018-02-05T00:02:32,114.2606945,30.53986657,2018-02-05T01:00:25,114.2581609,30.53984053,243,1,114.2552853,30.54234638,114.2527511,30.54232129,114.2606945,30.53986657,114.2581609,30.53984053
3n4q8M,2018-02-05T00:02:32,114.257335,30.53985141,2018-02-05T01:00:25,114.2540578,30.54090435,335,1,114.251925,30.54233242,114.2486464,30.54338576,114.257335,30.53985141,114.2540578,30.54090435
3ngG7p,2018-02-05T00:02:32,114.193872,30.54006839,2018-02-05T00:04:39,114.2141994,30.5329253,2103,1,114.1883585,30.54249739,114.2087357,30.53538691,114.193872,30.54006839,114.2141994,30.5329253
3ngG7p,2018-02-05T00:02:32,114.2141994,30.5329253,2018-02-05T01:00:19,114.193872,30.54006839,2103,1,114.2087357,30.53538691,114.1883585,30.54249739,114.2141994,30.5329253,114.193872,30.54006839
3ngG7p,2018-02-05T00:02:32,114.193872,30.54006839,2018-02-05T00:04:39,114.2141994,30.5329253,2103,1,114.1883585,30.54249739,114.2087357,30.53538691,114.193872,30.54006839,114.2141994,30.5329253
3nXJXE,2018-02-05T00:02:32,114.3359757,30.54175567,2018-02-05T01:00:27,114.3352134,30.54083616,126,1,114.3304874,30.5441268,114.3297265,30.54320904,114.3359757,30.54175567,114.3352134,30.54083616
26DyP6,2018-02-05T00:02:33,114.3679038,30.52643302,2018-02-05T01:00:16,114.3707463,30.53892588,1416,1,114.3623731,30.52875618,114.3652118,30.54124135,114.3679038,30.52643302,114.3707463,30.53892588
